mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
15255237,23591201,9843402,9738850,10632593,18619161,9848228,13932667.4285714,5460204.75907271
18378570,14564564,9826245,9847711,9774906,19019359,9983471,13056403.7142857,4224878.97517399
18841398,20353403,10865708,9820476,9771209,19519725,9731451,14129052.8571429,5124305.43205293
18331796,24232639,12227918,9812867,9793355,19273961,9949545,14803154.4285714,5795760.3485074
17562169,13881265,12703830,9754337,9797978,18885017,9717981,13186082.4285714,3821598.50862672
19380552,14908721,10345951,9872565,9752759,18755210,9937802,13279080,4352745.47032782
19255956,15953840,9723346,9941213,9776556,21736217,10004545,13770239,5155688.57502765
23332906,19274722,9751792,9717860,10033710,14220858,9707371,13719888.4285714,5552289.04263445
14654506,13658395,9761424,9868710,9728732,14186678,14193380,12293117.8571429,2362907.95181886
18504273,14959447,9877503,9783110,9901073,9732979,11639759,12056877.7142857,3418954.40679899
23501980,17583841,11222147,12021294,9780273,9949921,11458329,13645397.8571429,5075306.45269664
17557663,9449120,10058693,10111729,9767606,10009412,9809050,10966181.8571429,2915295.0915712
17752105,14982073,11172619,11792384,11012807,9842243,9909819,12352007.1428571,2939361.99805538
17740644,19093813,10110407,11612589,10338754,13644832,9726668,13181101,3826793.20405985
18611119,17213028,10271840,9550009,9753427,10400331,9807657,12229630.1428571,3913967.23739918
18572917,19094698,9755948,15152849,9819556,9759847,9767473,13131898.2857143,4364681.08795766
18293014,19504272,9709228,9684679,9724768,10160506,9837358,12416260.7142857,4445015.92643239
17343779,18531859,9818372,9906939,12315308,9810686,9687522,12487780.7142857,3850024.24940778
15772513,19023610,9694034,10038129,10668290,9877254,9782620,12122350,3737665.45436636
18357484,17053262,9769008,9930525,13157700,9910054,10922967,12728714.2857143,3613956.36883747
15980109,10616054,9751959,9849147,9601073,10050420,10271630,10874341.7142857,2277047.09727809
19249023,9748329,9703575,17050979,9760017,10189505,10134482,12262272.8571429,4076321.40984812
20893164,9698786,12588309,17190595,9848940,9839541,9900559,12851413.4285714,4477728.15686143
23553813,9860688,9895948,16029745,9725364,9811868,9689160,12652369.4285714,5339411.65991504
23992923,13343692,10103651,18430471,10255189,9869691,9889721,13697905.4285714,5514201.15844643
23701268,9998024,9676902,18900964,9637438,9725183,9662446,13043175,5810203.96780776
15762819,12849515,10197633,18658043,9912794,14690185,10116190,13169597,3367123.16115756
9720644,13583294,9642297,21499712,9721002,12347601,9610773,12303617.5714286,4356668.33282226
13956832,12322974,9862850,14375253,9837398,9668690,11953869,11711123.7142857,1986310.47648387
10212819,9668787,9735367,10267502,9645886,9860334,13455380,10406582.1428571,1367721.51841075
10452051,19349387,9695069,9611045,10959932,9825858,9761928,11379324.2857143,3548482.79905181
13374079,14419832,9667662,9737130,9889289,12404827,9599775,11298942,2051168.39996687
12542821,23169339,10865259,9695887,11016269,9585870,9782325,12379681.4285714,4870833.07421642
9921481,18784684,11345772,9643050,9698154,9692014,9640695,11246550,3380167.9430944
11783392,19287194,11157939,9682262,9629003,14030583,9822675,12199006.8571429,3498559.31608186
10382026,15816480,9676234,9739367,9655306,13261586,9702080,11176154.1428571,2425980.24791467
9667022,18490285,13634098,9680892,10251205,9815646,9755565,11613530.4285714,3352531.07442873
12728375,18603764,10699462,9644893,12742935,9631742,9772308,11974782.7142857,3227406.48752667
12967137,17181192,9553454,9683418,10343792,10256934,9607431,11370479.7142857,2824413.3290229
11765828,19039494,9672800,9874916,9576127,9629235,9750098,11329785.4285714,3486989.79927166
11056409,9313980,9660908,9567693,9607207,9688595,9610127,9786417,573357.455138008
13472044,18906201,9689387,9735470,9664564,9820516,9809281,11585351.8571429,3514960.51006017
15363303,19252098,12625600,9717663,9749648,9562092,9865733,12305162.4285714,3750908.25503099
18546179,18843671,10666243,9642513,9733129,9757328,9632508,12403081.5714286,4313948.73007341
13610807,19009667,10172835,9743363,14591312,9680071,9695947,12357714.5714286,3574702.40719512
11146305,22369719,9593377,12046295,18846207,10093661,9623079,13388377.5714286,5110693.54274658
13123064,13793827,9617965,10633024,18585939,9649550,9673257,12153803.7142857,3320872.21987436
10145053,23290351,9600069,9566195,18809224,11734929,9566275,13244585.1428571,5539431.3171855
13465490,18139213,9610216,11859581,19218437,10260707,9638793,13170348.1428571,4014279.72353964
10714506,14380877,9587420,11462358,17884474,9911362,12526097,12352442,2939030.02001539
13121779,19082411,10702947,9579969,19475785,13356558,13158828,14068325.2857143,3831503.9936042
11827015,22353745,9987049,9715621,17315905,11404774,9485236,13155620.7142857,4866368.97094205
10011953,14297075,11040639,9735771,14324795,9816532,10293199,11359994.8571429,2061315.06548048
9546116,9216519,9702901,9531997,9534251,9603184,9505929,9520128.14285714,149276.038254
12126056,9645482,9880557,9661454,9657308,9783384,9729282,10069074.7142857,910945.156837431
13051713,9566299,9609732,9593456,9551994,9610842,9557736,10077396,1311770.79505237
11838210,9586618,9759218,10412722,9569909,9660712,9647793,10067883.1428571,833676.959950801
13405994,9661774,9615057,14109256,9568716,9712929,9584574,10808328.5714286,2025528.19429714
13490775,9518248,9637568,17135985,9577059,14403775,9602303,11909387.5714286,3100569.40801233
9884343,9559844,9604074,18915705,9588767,19360561,9671977,12369324.4285714,4626996.74121432
9594486,9798516,9538577,19219075,9670031,18083690,9716141,12231502.2857143,4398628.09631047
10089953,13218102,9587721,18532989,9568563,18860798,9568987,12775301.8571429,4248837.01289135
12924350,14384705,9664379,19186588,9563448,22485202,9815145,14003402.4285714,5102252.80900182
10686969,9507059,11996798,19244058,9685067,14919715,9729243,12252701.2857143,3628777.89452504
13342251,11547558,11253344,18317998,9504601,23631571,9585152,13883210.7142857,5244163.55294543
11578891,10965261,9539368,9091796,11969570,14322214,9554077,11003025.2857143,1833885.26700334
13438924,9430177,10299690,9577916,10645651,9238691,9548384,10311347.5714286,1468600.12570689
11360148,9515495,9553400,9514835,9353957,23179799,9535921,11716222.1428571,5102964.78799682
13238638,9697264,10475623,9513378,9557318,14800182,12030585,11330426.8571429,2082233.73899189
11935232,9617028,24581800,9556171,9518592,9112340,11598870,12274290.4285714,5539057.77800358
9833326,9470976,13277139,9508494,9689436,10171899,10576467,10361105.2857143,1343775.71683915
16711379,9511986,9513504,9619659,9522673,9469951,9587937,10562441.2857143,2711896.96535781
25298682,17384478,9485390,9502787,14175795,9483841,9667941,13571273.4285714,6022571.71470408
24029457,16940212,9504599,9635939,9688448,12071497,9461761,13047416.1428571,5553389.63365206
23976793,22575238,9646679,9555257,9552924,9672066,9557704,13505237.2857143,6687129.55101314
18681250,15908061,9461557,9528442,9510633,12155168,9494526,12105662.4285714,3761307.56177826
16952287,23247995,9500148,9655877,9493135,9499766,9529179,12554055.2857143,5466235.27501719
17098518,18797672,9559446,10299481,9480139,9518175,9438225,12027379.4285714,4084888.77084378
18644011,22321090,9738892,9921776,9611271,9470521,9529894,12748207.8571429,5391141.10143896
18281277,18898719,9463979,13644167,9499958,9558667,9859790,12743793.8571429,4264185.40046648
9140032,18988338,9730859,9523335,9520067,13259147,9406075,11366836.1428571,3650498.72919562
10857168,19109012,9409092,9737331,9464024,11403656,9490767,11353007.1428571,3507835.14082491
13585002,9763848,11830577,12342051,9560718,9883999,9447753,10916278.2857143,1652203.70642119
11412877,9830798,10487994,9352783,9491403,9426195,9522995,9932149.28571429,759946.219973649
13433589,9657973,9344266,9474507,9423033,9557096,9446449,10048130.4285714,1496212.08814569
11586153,10925009,9476025,9483510,9469374,9453211,9484866,9982592.57142857,890376.210802837
13227279,9907128,9495436,9492854,9507221,9560224,9508686,10099832.5714286,1387058.91313381
12074682,9607891,9416794,9481673,11631772,9436218,9394594,10149089.1428571,1173193.67590414
15036440,9668739,9455988,9826449,10135726,9768516,9478180,10481434,2021689.98434091
10836535,9654470,9431184,9455390,9395896,9649804,9565513,9712684.57142857,506267.423900273
11108551,10336772,10747592,9465259,9688550,9371780,11880624,10371304,935457.456051494
11736007,9712090,11027560,9495427,9476665,9531821,10543497,10217581,900384.694119316
10896561,10107233,9296561,9424456,11972156,9382169,9408486,10069660.2857143,1018858.2844635
11124663,16851317,9466186,9474311,10793863,11640469,9510906,11265959.2857143,2617528.01199075
9793009,35762345,9469816,9363028,9384929,9940298,9396316,13301391.5714286,9906900.7973916
13326666,9110307,9422282,9999203,9435194,10493196,9461968,10178402.2857143,1461788.51347573
9756685,9630579,9381725,9335174,9429379,9538579,9384538,9493808.42857143,154722.030211018
10860832,9670634,9453555,14434846,9468696,9453175,9561010,10414678.2857143,1843288.82040415
9318624,10268597,9374707,22582729,9455204,9495259,9416999,11416017,4934710.48356689
11796283,9638451,9443483,13585322,9362135,13765663,9376353,10995384.2857143,2023284.92577201
12687961,9480467,9826410,18643405,9585189,18789510,9482182,12642160.5714286,4302368.23637474
10002383,10318215,9340686,17609729,9428552,22817047,9459233,12710835,5352557.45187255
9304017,9561666,9522095,19144516,9380221,13906793,9523510,11477545.4285714,3766503.94739538
10676010,10031878,9339285,9033477,9417274,17646739,15830129,11710684.5714286,3515352.42209345
16896635,10083358,11956748,9398367,9933827,18651021,9372107,12327437.5714286,3853167.12084833
18486194,10666610,10718078,9366272,11981336,21931998,9402118,13221800.8571429,4956020.42723499
16734270,10005531,9293986,9397019,9752831,14526564,9401247,11301635.4285714,3034854.76513286
18478083,9935481,9359723,9347140,11134968,18436993,9395583,12298281.5714286,4254015.17695466
18386580,10379300,9361599,9409087,9398022,18896232,9487204,12188289.1428571,4424992.31704548
18110164,14251673,10353373,9409388,9326254,19062383,9331153,12834912.5714286,4303025.0798054
19111554,18168376,9549850,9300144,12243682,15261406,11755724,13627248,3960971.86346853
18081553,18277283,12296279,9410023,9743201,9326650,9700508,12405071,4073580.70706731
19103627,22625587,9390486,9318758,10205523,13206201,9307010,13308170.2857143,5436164.92957899
18657340,13755519,9373352,9358370,9372281,10491811,9532996,11505952.7142857,3531680.01813139
18491466,13583588,9420808,9352741,9442690,9317806,9304159,11273322.5714286,3549934.98906425
17951066,9593832,9394937,15010755,9302232,9450747,9398779,11443192.5714286,3545621.29082388
18601840,9294069,9275798,10702625,9459995,9300917,9352327,10855367.2857143,3454136.91080086
18472317,9850533,9355251,9335796,9364190,9467505,9354335,10742846.7142857,3413241.46635984
14864042,9282987,9317259,10505439,9821258,9461952,9344817,10371107.7142857,2028187.96971071
10086667,9516172,9388430,10100903,10373280,9296449,9331381,9727611.71428571,444935.514163463
13340422,9432678,9357136,9635206,9475757,9597175,9494586,10047565.7142857,1455067.39302924
9718346,9486813,9361697,9388354,9354717,9260065,9799512,9481357.71428571,202234.216751859
13353018,9739235,9271261,9395809,9323196,9383663,9258634,9960688,1504635.93895024
12194671,9404791,11579030,9411390,9322792,9298115,9295254,10072291.8571429,1253128.7104459
13139931,9460689,12470865,9589795,11641093,9430380,9292032,10717826.4285714,1650020.88001514
11426511,9696531,9240357,10983215,10883274,9274990,9301677,10115222.1428571,946161.611180392
12471527,13038405,9329327,9322846,9486987,11119246,9321025,10584194.7142857,1624633.66210732
11904717,10041541,9345513,9389768,9314666,9644639,9256224,9842438.28571429,949192.274616988
12117819,9274306,9261242,9392613,9725347,9311507,9308726,9770222.85714286,1047553.12718153
11012721,11630754,9305427,9585622,9243639,9368824,9297726,9920673.28571429,979686.003672216
12877077,9901397,9288385,9207157,9295151,9330922,9219125,9874173.42857143,1345715.88831495
9253266,9250649,10691121,9484999,11917720,9784925,11880741,10323345.8571429,1182598.76362645
9860180,9465009,10585813,9243720,11573181,13415986,10749668,10699079.5714286,1443709.14099238
13067287,9426345,9107511,9380867,9201188,10902338,9660258,10106542,1437907.77439584
12763322,9522024,9289687,9282197,9307217,9216073,9343796,9817759.42857143,1302357.30964725
14080570,9242299,9255934,9395180,9394179,9339830,9231057,9991292.71428571,1804540.10334468
11391617,9393248,9281900,9319118,9220924,9202702,9282109,9584516.85714286,799337.338110852
13950193,9454193,10241635,13752139,9332424,9242954,9245403,10745563,2150039.07920151
11733476,9232100,9207965,13431164,9185434,9301613,9283763,10196502.1428571,1702389.55853035
10321374,9952842,9235230,9928281,9277370,9285913,9754377,9679341,421942.245521035
9128371,9147822,9270001,9273893,9316910,9313348,9180017,9232908.85714286,79107.163728343
12495507,9350965,9297957,9305788,9240680,9214035,9287134,9741723.71428572,1215122.46243684
15768455,9230096,9213971,9207993,9224699,9362990,9207717,10173703,2467668.21582839
10097482,9443472,11748738,9280784,9237387,9188547,9245675,9748869.28571429,936496.726939238
13949737,9469450,9236768,9299490,12292504,9243772,9170609,10380332.8571429,1934679.82927912
12416115,9348541,10828884,9271101,9769961,9292551,9209942,10019585,1201059.36756362
11957164,13508669,9158340,9367758,9954234,10876615,9257423,10582886.1428571,1642814.95071655
14282193,18309473,9188732,9275682,9107838,10377286,9199380,11391512,3572871.42648967
17396642,14725499,9243971,9326538,9257772,9245988,9216920,11201904.2857143,3407991.05025843
14830195,10081913,9165020,9162019,9252892,9287085,9209078,10141171.7142857,2093217.89098855
17817000,9496721,9234995,9398188,9176915,9343060,9209130,10525144.1428571,3217407.57255213
14749860,9223145,9306748,9218330,11828778,12545634,9242045,10873505.7142857,2210368.43165966
13818785,9760881,10458559,9239831,9549308,10044845,12739181,10801627.1428571,1762499.8538024
13502086,9241805,14754008,9179585,9837851,9717329,13970471,11457590.7142857,2487032.34020621
14622553,9195913,18433373,9251328,9131148,9219718,9336840,11312981.8571429,3729006.06830683
17919409,9345493,18755102,9331862,9314056,9180957,10472821,12045671.4285714,4326568.05657575
18350660,9149899,13364771,9128446,9174297,9218620,9061805,11064071.1428571,3577343.11629834
18257725,9245055,9329733,9255585,9185746,9124635,9505652,10557733,3397537.4999644
18742785,9144177,9137070,9127330,9179248,9193042,9178594,10528892.2857143,3622070.2460573
16577227,9417503,9277777,13298650,9151759,9138081,9336381,10885339.7142857,2927397.53918987
15842913,9277758,9303327,15275520,9164773,9179684,9155806,11028540.1428571,3099883.13178102
17790592,9129138,9167467,9162702,9271002,9135314,9208464,10409239.8571429,3255231.98987867
22545752,9229945,13494322,9296610,9387396,9301755,9266155,11788847.8571429,4994921.47607859
18433512,9197935,17923183,9265810,9116495,10068122,9320419,11903639.4285714,4300454.37977868
19083424,9196724,18590926,9095337,9239277,9099852,9173781,11925617.2857143,4723908.31833662
17952567,9110302,17986178,9317643,12021772,10710303,9487397,12369451.7142857,3954623.42848864
16789653,13062316,17916015,9093579,9335086,9610561,9723503,12218673.2857143,3767729.32426728
20888394,9735162,18069887,9222072,9474417,9784739,9315273,12355706.2857143,4937973.13939123
18714211,9097649,25013770,9220149,9181689,9115977,9067839,12773040.5714286,6471281.98899404
12165664,10698915,20860715,9231185,9145304,9113750,9202451,11488283.4285714,4288976.28285907
16412781,10282715,9135827,9168672,9159972,9244892,9141842,10363814.4285714,2699609.01054991
17729818,9089191,9176279,9198679,9078299,9119772,11763497,10736505,3236187.81407245
18230399,9775107,9127007,9545384,9330717,12271869,9862837,11163331.4285714,3289214.67661253
9974800,9261608,9358153,9058065,11911194,9815638,10147400,9932408.28571429,959293.579941114
14599185,9168590,9075024,9711064,9369920,9778232,9442421,10163490.8571429,1972848.24707312
22207885,9964143,9324539,10121783,9215321,9113093,9123911,11295810.7142857,4829092.38891553
20581865,9112740,9476458,12732799,9117150,9065245,9115993,11314607.1428571,4298113.91996937
10482625,9181133,15093984,9408435,9123045,9215621,9092039,10228126,2200246.03010095
16104252,9177025,9236798,10058509,9064516,9068040,9073046,10254598,2603659.71306921
10528748,9232201,9225778,11392246,9147196,9081515,9058609,9666613.28571429,920682.522678278
13809234,9203114,9097654,9094669,9085695,9094408,9122029,9786686.14285714,1774237.27536721
18660827,9222131,9197614,9146836,9263835,9214089,9094251,10542797.5714286,3580137.06539959
25021159,9134612,9034878,9276103,9113421,9293329,9023576,11413868.2857143,6001183.86630415
17491954,9132666,9243036,9005037,9067339,9026246,9495376,10351664.8571429,3153083.42333091
8936320,9231235,9069198,9185103,9068196,9108720,9002821,9085941.85714286,101121.150632016
22926779,9117734,9177642,9237397,9052598,9021145,9076458,11087107.5714286,5221332.55674516
13599289,9206215,9030186,9076822,9061929,9179329,9020489,9739179.85714286,1703648.17416375
25725611,12927167,11564892,9081010,11051489,10592956,9115940,12865580.7142857,5829729.77888666
24309955,9976691,9629283,9087966,10792319,11216327,9035596,12006876.7142857,5486179.74766688
25616030,9350938,9154606,9006523,9481988,8993666,9034408,11519737,6218648.97738367
18450744,10333284,9183632,9170417,9039569,9097156,9007885,10611812.4285714,3487655.92426933
13834533,10149664,9097236,9073044,9038441,9137803,9054143,9912123.42857143,1775239.03112199
12927759,9131205,9233741,9121843,9034430,8981600,9052948,9640503.71428571,1451814.87027694
13024656,9284083,9069591,9188355,9039865,11898353,12431112,10562287.8571429,1798529.26164115
14494292,9104385,9223953,8949006,12457619,9836088,10902853,10709742.2857143,2084201.97323146
11217964,9891612,9126858,9144675,10046219,13862565,8940214,10318586.7142857,1747538.77167172
8969493,8950364,9987402,8981419,9433766,18194655,9013576,10504382.1428571,3412393.11847358
11487108,9061427,9189283,13133507,9005849,18137175,9026008,11291479.5714286,3416716.62264373
16821887,9054783,9383524,9535604,9403745,8627661,9126632,10279119.4285714,2900676.2473826
14538468,9137520,12857934,9184608,8950780,9007009,9061600,10391131.2857143,2311955.04985403
11073780,8965691,10262966,11678312,9070560,9072114,8990399,9873403.14285714,1135827.07417025
13718383,9328051,9336000,9245127,9016961,9005773,8987036,9805333,1732257.64161214
10695526,9256380,9072097,9035888,9053786,9013132,8998375,9303597.71428572,619797.287564979
11308113,10379250,9667105,8984690,9245824,9042151,8971677,9656972.85714286,886631.702319031
17889536,8967371,9209225,9855113,9079276,8949842,8986966,10419618.4285714,3309120.30871876
16790731,9069688,9228629,9031947,8994779,10870672,9091085,10439647.2857143,2879620.4923263
17847027,9031707,9120788,9073797,9343975,9308661,8956355,10383187.1428571,3294287.38892913
18615354,8944409,9237018,9620757,8966393,9792719,8974004,10592950.5714286,3553575.8437639
17786872,9091150,11301455,8881999,9523913,8880859,8940570,10629545.4285714,3271908.98477259
14834500,9003767,10734030,9069476,11637188,8983876,8971493,10462047.1428571,2200221.64186463
18359478,12522177,9174094,8929846,9989252,8996765,8996740,10995478.8571429,3491558.36944778
18125514,9689267,13870800,9074625,9095144,8917404,8919331,11098869.2857143,3574585.57761175
23238685,8996179,17950956,8955784,9051182,13171977,8975020,12905683.2857143,5678759.1908467
23979957,10388814,18012059,9067889,8970324,8788994,8919491,12589646.8571429,6019449.95227098
25696988,9928376,18157321,8922842,8984235,17994113,15326634,15001501.2857143,6222382.48460699
14298560,8930642,17850692,9040867,11555887,14069251,18040459,13398051.1428571,3763326.40090428
20479483,9015493,18081716,9053284,9531149,18038437,18101111,14614381.8571429,5138350.46979146
12806911,8988691,17503577,8881910,9730568,21894546,18060391,13980942,5196837.42078622
8998165,9000968,8568025,9058446,8998040,14506829,18439065,11081362.5714286,3857603.94361253
14080462,8964730,18575373,8895910,8969432,8790259,18098135,12339185.8571429,4514435.95169435
13428179,10050769,22587982,13150276,8942164,9291127,17975852,13632335.5714286,5050003.62360553
13603603,8830225,8591138,9932004,9106164,8951200,18312599,11046704.7142857,3644011.86378958
18211906,9107845,8931883,8993515,8922385,9044381,17875621,11583933.7142857,4414430.36144049
18382009,8966159,8888214,11690238,8990502,9028473,11124196,11009970.1428571,3452206.16513824
13511774,8974613,9952486,9273729,8884381,11791399,18197085,11512209.5714286,3404706.94736536
18137780,9052880,8792090,8951750,9185408,10937101,17155708,11744673.8571429,4105221.09779617
21142985,8967562,8980188,8895994,8892651,8928563,17959696,11966805.5714286,5262185.52618615
15342548,9018118,8870469,9107850,9402893,9400495,12275672,10488292.1428571,2442822.98599096
22492756,9174444,8900363,8959773,14344845,8988745,17992343,12979038.4285714,5487818.9443277
11281491,12825044,8958447,8999176,18065608,9636150,18350113,12588004.1428571,4077090.9227989
8630938,9360637,13163500,10306945,22465075,8841756,12872302,12234450.4285714,4871779.70497438
16257777,10546279,13793542,8703377,17728709,12537470,8888821,12636567.8571429,3518436.46519902
25233174,12682918,9018882,9016342,14140716,9657282,8889679,12662713.2857143,5916689.9213112
23967638,8833672,8974742,8853052,18142349,8896734,8894896,12366154.7142857,6169378.1023119
20460076,9021152,9012516,8980461,11912307,9014159,8861974,11037520.7142857,4296794.86834585
21008212,8864280,8907074,8830401,9025732,8907658,8873518,10630982.1428571,4576342.09900041
11392223,9019900,11488990,8941072,8869264,9059351,8847452,9659750.28571429,1219198.02053874
11327528,8954360,8791402,8849619,8946844,8978079,8878631,9246637.57142857,919947.738950943
10481094,8879256,10585714,8928397,8839876,8981099,8883590,9368432.28571429,797620.024088061
10707424,8933882,8925222,8861546,8870690,9180158,8858083,9191000.71428571,678033.808283116
11150331,8898022,8880616,8931613,8841229,8797542,8853828,9193311.57142857,864024.538957248
12210358,8917081,9037103,8951008,8858288,9108984,8825888,9415530,1236302.91749514
8816959,8834532,9357339,8959341,8884697,8920819,8874413,8949728.57142857,186133.4527213
11746667,9480902,8838633,13397402,8851895,8932990,8807953,10008063.1428571,1829781.33403106
12682594,9000059,8959534,10189404,8839236,9188871,11422255,10040279,1490603.4439763
12487228,8963454,9028229,8846101,8839722,11212746,11121792,10071324.5714286,1504236.09297099
16187230,8785447,8787959,8905790,8943106,9879657,16099440,11084089.8571429,3476857.12779168
10122199,8858235,9311187,13309612,10513410,8839519,17917938,11267442.8571429,3311739.80531852
10766772,9033960,8782415,8829018,10124070,9098938,17883978,10645593,3277238.86841291
11272981,8833442,9154447,8903575,8855192,8849515,18290631,10594254.7142857,3507022.44699245
11157463,13085720,9516157,8893522,8812766,13024850,14630400,11302982.5714286,2325055.10010092
13917223,8746534,13057178,8828624,8871240,9311398,8827105,10222757.4285714,2251328.51634643
20995441,10968276,10852060,8952286,8916865,9912192,8951288,11364058.2857143,4338146.60022583
14296976,8791251,17568672,9710069,8789190,9099962,8980696,11033830.8571429,3491117.27415968
18031697,9280619,15960011,8717466,9372272,8730652,8814437,11272450.5714286,3963778.15392507
13825549,8834717,14338805,8978225,8704004,9072123,8963212,10388090.7142857,2530584.66560021
20353945,8919170,17928425,8851352,11538681,8811751,9080169,12211927.5714286,4880725.43559622
19818014,8804728,18009502,8847693,11305150,8924395,9016529,12103715.8571429,4763580.98426032
10521694,8805378,16938300,8798649,8675267,8748599,8741024,10175558.7142857,3054306.6312246
8848217,8921255,17683652,8864607,8764174,8876301,8813267,10110210.4285714,3339940.02850031
13070808,8778544,12615951,8732416,8788636,8756128,8802016,9934928.42857143,1991311.59270867
17891849,8802638,10296747,8842607,8792147,8836174,8781793,10320565,3384293.83142338
16856564,9496715,8667230,8806786,8751334,9181521,9140934,10128726.2857143,2980963.96738073
20548896,11066309,9893488,9096489,8820747,8729807,8871610,11003906.5714286,4290811.72766913
12895721,8756289,8893220,8708504,8731252,8797957,17439518,10603208.7142857,3383266.97908307
12417329,8801617,12613068,11783130,8752710,10200650,17936181,11786383.5714286,3149816.82165608
16943736,8869908,10222868,11004502,8734461,12906935,18097580,12397141.4285714,3784836.51541956
22338187,8741397,9198568,8717960,8748243,8942444,18183796,12124370.7142857,5688732.14490129
13501207,8806925,9748014,11487677,8751918,8806358,8341049,9920449.71428571,1899511.72675978
13000084,8749269,8553609,8931443,8735729,8833717,8749205,9364722.28571428,1607105.78049618
9383718,8839240,9518399,8732704,8722456,8862498,8841117,8985733.14285714,324813.903920603
9977085,8736383,8574702,8831549,10208769,8735390,8871176,9133579.14285714,665366.566476813
8577396,12983453,11545533,8710526,10108855,12605575,8712903,10463463,1911810.35091812
16647082,12103103,10236779,8769032,8646164,10171415,8747855,10760204.2857143,2874103.80470201
17606158,11996439,9820915,8723527,8748590,8950193,8792866,10662669.7142857,3280046.7254376
17480028,12191536,9195737,8863604,8699444,8791365,8770192,10570272.2857143,3293429.88874095
17880239,8659676,9233774,8745157,8753678,8899102,8739752,10130196.8571429,3422748.15910999
17622346,10006006,8650557,8774698,8750368,8751919,8682621,10176930.7142857,3318086.75849069
16390070,11637446,9123674,8833023,8724109,8755503,8720366,10312027.2857143,2880295.50556465
11384529,9026838,8712152,8963882,8676164,8753441,8695095,9173157.28571429,984852.260184527
13837222,8783748,8981511,8723004,11333371,8897577,10291141,10121082,1908181.16074392
12759585,10019671,8678744,9114438,10494935,8652384,8671515,9770181.71428571,1505646.0748137
15920011,8761847,8936774,8855425,8760622,9251748,9226231,9958951.14285714,2636377.46526905
15789790,8847714,8659450,11418113,8878715,8608873,8906912,10158509.5714286,2672983.00345705
13189339,8926019,8945005,9666026,8675080,8806009,11488554,9956576,1728848.00502859
13556637,8896343,9084280,8890165,8718860,8635461,9597586,9625618.85714286,1761727.23473636
17851658,8805170,8890347,11057344,8620815,10363243,8657949,10606646.5714286,3333779.52135665
14631081,8919516,8651618,8989057,8677922,9266116,8718723,9693433.28571429,2188026.5588007
10911208,9903378,9020913,9711019,8635030,9778538,8696776,9522408.85714286,805779.686230347
11283347,8715559,11250533,8832428,8678044,8678147,8652418,9441496.57142857,1248411.19510291
10887680,9222110,10365542,8726557,8653204,8711042,8691949,9322583.42857143,923975.4500501
8575884,14671630,8876648,8719629,8673769,8821206,8651913,9570097,2251872.15613305
13723425,17500617,8654475,8652400,8711605,8716488,8659422,10659776,3554504.08894499
17621809,17028447,8987083,8716531,8643709,13092593,8733066,11831891.1428571,4075993.44890046
17521536,18263540,8631279,8622914,8629140,9430014,8780838,11411323,4441790.72461903
14586633,23805431,9075441,8683497,10100421,9121698,8649955,12003296.5714286,5608429.02954603
17033331,19895387,13613409,8635441,10260422,8709266,8622171,12395632.4285714,4578282.39629616
18353331,24109518,8493470,8675053,8627378,8697131,8652946,12229832.4285714,6370149.11952608
8620986,18102632,8780205,8649345,8661366,8772189,8612882,10028515,3561000.77594525
13787900,9040495,8668928,8647922,11799751,8658143,8651149,9893469.71428571,2067540.64129839
14789408,8796578,8694486,8681542,10694306,8621648,8621286,9842750.57142857,2307199.87121264
12906062,9855464,8688966,9030329,8757533,8716921,8628397,9511953.14285714,1556124.54584602
8262719,8662032,8716688,8546807,8598458,8757952,8610686,8593620.28571429,162702.450279351
11070595,8759450,8702602,11362110,8681365,8586358,10405581,9652580.14285714,1243683.85546186
14136217,9296761,9123604,9390243,8624107,8734339,8727566,9718976.71428571,1970784.89858759
13165857,8646857,8641696,8759469,8611964,8553613,10987641,9623871,1790779.91876603
11825568,8887609,8686059,11642881,8580716,8728497,21322558,11381984,4609010.36688615
9355255,13158880,8683482,9037492,8580609,8554577,9569802,9562871,1633262.4153485
22942443,17651333,11073770,11205501,8610598,8685764,8604866,12682039.2857143,5536344.34302834
21505573,17471910,8591049,8695521,8596351,8556305,8592233,11715563.1428571,5436430.399059
13531153,17722906,11399721,8662630,8877266,10015263,8643970,11264701.2857143,3360639.63527777
26398432,20152300,8605629,8634430,8630351,9858332,8594976,12982064.2857143,7273329.91226895
23746056,13410368,8853833,8539700,8585591,8516979,8593141,11463666.8571429,5704000.81818547
17708948,8230618,8673395,8986383,8734578,8671640,8567386,9938992.57142857,3433609.73402714
13229922,17833274,8656602,8599732,10047201,8675717,8596749,10805599.5714286,3529404.53959016
16454521,17826960,8700601,8776633,10563486,8553097,8615220,11355788.2857143,4032549.56657232
18323993,26253863,8609018,8499828,8679021,8698099,9034285,12585443.8571429,7014783.9888948
17059472,14028863,10011379,8718952,8627552,12978622,8542182,11423860.2857143,3326622.02320335
21797572,17352998,10082875,8557063,8617646,10199645,8565028,12167546.7142857,5267199.03700616
13281213,18058777,8460348,8624048,11391746,8508457,8536075,10980094.8571429,3641305.85611149
17690542,13331817,8562031,8515090,11716116,8648440,8628609,11013235,3511507.72474531
14955402,8809761,8570872,8607314,8966898,8661538,8526740,9585503.57142857,2372807.17238969
