,set up=,6367,,,,,,set up=,4960,,,,,,set up=,276345,,,,,,set up=,30149,,,,,,set up=,15704,,,,,,set up=,297062,,,,,,,,,
,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,,,,
,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,,,,
,4909,53637,3842,124228,445,,,4809,53136,3782,119603,445,,,5175,972677,2450,22135,445,,,11190,168624,12383,458805,445,,,10919,164316,11911,401430,445,,,21309647,5067419740,5615089,16132877,445,,,,,,
,4243,56135,3528,144402,341,,,4307,56561,3937,141467,341,,,4888,689706,2817,20547,341,,,10687,173544,10990,499810,341,,,10500,168806,10645,442024,341,,,22158040,3432289161,11774759,16239448,341,,,,,,
,4283,52791,3140,157089,262,,,4279,52729,3353,314413,262,,,5122,9909263,2555,18904,262,,,10421,165900,9742,492765,262,,,10468,160819,9346,427869,262,,,16341821,1975098920,10841884,10752603,262,,,,,,
,3880,51424,2550,149406,202,,,16075,212348,9988,512892,202,,,5064,1436106,2620,20494,202,,,10337,160657,8275,507435,202,,,10021,158778,8357,439057,202,,,27939377,1102128196,15972274,5655119,202,,,,,,
,4039,49323,2189,144709,170,,,12020,150348,7255,428694,170,,,5238,3546187,2808,20065,170,,,10159,153331,7012,487495,170,,,9914,148168,7241,430136,170,,,21911945,882712743,11013403,11467115,170,,,,,,
,3552,49586,2060,183544,145,,,10374,144424,6161,484959,145,,,5227,4704647,2373,27992,145,,,9946,154046,6611,592860,145,,,9753,151550,6277,529052,145,,,27541928,712291211,15918037,5412494,145,,,,,,
,4003,48600,1767,159813,113,,,10774,130003,5034,432516,113,,,5126,62702702,8833558,7749292,113,,,7495,101529,3462,367622,113,,,9827,146941,5132,477859,113,,,26890848,542269500,11603501,10632532,113,,,,,,
,3472,49671,1434,175127,89,,,8778,134443,4040,439270,89,,,17383976,8657128,220885,58431,89,,,6776,115759,2856,380236,89,,,9193,156656,4561,527229,89,,,26140615,183339966,16119584,10952643,89,,,,,,
,3826,48788,1490,159623,90,,,8694,113438,3578,363519,90,,,4881,18621980,359304,42107,90,,,6675,92314,2666,343985,90,,,9633,146763,4475,483085,90,,,26295078,374154853,36995263,8836261,90,,,,,,
,3410,47152,1283,155708,79,,,7516,103194,3107,337854,79,,,4865,21775968,2402,34976,79,,,6458,89447,2370,332821,79,,,9254,146187,4056,495022,79,,,22117469,310426661,10076736,158008,79,,,,,,
,3733,46710,1108,172055,65,,,8054,101683,2482,353082,65,,,5272,20422940,2484,4545828,65,,,6287,88108,2095,365272,65,,,8534,139146,3568,514612,65,,,20837621,159385515,6897887,210272,65,,,,,,
,3307,48780,1099,181125,59,,,6917,99944,2197,346093,59,,,12755536,3013417,250670,4486934,59,,,6412,93011,2029,385963,59,,,8990,144663,3394,545017,59,,,26044549,56597164,11129294,15146962,59,,,,,,
,3700,50095,963,202925,49,,,6725,91413,1781,359409,49,,,4337053,717200,5894821,204319,49,,,6691,96748,1968,480507,49,,,9147,152320,3043,600865,49,,,20562387,38270632,8182544,570887,49,,,,,,
,3366,52062,935,184790,47,,,6180,92823,1637,313974,47,,,5161,1835569,5648196,54404,47,,,7042,107669,2074,462799,47,,,9187,153955,3039,580960,47,,,25785297,169448590,21141201,510104,47,,,,,,
,3700,50725,850,186829,43,,,6023,86293,1523,304349,43,,,5211,409991,220708,77604,43,,,6860,107967,2039,439061,43,,,8921,151747,3003,587038,43,,,32088140,25555825,19764154,270992,43,,,,,,
,3344,48645,766,169153,37,,,5345,77674,1282,277547,37,,,4639,581183,2415,38346,37,,,7035,93513,1776,390732,37,,,9215,147926,2970,539088,37,,,36670626,36453345,5320363,394203,37,,,,,,
,3523,48029,747,183757,34,,,5199,71305,1122,269253,34,,,4926,715146,10380716,11599159,34,,,6898,91781,1662,407310,34,,,8986,144134,2624,556809,34,,,25099043,40264608,5425062,511856,34,,,,,,
,3267,45528,747,166214,35,,,4659,64974,1070,237585,35,,,17469959,5506678,335113,47559,35,,,6754,87968,1854,384527,35,,,9057,136101,2501,523950,35,,,32328075,49240717,6164171,299646,35,,,,,,
,2556,59884,777,194050,29,,,4969,71748,997,255107,29,,,4699,325018,12586605,8730829,29,,,6334,97347,1557,443437,29,,,8688,154352,2633,592505,29,,,41779798,3868797,5670266,340506,29,,,,,,
,2673,52836,763,197312,25,,,4288,67773,842,252990,25,,,2867905,978108,174991,110318,25,,,6630,102491,2209,537789,25,,,9519,157794,2460,652358,25,,,27087527,10241027,3829078,273511,25,,,,,,
,2722,50879,660,179544,24,,,4395,62592,736,213733,24,,,37030,433795,170730,99486,24,,,6976,107066,1624,467762,24,,,8393,151953,2573,571950,24,,,27861887,3810637,3661677,242913,24,,,,,,
,2615,52809,699,180389,26,,,4042,64596,810,214677,26,,,41448,398813,192048,61161,26,,,7397,109423,1550,429336,26,,,9371,156164,2314,580242,26,,,27395704,8991574,5306657,141773,26,,,,,,
,2729,52898,724,245147,21,,,3880,59611,674,245222,21,,,1208243,553782,143600,98956,21,,,6829,104266,1459,545656,21,,,9437,160919,2226,724832,21,,,32899697,9068228,386395,299428,21,,,,,,
,2648,55041,812,212078,20,,,3611,60243,648,213334,20,,,70514,421623,143595,80459,20,,,6441,108168,1473,494026,20,,,8337,168075,2267,658569,20,,,26959431,8831154,7202546,236755,20,,,,,,
,2708,50666,607,182535,21,,,3795,55630,625,177524,21,,,87939,369346,152360,40142,21,,,6408,99376,1404,411515,21,,,8564,153258,2207,552690,21,,,42175149,9965179,436139,159309,21,,,,,,
,2582,54900,638,206410,19,,,3222,55049,577,215586,19,,,69317,361903,131892,40464,19,,,6527,107165,1385,529840,19,,,8568,166992,2291,640893,19,,,32205713,10846537,334228,155477,19,,,,,,
,2687,55674,615,248380,15,,,3441,57997,563,233245,15,,,21212747,5340645,123503,88382,15,,,6916,119747,1523,611460,15,,,8811,171028,2093,756580,15,,,29817900,9171851,258712,168019,15,,,,,,
,2590,60936,853,360057,15,,,3274,61019,578,347776,15,,,174355,721372,142983,247594,15,,,6760,140161,1415,791481,15,,,8944,190670,2211,1081991,15,,,35968337,3877355,244273,841803,15,,,,,,
,2655,64240,702,308642,15,,,3520,64610,606,287178,15,,,13133243,5345887,151417,160446,15,,,6637,129199,1772,667634,15,,,8702,198670,2442,919970,15,,,23238531,14733724,8668855,635344,15,,,,,,
,2564,50480,564,177696,15,,,3227,51559,509,169964,15,,,178659,466316,124700,40666,15,,,6620,101062,1317,408586,15,,,8558,155171,2030,550925,15,,,33348152,13950413,4545169,163490,15,,,,,,
,2597,61551,653,244865,14,,,3371,60672,541,244124,14,,,956548,742831,129651,105464,14,,,6735,124202,1353,576911,14,,,9065,191364,2127,718384,14,,,33564594,14939348,3183081,364174,14,,,,,,
,2586,67568,740,224859,13,,,3182,54939,521,240718,13,,,194185,496144,83552,194027,13,,,7082,120666,1435,579346,13,,,8410,170901,2045,699303,13,,,28758279,14505441,3642145,574684,13,,,,,,
,2599,58064,653,201177,13,,,3436,60325,495,185267,13,,,20625287,5070149,73187,129239,13,,,6851,127039,1387,488401,13,,,8498,182995,1979,636462,13,,,30982147,17877492,5237031,438438,13,,,,,,
,2523,56064,539,185339,13,,,3188,56892,512,167926,13,,,21846574,635966,221787,96720,13,,,6655,113855,1329,439619,13,,,8346,180186,1978,589494,13,,,29890756,15078211,1924992,221701,13,,,,,,
,2617,48801,613,177177,18,,,3346,49114,511,161178,18,,,17621715,4915053,138846,60406,18,,,6530,105693,1206,408263,18,,,8656,156336,1923,536936,18,,,43966059,21717747,9194812,273327,18,,,,,,
,2486,60067,762,240400,17,,,3089,60170,543,231620,17,,,105923,634107,167642,58037,17,,,6691,126882,1487,572831,17,,,9050,194831,2563,748940,17,,,38547945,31940923,9268274,467134,17,,,,,,
,2614,53964,558,277714,14,,,3364,55262,476,265255,14,,,17554063,4862386,89505,175984,14,,,6555,114672,1246,673721,14,,,8686,175328,1983,833708,14,,,35503139,26512366,5432738,709261,14,,,,,,
,2509,48926,545,199440,14,,,3133,49633,476,195719,14,,,136770,338818,90607,45639,14,,,6683,114037,1205,505183,14,,,8280,160430,1710,602070,14,,,37802692,21247360,5384738,229665,14,,,,,,
,2561,51348,583,223975,14,,,3298,52485,492,251208,14,,,139439,422290,65095,59366,14,,,6858,130359,1203,520132,14,,,8552,169778,1973,678611,14,,,35591565,21795722,192104,199783,14,,,,,,
,2511,58385,606,246552,14,,,3102,62577,504,232857,14,,,138717,424650,90900,107201,14,,,6450,124447,1290,578567,14,,,8588,193052,1871,769589,14,,,34463646,8671140,3733708,388996,14,,,,,,
,2577,54509,648,210664,13,,,3315,54868,483,189726,13,,,135622,485229,74939,67497,13,,,6596,119188,1239,489991,13,,,8518,185310,2069,643408,13,,,28713538,15183138,241564,275228,13,,,,,,
,2477,57534,570,200329,13,,,3077,57699,446,194389,13,,,1146258,472645,75688,62748,13,,,6480,121495,1213,484459,13,,,8563,202557,1957,633770,13,,,31189998,9293162,2667228,344282,13,,,,,,
,2560,51663,647,258520,11,,,3284,52279,464,248281,11,,,139621,405713,26546,117182,11,,,6443,132274,1262,639777,11,,,8538,168418,1814,778804,11,,,36978702,11044187,58922,512256,11,,,,,,
,2471,46821,403,250721,8,,,3095,47948,406,238385,8,,,165124,341376,41571,159306,8,,,6665,110081,1037,613657,8,,,8310,156415,1441,749447,8,,,30693596,14930951,187732,562781,8,,,,,,
,2504,49917,475,348182,8,,,3233,48931,340,172729,8,,,21380001,5338143,51711,90066,8,,,6466,105326,906,451134,8,,,8363,162309,1389,594919,8,,,32638255,8499280,102779,316156,8,,,,,,
,3580,51059,337,176691,7,,,3031,46984,328,160421,7,,,20336834,4772496,979854,65305,7,,,6297,101381,885,412296,7,,,8361,158627,1440,551504,7,,,33528708,2393727,175132,466331,7,,,,,,
,3517,46706,338,161604,7,,,3167,46587,282,146280,7,,,207832,626367,56659,51303,7,,,6384,102107,880,397121,7,,,8326,157633,1354,523318,7,,,32509152,3388010,149611,233523,7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,2184,-984,-1558,-11469,,,,-105529,-53382001,-35507,-23040,,,,,,,,,,,-39551,-124422,-20411,-221031,,,,-18446972,-18927435503,-10902303,-10543897,,,,,,,
,,,,,,,,-628,-220,-859,-23514,,,,-11018,-235970033,-589,35375,,,,,,,,,,,-12204,-132836,-16018,-256171,,,,-20375061,-12996962262,-5772220,-10639494,,,,,,,
,,,,,,,,-390,3047,666,9401,,,,-160,-1531637,2823,71734,,,,,,,,,,,-11223,-172356,-18440,-106942,,,,-22173324,-7895530739,-11141840,-10452168,,,,,,,
,,,,,,,,100,501,60,4625,,,,-266,-919040,1392,102093,,,,,,,,,,,271,4308,472,57375,,,,-21298457,-5067251116,-5602706,-15674072,,,,,,,
,,,,,,,,-64,-426,-409,2935,,,,-645,-633571,711,123855,,,,,,,,,,,187,4738,345,57786,,,,-22147353,-3432115617,-11763769,-15739638,,,,,,,
,,,,,,,,4,62,-213,-157324,,,,-839,-9856472,585,138185,,,,,,,,,,,-47,5081,396,64896,,,,-16331400,-1974933020,-10832142,-10259838,,,,,,,
,,,,,,,,-12195,-160924,-7438,-363486,,,,-1184,-1384682,-70,128912,,,,,,,,,,,316,1879,-82,68378,,,,-27929040,-1101967539,-15963999,-5147684,,,,,,,
,,,,,,,,-7981,-101025,-5066,-283985,,,,-1199,-3496864,-619,124644,,,,,,,,,,,245,5163,-229,57359,,,,-21901786,-882559412,-11006391,-10979620,,,,,,,
,,,,,,,,-6822,-94838,-4101,-301415,,,,-1675,-4655061,-313,155552,,,,,,,,,,,193,2496,334,63808,,,,-27531982,-712137165,-15911426,-4819634,,,,,,,
,,,,,,,,-6771,-81403,-3267,-272703,,,,-1123,-62654102,-8831791,-7589479,,,,,,,,,,,-2332,-45412,-1670,-110237,,,,-26883353,-542167971,-11600039,-10264910,,,,,,,
,,,,,,,,-5306,-84772,-2606,-264143,,,,-17380504,-8607457,-219451,116696,,,,,,,,,,,-2417,-40897,-1705,-146993,,,,-26133839,-183224207,-16116728,-10572407,,,,,,,
,,,,,,,,-4868,-64650,-2088,-203896,,,,-1055,-18573192,-357814,117516,,,,,,,,,,,-2958,-54449,-1809,-139100,,,,-26288403,-374062539,-36992597,-8492276,,,,,,,
,,,,,,,,-4106,-56042,-1824,-182146,,,,-1455,-21728816,-1119,120732,,,,,,,,,,,-2796,-56740,-1686,-162201,,,,-22111011,-310337214,-10074366,174813,,,,,,,
,,,,,,,,-4321,-54973,-1374,-181027,,,,-1539,-20376230,-1376,-4373773,,,,,,,,,,,-2247,-51038,-1473,-149340,,,,-20831334,-159297407,-6895792,155000,,,,,,,
,,,,,,,,-3610,-51164,-1098,-164968,,,,-12752229,-2964637,-249571,-4305809,,,,,,,,,,,-2578,-51652,-1365,-159054,,,,-26038137,-56504153,-11127265,-14760999,,,,,,,
,,,,,,,,-3025,-41318,-818,-156484,,,,-4333353,-667105,-5893858,-1394,,,,,,,,,,,-2456,-55572,-1075,-120358,,,,-20555696,-38173884,-8180576,-90380,,,,,,,
,,,,,,,,-2814,-40761,-702,-129184,,,,-1795,-1783507,-5647261,130386,,,,,,,,,,,-2145,-46286,-965,-118161,,,,-25778255,-169340921,-21139127,-47305,,,,,,,
,,,,,,,,-2323,-35568,-673,-117520,,,,-1511,-359266,-219858,109225,,,,,,,,,,,-2061,-43780,-964,-147977,,,,-32081280,-25447858,-19762115,168069,,,,,,,
,,,,,,,,-2001,-29029,-516,-108394,,,,-1295,-532538,-1649,130807,,,,,,,,,,,-2180,-54413,-1194,-148356,,,,-36663591,-36359832,-5318587,-3471,,,,,,,
,,,,,,,,-1676,-23276,-375,-85496,,,,-1403,-667117,-10379969,-11415402,,,,,,,,,,,-2088,-52353,-962,-149499,,,,-25092145,-40172827,-5423400,-104546,,,,,,,
,,,,,,,,-1392,-19446,-323,-71371,,,,-17466692,-5461150,-334366,118655,,,,,,,,,,,-2303,-48133,-647,-139423,,,,-32321321,-49152749,-6162317,84881,,,,,,,
,,,,,,,,-2413,-11864,-220,-61057,,,,-2143,-265134,-12585828,-8536779,,,,,,,,,,,-2354,-57005,-1076,-149068,,,,-41773464,-3771450,-5668709,102931,,,,,,,
,,,,,,,,-1615,-14937,-79,-55678,,,,-2865232,-925272,-174228,86994,,,,,,,,,,,-2889,-55303,-251,-114569,,,,-27080897,-10138536,-3826869,264278,,,,,,,
,,,,,,,,-1673,-11713,-76,-34189,,,,-34308,-382916,-170070,80058,,,,,,,,,,,-1417,-44887,-949,-104188,,,,-27854911,-3703571,-3660053,224849,,,,,,,
,,,,,,,,-1427,-11787,-111,-34288,,,,-38833,-346004,-191349,119228,,,,,,,,,,,-1974,-46741,-764,-150906,,,,-27388307,-8882151,-5305107,287563,,,,,,,
,,,,,,,,-1151,-6713,50,-75,,,,-1205514,-500884,-142876,146191,,,,,,,,,,,-2608,-56653,-767,-179176,,,,-32892868,-8963962,-384936,246228,,,,,,,
,,,,,,,,-963,-5202,164,-1256,,,,-67866,-366582,-142783,131619,,,,,,,,,,,-1896,-59907,-794,-164543,,,,-26952990,-8722986,-7201073,257271,,,,,,,
,,,,,,,,-1087,-4964,-18,5011,,,,-85231,-318680,-151753,142393,,,,,,,,,,,-2156,-53882,-803,-141175,,,,-42168741,-9865803,-434735,252206,,,,,,,
,,,,,,,,-640,-149,61,-9176,,,,-66735,-307003,-131254,165946,,,,,,,,,,,-2041,-59827,-906,-111053,,,,-32199186,-10739372,-332843,374363,,,,,,,
,,,,,,,,-754,-2323,52,15135,,,,-21210060,-5284971,-122888,159998,,,,,,,,,,,-1895,-51281,-570,-145120,,,,-29810984,-9052104,-257189,443441,,,,,,,
,,,,,,,,-684,-83,275,12281,,,,-171765,-660436,-142130,112463,,,,,,,,,,,-2184,-50509,-796,-290510,,,,-35961577,-3737194,-242858,-50322,,,,,,,
,,,,,,,,-865,-370,96,21464,,,,-13130588,-5281647,-150715,148196,,,,,,,,,,,-2065,-69471,-670,-252336,,,,-23231894,-14604525,-8667083,32290,,,,,,,
,,,,,,,,-663,-1079,55,7732,,,,-176095,-415836,-124136,137030,,,,,,,,,,,-1938,-54109,-713,-142339,,,,-33341532,-13849351,-4543852,245096,,,,,,,
,,,,,,,,-774,879,112,741,,,,-953951,-681280,-128998,139401,,,,,,,,,,,-2330,-67162,-774,-141473,,,,-33557859,-14815146,-3181728,212737,,,,,,,
,,,,,,,,-596,12629,219,-15859,,,,-191599,-428576,-82812,30832,,,,,,,,,,,-1328,-50235,-610,-119957,,,,-28751197,-14384775,-3640710,4662,,,,,,,
,,,,,,,,-837,-2261,158,15910,,,,-20622688,-5012085,-72534,71938,,,,,,,,,,,-1647,-55956,-592,-148061,,,,-30975296,-17750453,-5235644,49963,,,,,,,
,,,,,,,,-665,-828,27,17413,,,,-21844051,-579902,-221248,88619,,,,,,,,,,,-1691,-66331,-649,-149875,,,,-29884101,-14964356,-1923663,217918,,,,,,,
,,,,,,,,-729,-313,102,15999,,,,-17619098,-4866252,-138233,116771,,,,,,,,,,,-2126,-50643,-717,-128673,,,,-43959529,-21612054,-9193606,134936,,,,,,,
,,,,,,,,-603,-103,219,8780,,,,-103437,-574040,-166880,182363,,,,,,,,,,,-2359,-67949,-1076,-176109,,,,-38541254,-31814041,-9266787,105697,,,,,,,
,,,,,,,,-750,-1298,82,12459,,,,-17551449,-4808422,-88947,101730,,,,,,,,,,,-2131,-60656,-737,-159987,,,,-35496584,-26397694,-5431492,-35540,,,,,,,
,,,,,,,,-624,-707,69,3721,,,,-134261,-289892,-90062,153801,,,,,,,,,,,-1597,-46393,-505,-96887,,,,-37796009,-21133323,-5383533,275518,,,,,,,
,,,,,,,,-737,-1137,91,-27233,,,,-136878,-370942,-64512,164609,,,,,,,,,,,-1694,-39419,-770,-158479,,,,-35584707,-21665363,-190901,320349,,,,,,,
,,,,,,,,-591,-4192,102,13695,,,,-136206,-366265,-90294,139351,,,,,,,,,,,-2138,-68605,-581,-191022,,,,-34457196,-8546693,-3732418,189571,,,,,,,
,,,,,,,,-738,-359,165,20938,,,,-133045,-430720,-74291,143167,,,,,,,,,,,-1922,-66122,-830,-153417,,,,-28706942,-15063950,-240325,214763,,,,,,,
,,,,,,,,-600,-165,124,5940,,,,-1143781,-415111,-75118,137581,,,,,,,,,,,-2083,-81062,-744,-149311,,,,-31183518,-9171667,-2666015,140177,,,,,,,
,,,,,,,,-724,-616,183,10239,,,,-137061,-354050,-25899,141338,,,,,,,,,,,-2095,-36144,-552,-139027,,,,-36972259,-10911913,-57660,127521,,,,,,,
,,,,,,,,-624,-1127,-3,12336,,,,-162653,-294555,-41168,91415,,,,,,,,,,,-1645,-46334,-404,-135790,,,,-30686931,-14820870,-186695,50876,,,,,,,
,,,,,,,,-729,986,135,175453,,,,-21377497,-5288226,-51236,258116,,,,,,,,,,,-1897,-56983,-483,-143785,,,,-32631789,-8393954,-101873,134978,,,,,,,
,,,,,,,,549,4075,9,16270,,,,-20333254,-4721437,-979517,111386,,,,,,,,,,,-2064,-57246,-555,-139208,,,,-33522411,-2292346,-174247,-54035,,,,,,,
,,,,,,,,350,119,56,15324,,,,-204315,-579661,-56321,110301,,,,,,,,,,,-1942,-55526,-474,-126197,,,,-32502768,-3285903,-148731,163598,,,,,,,
,,,,,,,,,,,-57870.68,,,,,,,-618169.48,,,,,,,,,,,,,,,,,,,,,-2661513.86,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,'00 Muon,,,,,,,'01 Muon,,,,,,,'11 Muon,,,,,,,'00_tachyon,,,,,,,'01_tachyon,,,,,,,'11_tachyon,,,,,,,,,,
128x128,fl_pl=,0,,,,,,fl_pl=,0,,,,,,fl_pl=,1,,,,,,fl_pl=,0,,,,,,fl_pl=,0,,,,,,fl_pl=,1,,,,,fl_pl=,1,,,
,mode1:,,,,,,,mode1:,,,,,,,mode1:,,,,,,,mode1:,,,,,,,mode1:,,,,,,,mode1:,,,,,,mode1:,,,,
,set up=,5881830,,,,,,set up=,5745576,,,,,,set up=,25731261,,,,,,set up=,19911971,,,,,,set up=,19705963,,,,,,set up=,39530058,-33648228,,,,set up=,41457975,,,
,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,mode1_loop,,,,
,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes
,77069,285058,74064,653204,6714,,,105406,327588,80473,676318,6714,,,18543793,5675491791,27616,129787,6714,,,220269,1473935,248834,1803444,6714,,,212942,1387619,210233,1691694,6714,,,26181776,75173163955,11065733,11001224,6714,,22755780,73805937087,11364853,12578108,6714
,24216,262465,46751,533143,4594,,,35752,368372,76160,694107,4594,,,8506,9533312,8635,105569,4594,,,57520,911134,131117,1587270,4594,,,60097,876234,119964,1475298,4594,,,22259746,51257243200,10929184,13405368,4594,,22451678,50600787275,17295028,11191303,4594
,16263,347799,35214,505373,2818,,,31614,615374,65981,851968,2818,,,7432,5873827,5161,85173,2818,,,46195,761488,90443,1556996,2818,,,48171,761251,95021,1487257,2818,,,18121964,31374933423,10720090,11735656,2818,,22022918,31248878641,10773707,10940926,2818
,15084,286779,23467,597521,1781,,,32245,584507,45509,1093169,1781,,,257168,4070829,3675,72942,1781,,,42961,766760,67898,1813165,1781,,,44103,799236,70427,1720459,1781,,,19992259,19863369658,5814169,10941468,1781,,18862707,19642220444,15650430,10831825,1781
,14289,307524,19960,677493,1372,,,29511,515630,33214,1085018,1372,,,8106,2643770,3519,76560,1372,,,40863,779784,61122,2033753,1372,,,43395,784894,60571,1890054,1372,,,20233438,13387869504,16354848,6188207,1372,,15863473,13199795905,10645581,10812906,1372
,13830,290716,16201,700193,1028,,,21650,447788,25049,957465,1028,,,7904,4119085,3531,69302,1028,,,40072,800830,56491,2124299,1028,,,41549,776780,53731,1927224,1028,,,20217653,7335089928,12007997,11289499,1028,,20093160,7266077944,10331342,10836526,1028
,13443,278169,14291,683819,830,,,17926,372755,17761,827097,830,,,7621,3608827,17650,114020,830,,,38657,766824,47589,2106165,830,,,41457,765661,48089,1920589,830,,,20750113,4797821880,11864290,11292991,830,,19932395,4860613800,10703641,10874030,830
,13160,271419,12326,700578,678,,,15543,323449,13307,715294,678,,,7809,31423605,4363,177674,678,,,38195,759323,41930,2149580,678,,,39622,767867,41671,1932034,678,,,25756647,3289735314,10272018,10956058,678,,20830860,3096977575,9681586,10779709,678
,12929,270153,13072,886490,579,,,13291,333401,11961,927212,579,,,6157,104171480,7396,150156,579,,,37087,762198,38604,2873143,579,,,39511,755188,38263,2633910,579,,,20727963,2765271838,10367965,10895427,579,,19742249,2580066040,5714486,10524143,579
,12854,259874,12930,727021,469,,,12964,263759,11904,737297,469,,,9458,26533484,5972,127405,469,,,36958,743986,32553,2317374,469,,,38876,748098,32782,2078805,469,,,16027352,2288484839,5448611,11105184,469,,20243973,1883183072,11327563,12772459,469
,12704,255381,9753,743316,415,,,12743,254246,10946,751489,415,,,6696,80692658,6430,174566,415,,,36202,735379,32190,2378077,415,,,38262,737856,30719,2120678,415,,,26239687,1954727766,21044385,21475506,415,,20510187,1578917619,10473225,10779229,415
,12409,245812,8577,735752,345,,,12534,249158,10343,781286,345,,,6836,95754604,5355,183013,345,,,36887,723295,27097,2441367,345,,,38557,716561,27340,2180377,345,,,41703254,1352643136,14434651,10753772,345,,20354132,965122496,13673282,6141639,345
,11848,254069,9672,793260,303,,,12262,249448,8947,804268,303,,,6407,31943195,380336,311094,303,,,35639,736077,24786,2722048,303,,,37844,730132,25669,2458796,303,,,25805943,1015548225,21804681,11241334,303,,20244286,1025969546,17496314,11305252,303
,12265,260203,7215,822679,270,,,14431,264341,7959,836590,270,,,9086,20049902,372909,258939,270,,,35937,766414,25073,2814171,270,,,37247,766921,23421,2512691,270,,,20293085,407545266,34516049,12385779,270,,25471513,478955271,21886910,10827547,270
,12266,256962,7650,828783,240,,,12140,256532,8029,834326,240,,,8578,16865611,317841,197395,240,,,35720,745704,23976,2886626,240,,,38327,754905,23408,2568691,240,,,20953847,536306858,24503867,16657010,240,,20829152,459855694,21475885,11282129,240
,12205,255098,7749,843088,217,,,11683,252237,7458,831956,217,,,7650,4042488,4713649,4556859,217,,,36111,764895,20909,2923062,217,,,36552,762799,21983,2578704,217,,,21114056,172626135,17172629,12738232,217,,20620587,154840933,15414762,12166388,217
,12124,243481,6324,843396,180,,,11262,237150,6676,829655,180,,,8080,3099285,339877,371751,180,,,35174,732991,19853,2937239,180,,,36737,732147,19502,2587071,180,,,19427469,109048801,16698380,17585186,180,,23411507,130486818,14866109,10927363,180
,12127,262770,6438,847164,170,,,11817,250794,6251,825609,170,,,7542,9033972,215843,270798,170,,,35402,742481,20036,2936011,170,,,36842,737937,18731,2578479,170,,,16109657,255282395,16489039,10890574,170,,20586164,319373226,21032199,13108449,170
,12091,253148,6091,876136,147,,,37874,250879,6232,841028,147,,,99157,1945116,218238,437227,147,,,34640,757917,18177,3111316,147,,,36422,740445,17080,2730979,147,,,20600507,78708444,14735824,13103662,147,,20549432,84093013,19592669,21805264,147
,11895,266421,5688,948617,135,,,11817,256293,5894,867039,135,,,5621,1565080,228014,9487708,135,,,34837,801620,18018,3274777,135,,,36124,780167,16497,2815170,135,,,20906543,46911243,27213356,17746215,135,,15877613,49843462,24700193,6057902,135
,12102,278772,5480,925108,132,,,11771,260365,5758,863089,132,,,17717274,6219375,216830,375238,132,,,35079,805328,18387,3211001,132,,,36884,788717,16261,2789800,132,,,20539667,47487472,20505016,11585172,132,,20481431,49504322,24575662,14102806,132
,12418,284254,5410,943428,114,,,11036,306560,7065,964435,114,,,6359,3003322,227600,339168,114,,,34725,831031,16672,3326086,114,,,36218,811462,16560,2888753,114,,,20645896,53448677,20223144,14810694,114,,22415638,45129104,16391427,11146968,114
,12243,274580,5070,933038,108,,,11581,263753,4773,906883,108,,,5712,17789542,211248,677980,108,,,34512,834307,12729,2525730,108,,,36316,810257,15703,2907431,108,,,20730574,73002074,20339066,14993602,108,,20894488,94181600,17427798,11546051,108
,11833,281567,4896,1180596,93,,,15362,291240,4830,1129065,93,,,5678,2315162,230098,505765,93,,,24915,622919,11806,2963993,93,,,35935,835937,15510,3439771,93,,,20557441,65004340,23570815,17573937,93,,20716546,93886336,22046702,11507545,93
