
fl_pl=,1
mode1:
set up=, 25731261
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
262171,1469024,2572,5552555,2,
271694,13754670,4406172,6425374,2,
310570,2592356,2396,5331243,2,
303374,2669071,2344,5217580,2,
289128,2564406,2321,5203977,2,
271020,2637185,2771,5134984,2,
291730,2564356,2785,5193930,2,
284604,2543848,2359,5252230,2,
296983,2561847,2736,5239105,2,
380675,2626291,2903,5141642,2,
300085,2515374,2413,5122358,2,
309982,11817980,4464941,5297248,2,
284140,2554895,2395,5206928,2,
322218,2582960,2190,5323569,2,
305131,2579911,2595,5223357,2,
298191,2543552,2555,5199691,2,
262766,2505605,2996,5103207,2,
290541,2555945,2425,5099502,2,
264094,2561138,2515,5074156,2,
262340,2587677,2023,4984547,2,
317040,2522085,2316,4937020,2,
290480,2473289,2280,5104026,2,
279382,2649305,2538,4963680,2,
289857,2540037,2440,5024221,2,
14418176,2561441,3106,4968562,2,
307094,2590095,3070,4895475,2,
1626663,2824037,2634,5089487,2,
289251,2832638,2729,4972433,2,
285833,3018898,2756,5024653,2,
282532,2771904,2758,4898436,2,
290658,2918078,3208,4845875,2,
292794,2745369,2690,4864710,2,
292104,3002813,2778,5042002,2,
4134133,2899344,3089,5007433,2,
296813,2705841,2930,4919210,2,
10174041,2746868,2841,4851458,2,
302904,2737791,28710,4813212,2,
270231,2772863,2720,4839629,2,
307720,2589947,2757,4754986,2,
9911371,2696902,2623,4805677,2,
1608973,3720245,2835,4753448,2,
311551,2685732,2761,4719200,2,
24293457,33435356,9690620,5131587,2,
23496851,19820557,4305990,4962677,2,
11279838,2803291,3636,5071983,2,
22870984,23180733,9687875,5386316,2,
22915690,21129534,4303787,4943450,2,
28629899,20309481,4506994,5209955,2,
33815852,21140680,4410025,5028005,2,
23248061,19885865,4311058,5227426,2,
22447880,20086683,3443519,4913097,2,
27900790,41338709,9665738,6777777,2,
25106016,20248292,4475569,4914785,2,
19671351,30811810,9751530,4888922,2,
25796587,18342262,4409010,5334543,2,
23226088,17609458,9561907,5130142,2,
19650490,20282503,4338540,5014000,2,
35867526,21778752,4429530,4849359,2,
23112943,20040244,4405330,4864372,2,
23246791,19479375,4306515,4854338,2,
13074155,2610779,3889,4927032,2,
24799374,20240000,4546770,5081516,2,
23238034,17518943,9711042,4967232,2,
18526947,21035149,4309791,4976304,2,
20611871,19981764,4308000,5402599,2,
25518015,17494656,4306221,5125837,2,
18057687,19693794,4312639,4967186,2,
20165396,2672140,3416,4726101,2,
284418,2682089,3064,4644588,2,
272883,2610353,3166,4769083,2,
271203,2625705,2849,4711696,2,
7861075,2658943,4035,4593760,2,
329645,2586026,2914,4596090,2,
308411,2624554,2809,4677885,2,
274999,7362460,3346,4637028,2,
271614,2830484,2981,4620643,2,
335677,2569068,2489,4550699,2,
284150,2604788,2787,4770599,2,
1019764,2584436,2984,4617463,2,
274856,2601138,2841,4773374,2,
5415716,2556394,2762,4493177,2,
287604,2679131,3183,4674824,2,
287789,2610528,3113,4542253,2,
9845694,2540894,3248,5534192,2,
712408,2681411,3255,4577358,2,
502135,2577714,2819,4540069,2,
281700,2848515,2832,4451508,2,
328010,2526678,3190,4535568,2,
286570,2834461,2829,4587252,2,
299726,2552090,2936,4539798,2,
276782,2521711,2518,4610338,2,
272467,2545924,2822,4496392,2,
284663,2672627,3033,4597419,2,
274091,2525001,3078,4512051,2,
273664,2721710,3034,4435462,2,
14391164,20107452,4413699,4460813,2,
13956340,2509676,3370,4587779,2,
303848,4457027,23976,4626626,2,
5842910,2492634,2687,4530305,2,
312210,2520159,2612,4555410,2,
281600,2456744,2778,4523386,2,
277756,2531470,2708,4460517,2,
267220,2480778,2876,4429126,2,
271146,22331762,4423150,4589694,2,
15669529,22960667,4317514,4520271,2,
303031,2507814,2910,4535260,2,
23877312,21456719,4329074,4598209,2,
334641,2452844,2312,4501866,2,
306907,7384753,517598,4420346,2,
312565,2586769,2970,4535328,2,
268565,2472095,2295,4441829,2,
284327,2459886,2772,4354176,2,
327256,2457274,8907,4389762,2,
297533,2535671,2920,4537089,2,
303095,2461515,339672,4392068,2,
309340,2461191,2517,4434692,2,
286459,2477291,2657,4387410,2,
262636,2503852,2900,4407003,2,
320880,2424290,2500,4323474,2,
285327,2424471,3214,4390174,2,
288241,2465367,2878,4433432,2,
263149,5444570,3047,4290194,2,
340990,2427965,2744,4336313,2,
285256,16348342,4415056,4657402,2,
9814750,2359188,3105,4442033,2,
321300,2408906,2990,4482889,2,
300448,3402818,2727,4384462,2,
300513,2379326,3129,4235624,2,
11257164,2363161,2980,4370782,2,
25653744,8687293,3092,4396873,2,
293562,2437955,2981,4310060,2,
294885,2437099,2613,4363905,2,
431646,2445499,2673,4392803,2,
289018,2428932,2504,4413053,2,
9904308,2401294,2722,4360051,2,
18176278,20109475,4420254,4490950,2,
310871,2416182,2292,4403291,2,
296239,2752635,2997,4335386,2,
307429,2438668,3004,4336807,2,
266630,2416829,2591,4402840,2,
279471,2408260,2311,4286900,2,
295051,7077934,2987,4310432,2,
311423,2424824,48045,4401946,2,
3567920,2665820,2650,4292457,2,
313117,2397184,2301,4269391,2,
285601,2374127,2335,4365017,2,
304881,2350683,2255,4300587,2,
9859235,2350317,2618,4377187,2,
9903741,2380480,2840,4356724,2,
274822,2427702,2668,4257040,2,
288384,2380578,2415,4256189,2,
266714,2556285,2854,4212756,2,
294425,2388437,2748,4261930,2,
304303,2355848,2718,4297898,2,
291159,2384028,2869,4263233,2,
342595,2330899,2556,4198062,2,
9896476,2380519,2366,4321831,2,
18844396,13424562,3467,4293606,2,
289607,2351858,2304,4133760,2,
330121,2323260,2234,4156411,2,
9875358,2361572,2930,4292080,2,
9878239,2292404,2941,4097536,2,
332760,2322788,2698,4128577,2,
275782,2350986,2512,4155061,2,
295589,2316761,2657,4153872,2,
304900,2266810,2520,4143609,2,
302880,2286186,2434,4291169,2,
9867332,2328902,3297,4166443,2,
9923339,2340476,2823,4109758,2,
9903301,2281891,2682,4149739,2,
281453,2329801,2960,4209145,2,
299656,2263755,2322,4213443,2,
306109,2205171,2901,4074908,2,
273070,2262736,2881,4110841,2,
295895,2224328,2456,4110444,2,
12472043,2277291,2361,4248541,2,
281409,2283363,2990,4063557,2,
325093,2217626,2266,4131696,2,
806520,2266025,2321,4231116,2,
9919436,7307820,3274,4128035,2,
305137,2258992,2575,4157102,2,
23272963,19830469,4341002,4166089,2,
270316,2296974,2704,4028452,2,
292006,2253597,2330,4230581,2,
293084,2262965,2205,4169412,2,
277402,5260363,2416,4115198,2,
9857475,2294118,2180,4053333,2,
292020,2292238,2464,4079840,2,
276096,2234891,2291,4016265,2,
242504,2217293,2479,4008821,2,
310438,2221105,2236,4045486,2,
287373,2279352,2292,4119135,2,
35445536,35694615,9754002,6091009,2,
17615178,19391597,4306854,4240309,2,
17599326,30168705,9683715,4251614,2,
23457215,19447476,4320959,4253791,2,
17990756,19380161,4394059,4347269,2,
23214276,17103707,4311174,4195741,2,
25283157,19746764,4314085,4204716,2,
23334812,20862313,4304288,4535260,2,
17391777,4064184,40762,5368501,2,
291355,2262874,2359,4004630,2,
272472,2279641,2588,4039251,2,
281065,2171196,2663,3924566,2,
279325,2231992,2686,4023038,2,
308012,2215238,2565,3997825,2,
310737,2199975,2670,3911118,2,
309948,2167773,2862,3993368,2,
310819,2141640,2465,4073049,2,
296480,2128159,2833,3933522,2,
287759,2163465,2144,4023764,2,
269366,2255777,2427,4036209,2,
9860191,9269498,3490,4060915,2,
305798,2214952,3095,4075002,2,
309466,2263936,2263,3991658,2,
10024105,21826830,6753114,4047453,2,
339098,2153886,2908,4095939,2,
279552,2150920,2432,4026251,2,
281709,2110396,2373,3894785,2,
282307,2179794,2444,4170331,2,
17656688,19700397,4415266,3949535,2,
286163,2188628,8668,3939829,2,
287129,2135575,2299,3964982,2,
272409,2129467,2862,3897681,2,
9864214,2148592,2560,3892530,2,
270986,20413235,4446095,4053405,2,
267936,2138526,2632,3898026,2,
295569,2115588,2406,3957070,2,
341294,2072727,2925,3922589,2,
288854,18019600,4414042,4113466,2,
317081,2177422,2719,3960938,2,
309521,2119566,2399,3865271,2,
298018,2232584,2573,3913399,2,
284923,2108470,2270,3950552,2,
283404,2173718,2287,3780434,2,
291183,2110429,2449,3960848,2,
274381,2103249,2434,3879165,2,
19227843,19550805,4419633,3966734,2,
283490,2093853,2148,3882980,2,
280206,2045999,2383,3819686,2,
278636,2089535,2132,3915057,2,
310690,2070564,2036,3876953,2,
316022,2108502,2245,3844510,2,
280046,2679161,2281,3972612,2,
271136,2057209,2167,3869892,2,
9901893,2148105,2441,3755423,2,
282091,2107340,2557,3836126,2,
274797,2125752,2144,3899327,2,
261530,2053736,2488,3754575,2,
380497,2083206,2001,3964628,2,
2650130,2047420,2477,3930481,2,
302196,2084159,2418,3842369,2,
3906608,2295655,2710,3903187,2,
274339,2073921,2230,3841841,2,
329688,2023808,2336,3760238,2,
293696,2072176,2626,3786364,2,
9908412,2057430,2269,3852639,2,
261676,2062099,2713,3743034,2,
9935195,2034383,2261,3851138,2,
9934401,2098274,2376,3747866,2,
283120,2081405,1905,3759402,2,
314639,1976372,2204,3685765,2,
287331,1994655,1981,3804141,2,
288767,2085456,2517,3648312,2,
299050,1990775,2213,3823383,2,
277108,2168360,1983,3682219,2,
284067,2031227,2630,3734130,2,
287725,1988252,2779,3642578,2,
619830,1971208,2597,3708061,2,
290325,1941719,2282,3766511,2,
291263,1986910,2652,3660839,2,
281935,2025229,2253,3656976,2,
303502,1962716,2390,3628573,2,
296166,2042304,2364,3668113,2,
277436,1955775,2392,3600019,2,
273285,2035783,2364,3594239,2,
259014,20170159,4411900,3871133,2,
9861448,2202485,2194,3818799,2,
292135,2065541,2414,3730612,2,
9883421,2049749,2144,3664706,2,
324129,15689644,4413083,3775527,2,
277687,1955453,2480,3842226,2,
308079,1953984,2636,3611750,2,
9857351,2254002,2471,3646857,2,
301926,1967666,1978,3673382,2,
294403,1952170,2265,3608764,2,
276469,1957562,1960,3660721,2,
286663,1976102,2103,3586257,2,
316964,1961998,2184,3697550,2,
292881,2028944,2353,3575898,2,
283823,1952754,2028,3687506,2,
281582,1992328,2438,3596687,2,
267276,2016548,2064,3671127,2,
278005,1905134,2118,3557900,2,
256907,1965392,2460,3606426,2,
298482,1976428,2557,3558094,2,
269841,1950352,2184,3690460,2,
255024,1963701,2248,3576434,2,
9832820,1959966,2890,3672725,2,
6473050,19677339,4415723,3679767,2,
269335,2034921,2643,3623360,2,
9873231,14934147,4493921,3747448,2,
271889,1953357,2750,3769155,2,
417438,1913596,2365,3597616,2,
368341,1925041,2065,3668142,2,
278316,1923133,2087,3579257,2,
270064,1922638,2414,3622196,2,
270416,1958979,2106,3492474,2,
286893,1873851,2237,3577502,2,
9855465,1915663,2858,3652131,2,
271807,1890095,2002,3584828,2,
9883785,1879957,2220,3601583,2,
264375,1884678,98521,3463021,2,
282482,1871910,2232,3510879,2,
266341,1904339,2366,3450914,2,
271769,2043484,1987,3516502,2,
292412,1839530,2357,3506898,2,
267863,1930363,2206,3650499,2,
14036888,19390351,4414544,3592733,2,
315765,1842635,2115,3555863,2,
9871268,1946854,1821,3491691,2,
302558,6490351,4487302,3635751,2,
315693,1835357,2564,3576498,2,
9934761,1893936,2319,3531700,2,
9890787,1886492,2527,3528327,2,
273403,1919629,2228,3543112,2,
283318,1829647,1937,3469690,2,
278512,1863028,2202,3509094,2,
260786,4156431,2581,3458693,2,
275682,1883007,2327,3470387,2,
303379,1827026,2002,3428100,2,
286839,1823876,2226,3455303,2,
318048,1849943,2787,3442421,2,
271633,2074209,2144,3491660,2,
2946226,1858848,2348,3614963,2,
288639,1839700,2381,3426279,2,
285242,1874888,2058,3528139,2,
282722,1838411,1975,3429062,2,
349688,1869312,2212,3433193,2,
4258602,1843841,2277,3504671,2,
265480,1862045,2592,3377051,2,
5380340,1857453,2166,3439221,2,
295635,1930487,2251,3371958,2,
279684,1914524,2129,3418107,2,
264450,1859718,2337,3345568,2,
250552,1828300,2214,3351713,2,
290419,1801861,2506,3337092,2,
257567,1849518,2569,3319276,2,
13007445,1802228,2538,3503095,2,
267131,1796773,2410,3376873,2,
24789026,24296575,4411948,3442768,2,
13662655,21685764,4310652,3419215,2,
406164,1815433,2550,3492969,2,
302082,1789048,2010,3384094,2,
13597572,1816420,2713,3561329,2,
285724,6695565,473386,3466053,2,
302347,1749725,2056,3396367,2,
297708,1817123,2032,3353315,2,
275651,1741602,1932,3387187,2,
257118,1760951,2064,3396894,2,
279103,2044322,2240,3434931,2,
280140,1780149,2367,3323618,2,
263022,1724167,2258,3264767,2,
278389,1807082,4712301,3569838,2,
23180217,11677637,2974,3391767,2,
13661311,1746630,2404,3313984,2,
333602,1842458,2504,3354310,2,
287082,1769939,2308,3309119,2,
297966,1805658,2146,3256418,2,
305041,1943946,2017,3401332,2,
266195,1762218,2058,3214218,2,
294516,1849129,1938,3379003,2,
276758,1892207,2232,3380630,2,
281590,1768505,2091,3235194,2,
283626,1737519,1937,3399812,2,
262138,2118830,1811,3222231,2,
287658,1740925,2117,3257724,2,
266199,1758343,1911,3321954,2,
256920,14779197,4421556,3469681,2,
1732954,2118203,2354,3310798,2,
274802,1714306,2136,3410195,2,
298078,1663673,1888,3273751,2,
279514,1718418,202679,3267414,2,
277100,1711697,2025,3366446,2,
266351,1807913,2026,3191514,2,
286488,1730626,2083,3234491,2,
274298,1811345,1749,3238248,2,
277952,6220598,2963,3292338,2,
578773,1967285,1963,3325342,2,
263502,10028173,2462,3263454,2,
19605304,1793898,1903,3195570,2,
306588,1738230,2667,3236996,2,
330979,1596258,2091,3230863,2,
278527,1695206,2354,3178846,2,
315135,1626387,2110,3235428,2,
314622,1664772,2139,3179603,2,
289430,1718986,2078,3141117,2,
266715,1690947,1910,3144986,2,
269150,1695462,2042,3241858,2,
274821,1679651,2381,3155779,2,
288477,1712348,1923,3155496,2,
264273,1701624,1823,3118716,2,
251524,1701283,2263,3099662,2,
9866373,1658851,1900,3154333,2,
276325,7964511,4425345,3316489,2,
302281,1657844,68826,3213526,2,
9866161,1794058,1992,3228273,2,
263350,1681026,2147,3094397,2,
300711,1614861,1986,3076721,2,
287273,1674235,1695,3188700,2,
268418,1697103,2136,3148943,2,
294076,1800630,2295,3075028,2,
277150,1698955,2268,3216057,2,
270651,1712859,1999,3182937,2,
248658,3185469,2195,3129784,2,
270502,1689644,2342,3200455,2,
276781,14948428,4413855,3279461,2,
14193560,19413705,4420020,3209877,2,
291771,1642608,2269,3173486,2,
310621,1684405,2420,3109448,2,
1089488,1646734,2037,3231284,2,
291285,1632223,2205,3113821,2,
319149,1628994,1661,3133861,2,
4693058,1582065,1856,3168855,2,
305637,1651941,2068,3070266,2,
293896,1628840,2282,3122605,2,
260706,1662058,2094,3128703,2,
258805,7872380,6004165,3197258,2,
335596,3772119,22659,3215761,2,
363723,1812964,2391,3033616,2,
614168,1816959,77910,3153315,2,
270364,1640664,1883,3110880,2,
294718,1608498,2082,3031541,2,
9881376,1593065,2102,3101123,2,
304226,1550198,50039,3014993,2,
343555,1571414,1971,3009340,2,
266157,1584801,1867,3106084,2,
251677,1602764,1943,3026234,2,
271091,1586932,2283,2973464,2,
21925611,19474093,4418812,3230161,2,
462814,1584953,2199,3177571,2,
1299630,1580317,1944,2999814,2,
9892734,1709013,2315,3052580,2,
295766,1545689,2124,2962971,2,
276970,1606724,1991,3021534,2,
359511,1545058,1743,3115429,2,
275762,1566665,1754,3052902,2,
268164,1527629,2645,2963214,2,
273894,1590935,2067,2961969,2,
265273,1512865,1716,2924806,2,
289532,1526828,2079,2948512,2,
262338,1540939,1874,2950354,2,
9857534,1554198,2572,3071953,2,
9878212,1513306,2348,2954080,2,
264983,1840426,2308,2951946,2,
537379,1530052,1896,3013425,2,
279606,1489158,2182,2968548,2,
270860,1507072,2529,2882628,2,
272206,1556047,103670,2927036,2,
254868,1556283,1921,2985679,2,
4539382,1627780,2132,2998703,2,
284647,1463793,2064,2926426,2,
269633,1549069,2327,2878780,2,
256492,1537587,1934,2953727,2,
19437783,19130749,4416813,2966176,2,
267779,1533361,2077,2941617,2,
296817,1531989,2494,2971559,2,
325022,1506116,2300,2885562,2,
265506,1514235,2173,2972694,2,
252150,1527748,2317,2876927,2,
259227,1529639,2229,2854747,2,
272231,1664110,2487,2853598,2,
803839,1541384,2132,2861543,2,
262872,5567093,2008,2929218,2,
259578,1501578,2142,2863357,2,
259712,1538034,2283,2849553,2,
253492,1471724,2435,2866545,2,
260089,1485404,2283,2904484,2,
260476,1514837,1807,2843878,2,
245653,1506983,2422,2823399,2,
23197437,19102525,4422966,3042931,2,
721946,1464128,2177,3039722,2,
269194,1483535,2161,2884157,2,
293127,1622162,1757,2935603,2,
274669,1457710,2087,2937210,2,
263755,1500268,2020,2944126,2,
255387,1498887,2145,2897476,2,
7918641,1832002,2760,2940291,2,
276916,1464029,2144,2836204,2,
9873802,1411150,1878,2963616,2,
271540,1503786,2109,2838171,2,
279213,1468497,2019,2856163,2,
271226,1449248,2301,2777719,2,
282607,1450499,1964,2786367,2,
249246,1480778,2167,2758728,2,
260732,1443026,1687,2765115,2,
254380,1398663,1945,2760782,2,
547207,1452096,2029,2768096,2,
251279,1420920,2173,2740848,2,
263710,1431860,2245,2735335,2,
254836,1422060,1794,2729456,2,
272320,1440888,2010,2722654,2,
253084,1483758,1829,2707047,2,
261382,1405668,2156,2712716,2,
263480,1444873,1936,2721618,2,
268770,1370339,2161,2709224,2,
261407,1423908,2139,2738450,2,
265898,1431958,2125,2706955,2,
259667,2715932,2016,2693368,2,
265428,1423456,1874,2739407,2,
262532,1424703,2304,2698502,2,
263863,1690130,1752,2707752,2,
20427823,1384715,2374,2829576,2,
330430,1349755,2136,2740055,2,
297117,1372298,1974,2795451,2,
1657752,1433142,152575,2755868,2,
258838,1365837,1918,2720496,2,
274362,1393790,2076,2694031,2,
2011340,1365404,2240,2824047,2,
290723,1332705,1816,2721357,2,
247719,1839047,1957,2678731,2,
250644,6297024,1881552,2959891,2,
301532,1378135,1985,2729377,2,
350479,1385570,2304,2709905,2,
23059877,19748508,9687136,2992530,2,
36679218,13758772,4416453,2982165,2,
295084,5040224,2564,2866873,2,
310770,1413203,2113,2896365,2,
265224,1366739,2186,2730437,2,
9960690,1335737,2480,2729760,2,
266233,1457864,2049,4825195,2,
266491,2008770,2642,4335580,2,
269658,2015574,3040,4123214,2,
21745981,19673514,4479693,4349131,2,
276880,2050022,2621,4045309,2,
316680,1940989,2575,4108110,2,
262217,1993566,2296,4201158,2,
254472,2026247,2359,4019430,2,
263449,2039076,2519,4076574,2,
272688,2036919,84853,3973831,2,
289923,1985472,2761,4059057,2,
267628,1952086,2907,4111153,2,
279476,1969626,38681,3986229,2,
260597,1943436,2083,4015415,2,
265184,2279664,2986,3962080,2,
305608,1964562,2990,3974533,2,
266035,1946349,2523,4038136,2,
14780728,19530678,994142,4070014,2,
286190,1965268,2646,4033827,2,
284642,1952962,2513,4098542,2,
281828,1913713,2670,3965819,2,
268572,1982206,2279,4109692,2,
264329,15227548,6394149,4141080,2,
297923,1915201,1983,4044414,2,
289763,2321626,2239,4018578,2,
9877135,1918910,2178,4017363,2,
301619,1896436,2613,4010682,2,
273599,1911205,2360,4055932,2,
9884160,1918809,2445,4057084,2,
256357,1911585,2706,3919101,2,
310899,1894616,1903,4030753,2,
279987,1947686,2400,3963676,2,
298671,1945394,2094,4004752,2,
286714,1945056,2480,3911557,2,
17980468,18797927,5681659,4017278,2,
274129,1890906,2543,4056225,2,
306222,2013629,2295,3963470,2,
275924,1873519,2438,4015170,2,
412372,1866312,2256,3933704,2,
9880773,1901017,2580,3946322,2,
11412066,1887153,2745,4004594,2,
9853695,1879183,2391,3976380,2,
266685,1904420,2080,3975634,2,
264156,1913936,2183,3904363,2,
261904,1911440,2122,3842864,2,
295965,1924932,2193,3924792,2,
262713,1918824,2217,3817627,2,
273539,2089740,2230,3914947,2,
276269,1894591,2331,3826891,2,
294121,1836792,2126,3940624,2,
6091564,1905000,2125,3947046,2,
303489,1877912,2302,3899069,2,
267813,1887635,2693,3894653,2,
9909271,1911565,2198,3907186,2,
278892,1868885,2512,3911916,2,
263513,1899886,2426,3834569,2,
9881256,1873234,2399,3929319,2,
18257649,19486855,4411477,3930483,2,
277559,1857654,2350,3919849,2,
1638654,1811380,2595,4019660,2,
283647,1842291,2986,3834012,2,
18648399,19450331,4402747,3811349,2,
259069,1851686,2462,3926651,2,
294936,1779025,2250,3822987,2,
316875,1801920,2486,3886596,2,
300134,2104626,2500,3736288,2,
266793,1801667,2257,3856980,2,
283241,1912767,1978,3759364,2,
9832125,1940499,2117,3820489,2,
301940,1926674,2660,3858971,2,
268219,1822975,2280,3731990,2,
320133,1809819,2071,3805263,2,
9967967,1824643,2902,3848079,2,
297983,5859094,596532,3760360,2,
311599,3048894,757795,3836564,2,
321575,1846423,1849,3839352,2,
266467,1774870,2240,3709577,2,
279808,1809602,2394,3856224,2,
280019,1961909,2116,3770356,2,
9763888,1783579,2315,3754340,2,
270697,1816002,2195,3747535,2,
311495,1778500,2608,3813865,2,
9779350,1763537,2355,3769835,2,
263055,1825221,2206,3699248,2,
303749,1797583,3001,3748120,2,
283557,1796099,2226,3688660,2,
280420,2163403,2562,3845285,2,
269697,1808309,2378,3666292,2,
276195,1780834,2131,3801128,2,
270275,1795404,2142,3677766,2,
279694,1762321,2580,3755489,2,
286594,1805865,2574,3882465,2,
21356508,19434117,4360103,3883582,2,
20373120,19049727,4315711,3848828,2,
282763,1736022,2240,3782781,2,
296915,1793778,2391,3657933,2,
270358,1769901,2320,3964564,2,
5996833,1878574,4874,3789100,2,
266664,1755818,2330,3702041,2,
38918347,5643522,3340,3678362,2,
278426,1793893,2731,3684607,2,
270274,1753137,2816,3600752,2,
269955,1786881,2118,3697348,2,
9919788,1839854,2136,3629059,2,
11315127,1777710,2248,3727232,2,
287377,1747709,2262,3593343,2,
305865,1734573,2617,3716788,2,
303484,1699799,2171,3636302,2,
7473572,1748600,2715,3620689,2,
361822,2282368,4748530,3752641,2,
429475,1892328,2114,3693784,2,
314653,1970353,2025,3599881,2,
299713,1720799,2178,3648567,2,
315035,1714529,2249,3641967,2,
268232,1776298,2173,3593373,2,
264286,1717861,2053,3644449,2,
13176448,1781656,2360,3662275,2,
271379,1706884,2098,3641288,2,
10396918,1718634,2460,3619152,2,
291324,1706196,2325,3574844,2,
315777,1654151,145488,3644012,2,
280060,1698605,1879,3560707,2,
281380,1725154,2090,3635955,2,
332836,1706211,2042,3647352,2,
277914,1709033,2341,3519088,2,
280223,1721097,1968,3547972,2,
385361,1732898,2323,3528252,2,
292583,1700556,2098,3547880,2,
339905,4814408,2444,3642540,2,
290401,1713771,1958,3526475,2,
17691269,1724105,2953,3689393,2,
9880875,1759117,2145,3670033,2,
279118,1669145,2314,3479338,2,
293194,1715196,1968,3648572,2,
268417,12746268,3317,3725552,2,
9860871,1663299,2008,3558272,2,
293773,1663562,2450,3600916,2,
9910042,1688625,2060,3593336,2,
269155,1696380,2190,3458561,2,
291428,1658923,2242,3522507,2,
259175,1685464,2032,3480068,2,
9851034,1701381,2449,3597857,2,
317200,1723408,2023,3478421,2,
294278,1642645,2139,3562568,2,
283571,1671639,2382,3507041,2,
256116,1694407,2082,3440124,2,
279256,1635870,2228,3518732,2,
259024,1638325,2038,3434505,2,
9857021,1669034,2526,3570088,2,
288129,1728207,2278,3417051,2,
294081,1662395,2060,3486704,2,
275776,1660056,1951,3492957,2,
268807,1790286,2262,3410661,2,
262800,1611532,2043,3387287,2,
261202,1707426,2038,3383019,2,
311937,1637190,2153,3398827,2,
257358,1606239,2171,3462016,2,
3637526,1653459,2518,3488995,2,
257264,1649446,2091,3395490,2,
278975,14902449,4430448,3722115,2,
23139633,19246600,4423525,3757015,2,
25771160,34434428,9654859,3724201,2,
39019522,29925996,4415696,5820709,2,
20942453,18979812,4424504,3821560,2,
33069162,32158886,9704594,4841701,2,
28031888,40105050,9490486,3792100,2,
27063349,19881012,4431252,3664904,2,
19295081,15085854,4317038,3764861,2,
23121032,30570863,9682391,3881115,2,
31048839,19139370,196074,3505135,2,
25305754,20224188,4316171,3972807,2,
28899237,18853234,2558317,3661233,2,
23577823,19066447,4296976,3724769,2,
17611381,18897905,4388200,3715219,2,
17707682,17663702,4322033,3711263,2,
13131060,19195410,4330136,3680147,2,
26520593,20960922,4320049,3707870,2,
22626601,34828431,9636343,4603661,2,
4505311,1566203,2681,3590229,2,
38802736,24039250,4418699,3592169,2,
19105074,15852133,4188150,3773777,2,
17966344,27966664,7805,3715012,2,
27805669,28999855,4416323,3862948,2,
15578899,1581436,2547,3529434,2,
290926,1552311,2125,3403191,2,
9937332,1622133,1861,3438888,2,
276827,1566967,2224,3307138,2,
294629,1568886,1771,3352909,2,
315179,1575366,2066,3311031,2,
267731,1610720,1961,3243589,2,
322291,1561386,1759,3337021,2,
266605,1575511,2039,3388241,2,
262968,1567511,1787,3293588,2,
267404,1516206,1636,3236858,2,
265712,1532224,1893,3385852,2,
9882146,1550212,2119,3357590,2,
9885549,1559264,1952,3299480,2,
282408,1699477,2030,3360058,2,
256505,1533308,1778,3323429,2,
245729,1703638,2055,3204638,2,
273194,1556366,2106,3246903,2,
260478,1545683,1643,3319744,2,
16683377,1536792,2512,3306114,2,
263852,1503364,1904,3230535,2,
23275896,14712385,3497547,3330452,2,
338406,1480988,2321,3320591,2,
376932,1893639,2486,3233785,2,
303013,1520535,1945,3242417,2,
287350,1554829,1954,3291832,2,
258326,1567685,2016,3185103,2,
264422,1508234,2184,3264335,2,
265231,1516745,2097,3315929,2,
262502,1556170,2059,3252727,2,
248677,1494324,2093,3157461,2,
256516,1577818,2141,3145532,2,
257272,1485163,1783,3153891,2,
258057,1503394,1992,3136747,2,
252946,1516682,2027,3125880,2,
262677,1524351,1855,3125674,2,
20550426,10345580,2560,3264151,2,
296844,1484943,2132,3160591,2,
10080742,1469255,2071,3252122,2,
290093,1521219,1757,3154094,2,
19675039,1453103,2368,3289624,2,
17327885,1574661,2081,3367060,2,
307818,1453957,2072,3180031,2,
330378,1468550,1873,3712604,2,
316418,1483779,1824,3223767,2,
289085,1471454,1870,3135545,2,
303863,1460977,1939,3089166,2,
279645,1520275,2074,3176372,2,
17934205,15808600,4418874,3250718,2,
258505,1475395,2057,3207991,2,
336813,1443057,1951,3148357,2,
267442,1488765,1910,3163453,2,
260225,1462770,1881,3118512,2,
280358,15920537,63093,3344423,2,
9917550,1467947,1664,3122393,2,
482917,1464828,1879,3123439,2,
278973,1450202,1967,3104379,2,
262891,1455627,1738,3053982,2,
269539,1573826,1841,3140562,2,
258839,1461338,2077,3197932,2,
257636,1443504,2153,3071729,2,
295382,1399446,1818,3046597,2,
9904132,1466873,2240,3158219,2,
266467,3109526,55913,3170339,2,
1786537,1456165,2178,3112188,2,
270104,1445426,1837,3041189,2,
25437054,7798998,1725,3106861,2,
306326,1415351,2072,3138210,2,
318430,1414194,1629,3175501,2,
290563,1410327,1830,3052186,2,
265535,1442375,1773,3023711,2,
262031,1442256,1764,3080013,2,
256357,1503588,1711,3125031,2,
251591,1525828,1773,2995063,2,
260412,1414051,1865,2983441,2,
263740,1410016,2048,2972870,2,
266210,1400268,1836,2962137,2,
267997,1423675,1934,2954097,2,
4569858,1413841,1656,2965013,2,
252081,14507360,4427352,3427937,2,
4432630,1425073,2109,3179796,2,
267113,1383215,2197,3073697,2,
274166,1406890,1995,3006068,2,
271354,1415122,1781,3066036,2,
263415,1493652,1480,3039474,2,
294165,1431713,1673,3012476,2,
261952,1417925,1652,2953443,2,
253873,1392844,1954,2952140,2,
