
fl_pl=,0
mode1:
set up=, 36011160
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
60125,11123739,4465,30917727,3,
64234,11397324,4736,30799089,3,
67652,11324101,4895,31030823,3,
66989,11621667,5057,30907530,3,
68679,11542922,5540,30885326,3,
65447,11323621,5458,31220525,3,
70331,11592348,5573,31037790,3,
78900,11580751,5629,31160738,3,
70264,11675452,5680,31018263,3,
66577,11295685,6478,30695973,3,
66594,11423513,4711,30439492,3,
69520,11248336,5244,30808142,3,
68010,11423419,5885,30847046,3,
66565,11761629,5643,31014338,3,
66279,11359429,5515,31035380,3,
65886,11369605,4850,30454685,3,
72181,11564127,5455,31084544,3,
67346,11731359,5793,31589868,3,
66180,11339763,5202,30397010,3,
65608,11166791,5120,30436147,3,
65223,11225420,5230,30536608,3,
65790,11576765,5576,30956514,3,
67621,11305348,5433,30271500,3,
64208,11104738,5740,30518800,3,
66068,11346396,5552,30420744,3,
67288,11066748,5080,30846253,3,
66126,11353823,4749,30824903,3,
67813,11203463,5744,31333263,3,
68650,11652795,6031,30982226,3,
67720,11689343,5662,31831004,3,
84586,11666974,5753,30742600,3,
64357,11125815,5045,29657901,3,
58998,11912948,5756,32907323,3,
59941,12064046,4865,34347913,3,
59635,11952917,5588,33487229,3,
63946,11980814,5124,33465743,3,
64440,11961003,5323,33168841,3,
61227,11883789,4893,33424508,3,
59716,11986183,5044,33338441,3,
60406,11856052,5090,33325410,3,
64230,12346817,5221,33317222,3,
61083,12143535,6057,32962170,3,
60822,11917333,5658,33250282,3,
62563,10718915,6228,29766994,3,
59871,11032640,5857,29945892,3,
63339,10773909,4541,29520069,3,
56774,10916160,4289,29949745,3,
59181,10609797,4791,29638026,3,
57907,10606473,4966,29097825,3,
57499,11052384,4736,29877703,3,
62218,10708106,4879,29976581,3,
63999,10763261,4685,29635443,3,
60729,10900198,4606,29734105,3,
66575,10908995,4437,29863704,3,
61643,11103191,4822,29212504,3,
64072,10679978,5261,29930311,3,
65343,11262954,5234,29979303,3,
66320,10742984,5140,29466348,3,
58421,10506605,4450,29330700,3,
70554,10839375,4864,29575839,3,
64370,10609234,4696,29315800,3,
59738,10656411,4952,29589844,3,
57897,10804662,4811,29805586,3,
65107,10780177,4969,29665002,3,
62563,11023978,5144,29414308,3,
64808,10566106,4695,29242748,3,
59718,10608560,4782,29393736,3,
58607,10543967,4135,29481638,3,
57882,10675819,4544,30134901,3,
67673,10892809,4592,38008268,3,
114084,12249626,5101,37799646,3,
74133,12072738,5002,30225195,3,
66226,10485460,4418,29098758,3,
59090,12217792,5774,33114990,3,
67338,11929835,6050,32353570,3,
61394,11619972,5030,32030864,3,
61849,11610860,5462,32262692,3,
60878,11763246,5278,33354900,3,
71205,12524197,6113,33352008,3,
65786,12449044,6152,33659709,3,
69264,12539518,5603,32994770,3,
62595,12252976,5432,32823603,3,
65914,15192059,5683,33992019,3,
65482,11636635,6377,32061647,3,
63408,11615951,5207,32348830,3,
62402,11588044,5236,32728060,3,
64515,11818758,5528,32627574,3,
65058,11753858,5243,32422940,3,
63513,11678390,5191,32356341,3,
60158,11698044,5586,32237640,3,
61627,12211975,5990,32497418,3,
90315,12077604,5478,32469489,3,
60517,11588146,4780,32460551,3,
61407,11737579,4803,32116399,3,
63996,11435698,4781,32608826,3,
66844,11926264,5280,32618123,3,
65343,11793941,5605,32218575,3,
61643,11664303,5180,31961433,3,
60082,12004789,5539,32254781,3,
62288,11902959,5351,33378636,3,
66479,11977399,5544,32192389,3,
60718,11674625,5945,32404302,3,
61911,11916364,5715,31873727,3,
61439,11922000,5764,32782601,3,
65564,11849619,5559,32525294,3,
63871,11864772,6530,32050870,3,
62144,11746156,5445,32189436,3,
60421,11738015,5436,32378011,3,
64772,11954090,6264,32409134,3,
66392,12040953,5511,32378060,3,
76789,11818660,5923,31888159,3,
90717,11700610,5675,32569440,3,
61948,11591306,5100,32518382,3,
64653,12141555,6739,32238932,3,
68817,12044945,5481,32336043,3,
61544,11727173,5548,32506092,3,
61888,11796689,5174,32121614,3,
64472,11941744,6468,32395831,3,
66650,11790774,5386,32177842,3,
67843,11559461,5464,31776763,3,
93571,11588058,5173,32220174,3,
87521,11502166,5526,31899809,3,
66780,11866926,5538,32248502,3,
62360,11854144,5569,33637847,3,
62553,12148008,5339,34245933,3,
60303,11770158,4903,32722508,3,
61039,10811326,4797,28876292,3,
62189,11604002,4786,28921999,3,
58088,10296687,4902,28810639,3,
59614,10335209,4454,28776788,3,
89689,10334901,4911,28859622,3,
62903,10792397,4672,28896591,3,
70013,10558786,4508,28843529,3,
61552,10303627,4710,29009977,3,
62607,10409117,4788,28258816,3,
59099,10133562,4411,28178177,3,
67845,10225427,4814,28593125,3,
63195,10559892,4731,28524727,3,
57088,10134540,4057,28231682,3,
54933,10405619,5412,28725727,3,
59955,10211317,4225,28282353,3,
57503,10360014,4823,28704412,3,
65698,10326022,4725,28840014,3,
60045,11873980,9633,32874360,3,
65023,11585139,5261,32884633,3,
62638,11820549,6248,32665565,3,
66673,11682960,5650,32261452,3,
63785,11597727,5434,36299647,3,
68607,11931152,4817,32937991,3,
62745,11725283,5442,32765154,3,
62038,11810365,5854,32803702,3,
60136,12168028,6927,32335781,3,
63252,11712259,5268,32457950,3,
63542,11570943,4743,32928657,3,
69270,11996605,5835,32809555,3,
67968,12196687,4688,32977528,3,
70463,12150421,6872,33311774,3,
68746,12424964,5910,32824750,3,
70689,11829740,5847,32232156,3,
72403,12143989,6381,32611376,3,
70681,12087476,6012,32948809,3,
67514,12369566,5823,33052812,3,
65819,12034978,6383,32466685,3,
66731,11681400,6051,32091600,3,
69317,11980464,5970,32064786,3,
69417,11601702,5189,32308280,3,
60775,11970659,5240,32718904,3,
65889,11956492,5204,32157242,3,
66819,11632806,5637,32492477,3,
66072,11608288,5642,32316269,3,
63496,11570951,4755,32406917,3,
61084,11647093,5100,32215998,3,
63678,11757918,5656,32258112,3,
73202,11900543,6320,32317352,3,
67478,12102341,6232,32569630,3,
66062,11986667,5381,32495049,3,
67079,12096541,5918,32722939,3,
65357,12219432,6376,32504095,3,
66567,11942399,6361,32801705,3,
67553,12155869,6514,33566516,3,
68901,11966668,5922,32451076,3,
67293,12295167,5999,32637817,3,
65917,12021556,5732,32215721,3,
65100,11772911,6250,31897602,3,
64137,12093128,7817,32698812,3,
67141,11735876,6068,32645335,3,
67377,11962018,7072,32310327,3,
65263,11803451,5788,32358891,3,
66169,11923738,5602,32127790,3,
64931,10525509,5144,28390142,3,
67413,10896313,5539,28656173,3,
66175,10554303,4953,28826939,3,
65422,10527640,5093,28246432,3,
69623,10481331,5413,28402193,3,
65535,10673818,5616,28521265,3,
65480,10913015,5387,28142003,3,
67045,10347286,5792,28255574,3,
64425,10432689,4870,28200472,3,
66558,10414774,4928,27799470,3,
64932,11221472,5592,29025813,3,
66960,10887292,5602,29605389,3,
71559,10875180,5412,28359207,3,
65565,10090090,4557,27863830,3,
64817,10147271,4980,27300222,3,
65712,9805030,4533,27914701,3,
59770,9870508,4387,27795828,3,
61768,10233381,4419,28039018,3,
89835,11262202,5081,31564571,3,
59550,11132038,5034,31173662,3,
58626,11111229,4820,30855134,3,
57871,11230683,5239,31754126,3,
63471,11428533,5275,31871581,3,
89940,11352548,5500,31173766,3,
76628,11243578,4883,31406652,3,
104020,11213097,5254,31056330,3,
59475,11339966,5023,32077889,3,
64974,11517119,5026,31640134,3,
64568,11291076,5342,31297059,3,
62632,11233288,5370,31047179,3,
59164,11196852,4971,31103208,3,
59907,11375927,5626,31291095,3,
61800,11245993,5168,30848439,3,
59126,11198463,5231,31433647,3,
60830,11265906,5511,31485590,3,
67911,11601021,5271,31641338,3,
66158,11479889,5663,31395039,3,
60660,11322620,5206,30793838,3,
68124,11207249,5401,31141536,3,
58325,11254720,5526,31739660,3,
64507,11353418,4972,31438506,3,
65207,11584824,9686,31189333,3,
58995,11212622,5416,31315304,3,
59829,11239369,5132,31581578,3,
62344,11431689,4914,31507950,3,
65543,11425663,5831,30899675,3,
63907,11131564,5495,30698854,3,
61325,11047493,5437,30436720,3,
60774,11259393,5268,30761125,3,
63593,11161300,4993,31382925,3,
76275,11356006,5384,30932770,3,
60461,11051368,5273,30825464,3,
60694,11045301,5020,31249214,3,
60489,11065003,5618,30943495,3,
58646,11628193,5954,31335632,3,
64843,11250131,4961,30753726,3,
62141,11013890,5503,30952966,3,
59877,11044454,5210,31108292,3,
59770,11138100,5429,31283953,3,
75197,11561086,5965,31314791,3,
63054,11067421,4927,31243806,3,
66650,11149642,5803,31477401,3,
70875,11780884,6219,31706724,3,
66464,11205228,5774,31740274,3,
68157,11637315,6344,31027515,3,
77667,11260516,5224,30594976,3,
85642,11027840,5208,30820827,3,
60922,11173571,4941,30770444,3,
59873,11076261,5227,31632506,3,
65982,11164725,5087,30870497,3,
61237,11080901,4886,31217510,3,
61148,11232296,5269,31176838,3,
73447,11157797,5131,30708945,3,
60909,11351234,5325,30638982,3,
68536,9793855,5001,27538140,3,
77037,9691887,4312,27308910,3,
59452,9650029,4787,27215470,3,
64172,9653740,4360,26723737,3,
57053,9422679,4663,27438286,3,
62441,9966002,6001,27185994,3,
63047,9826518,4795,26950157,3,
59992,9598286,4391,27185920,3,
72653,9926439,4730,27123873,3,
63312,9934167,4573,27041071,3,
64583,9717565,5006,26401629,3,
59077,9520589,4511,26357897,3,
60704,9599788,4514,26500193,3,
62747,9474774,4734,26642434,3,
57201,9709058,4848,27246250,3,
62951,9706875,4395,27188264,3,
64217,9666167,4707,26527130,3,
57946,9550654,4447,26707460,3,
55546,9668336,3962,26677556,3,
58871,9871411,4375,28461377,3,
61223,10561292,4720,27953775,3,
62237,10003095,4543,27916653,3,
66494,10130478,5011,27901355,3,
58995,11397413,5743,31591950,3,
62674,11394812,5158,31431856,3,
66577,11432269,4975,31949081,3,
69011,11526092,5298,32486769,3,
65102,11615111,4876,31905819,3,
60300,11671078,5276,31718954,3,
63084,11404554,4832,31758539,3,
58788,11730549,4553,31830031,3,
60053,11864645,5719,31746743,3,
60601,11226269,4990,31739332,3,
59288,11356155,4772,32037273,3,
63528,11520615,10123,32017070,3,
63915,11745566,5354,31707195,3,
60358,11413661,6527,32047017,3,
68681,11427983,5135,31690117,3,
60587,11367102,5100,31477577,3,
71277,11466271,5704,31573226,3,
62562,11519057,5492,31622511,3,
59083,11225728,4735,31657909,3,
62584,11431119,5994,31687485,3,
59324,11376027,4901,31618943,3,
62956,11777806,6037,31846303,3,
63545,11268015,4838,31769807,3,
62102,11603306,5926,32287252,3,
65759,11423406,5343,32071820,3,
64248,11349490,5298,31649908,3,
70426,11311926,5978,31425371,3,
61858,11227097,5478,31364155,3,
61910,11168786,5042,30810005,3,
59739,11668773,5550,30931577,3,
62228,11279633,5011,31410494,3,
62201,11219489,4949,31138615,3,
58833,11081576,5099,30993767,3,
57194,11197599,5062,31176464,3,
61343,11389094,5232,31147221,3,
63815,11348724,4902,32216762,3,
74379,12083702,7252,32852554,3,
66111,11945116,5974,32257549,3,
67489,12094716,6767,31830110,3,
67806,11462628,5549,30800903,3,
70190,11265826,5069,30531678,3,
59813,9729460,4474,27206155,3,
56660,9897004,4002,27151784,3,
56121,9913668,4581,28032742,3,
70666,10262013,4724,27716078,3,
67753,9917276,4022,27549518,3,
59157,9827653,4330,27502894,3,
63426,9948076,4857,28116243,3,
60931,10034097,4691,28069949,3,
62382,10207846,4432,28101198,3,
62740,9910889,4357,27208873,3,
56753,9777098,4453,27182847,3,
60796,9975979,4408,27308943,3,
59361,10066989,5051,27486473,3,
63429,10705368,5407,28618968,3,
68657,10688869,9436,27682747,3,
64482,10245408,4851,27761035,3,
69223,10544500,4843,28327276,3,
92603,10131537,4936,28011819,3,
66273,10405101,5546,27869412,3,
66934,10574977,5357,27847325,3,
65588,10103395,4785,27420182,3,
65182,10231525,4926,28129919,3,
66727,10335512,5015,27732194,3,
65133,9889016,5010,27468330,3,
71865,9735454,4675,27654058,3,
63665,9990744,4657,27645468,3,
95010,11848560,6009,31658340,3,
67428,11494912,5477,31083383,3,
71873,11714166,6234,31491836,3,
65753,11929481,5799,31304954,3,
65887,11469816,5461,31384931,3,
71709,11617778,5900,31589199,3,
66405,11744038,5605,31182024,3,
66330,11490882,5489,31592173,3,
66640,11622583,6432,31309592,3,
67058,11516570,5848,32349884,3,
69835,11834262,5581,30892162,3,
65216,11516767,5982,30970276,3,
65338,11445467,5783,30990986,3,
67383,11393796,5345,30766362,3,
64943,11579755,5549,30767684,3,
65879,11461026,5470,31279478,3,
66257,11535659,5925,32031370,3,
66397,11871305,6099,31372301,3,
66641,11715911,6038,31366931,3,
66318,11794476,6281,31165001,3,
65706,11539270,5770,31695571,3,
67475,11441515,6793,31940040,3,
65485,11751014,5969,31286263,3,
73874,11662328,6216,31492503,3,
69594,11547961,5629,30866832,3,
79011,11508307,6167,31519050,3,
66263,11731251,5758,31198545,3,
66541,11422651,5544,30842045,3,
65010,11653786,7459,31884524,3,
69374,11714771,6547,31336792,3,
68230,10324088,5152,27613546,3,
63925,10145249,4835,27230584,3,
64486,9825997,4197,26752282,3,
58502,9760223,4478,27060599,3,
58320,9619120,4429,26415072,3,
82301,9734675,4512,26308893,3,
55239,9724913,4063,26914722,3,
61759,9599817,4079,26704396,3,
57765,9639732,3993,26347401,3,
60801,9491596,4610,26713823,3,
57296,9567573,4014,27249657,3,
65161,9730437,4052,26594278,3,
63375,11736530,5817,34241704,3,
62597,12096620,5625,33861329,3,
60967,12157099,5126,33458951,3,
62397,12265871,6188,33860474,3,
69751,12498102,5744,33476402,3,
61705,12370286,5172,42504884,3,
63689,13649703,6513,42683517,3,
68221,13946808,6324,43554772,3,
71486,13759770,5932,35333836,3,
62912,12124749,5377,33475272,3,
60690,12216581,5935,33525959,3,
89171,12376680,5876,33514698,3,
65128,12237055,5500,33468279,3,
60703,11919601,5134,33228442,3,
63107,11738846,5628,32634950,3,
60132,11850564,5690,33115910,3,
69836,11967269,4892,33015824,3,
101739,11702097,4813,32866516,3,
58008,11716804,5160,32474607,3,
59300,11794032,5464,33113631,3,
64385,12086491,5552,33708872,3,
65304,11974584,5779,33072771,3,
63198,11992710,5101,33147964,3,
62254,11830468,5417,32947248,3,
62219,12070116,5907,33071668,3,
90653,12125845,5382,32640696,3,
62769,11819595,5461,33318666,3,
64638,12175336,6153,33491945,3,
75433,12389845,6680,34317159,3,
67725,12656049,6654,33274309,3,
64989,12014349,5469,32848062,3,
61041,11781795,4852,32866749,3,
60882,11926149,5882,33092851,3,
76957,12114017,5382,32910955,3,
64409,11826264,5790,32459504,3,
61352,11590048,5244,32626900,3,
60272,11641747,5134,33162938,3,
59413,11820249,5689,33014036,3,
80324,11917308,9427,32595462,3,
61716,11726105,5300,32502518,3,
57500,11687484,6678,32613347,3,
58277,11652120,5208,32262868,3,
69038,11794014,5546,33041041,3,
64382,11948950,5398,32428354,3,
61978,11680245,5583,32416942,3,
60657,11876500,5491,33027601,3,
65902,11814900,5803,32796567,3,
62701,11819885,6058,32700404,3,
62335,11687961,5275,32115779,3,
60006,11585745,5102,32717057,3,
57258,11477813,4970,31933595,3,
64410,12095638,5317,32921266,3,
67067,12187410,6715,32938850,3,
65904,11932968,5556,32637712,3,
65204,12187673,6373,32801361,3,
97248,11873464,5647,32988406,3,
63789,12061580,5505,32420657,3,
64492,11680262,5087,31941104,3,
59972,11467493,5495,32658725,3,
59915,11624015,5624,32558997,3,
65117,11956773,6449,32629495,3,
65093,11715942,5870,31776229,3,
62625,11386691,5464,31965504,3,
57643,11436127,5079,31938495,3,
63827,11529251,5393,32250412,3,
61341,11816147,5694,32508363,3,
61234,11563171,5289,32040041,3,
61073,11525348,5552,32776774,3,
65601,11751370,5284,32777498,3,
72115,12096759,5124,32722878,3,
65930,11662264,5337,32007587,3,
61347,11407784,5171,31861415,3,
58588,11644838,5048,31827521,3,
58530,11462098,5097,32119599,3,
65437,11951430,5572,32259515,3,
60316,11529917,4953,31679064,3,
57695,11306256,5490,32371081,3,
60556,11586974,5184,32217351,3,
91790,11612736,6091,32493987,3,
63675,11555035,5344,31604304,3,
59866,11296852,4968,32493277,3,
61119,11543971,5502,31404843,3,
59631,11500794,4632,31844557,3,
64551,11577073,5825,32310882,3,
63751,11833900,6009,31720766,3,
73911,11446800,5427,31757263,3,
60232,11537779,5604,32143056,3,
64987,11764157,5764,31996869,3,
65297,11537761,5598,31856114,3,
60694,11527049,5335,31625342,3,
63116,11416953,5114,31877124,3,
59871,11398809,4910,31916852,3,
65126,11432501,5595,31834630,3,
68254,11357947,5250,31857063,3,
62774,11378036,5585,31159387,3,
58680,11127153,4879,30791428,3,
56984,11083339,4767,31796062,3,
64425,11281673,5629,31566466,3,
63044,11361986,5596,31879463,3,
59455,11454834,5570,32056161,3,
61945,11442462,5618,31705767,3,
60023,11355063,5291,31926682,3,
66719,11339468,5616,31019006,3,
61198,11301600,5180,31251148,3,
60203,11401179,4729,31178013,3,
60257,11636736,5490,31527472,3,
64288,11512628,6367,31136851,3,
62384,11176297,5196,31377140,3,
58924,11214161,4305,31297461,3,
58734,11388975,4974,31826728,3,
67129,11332897,5220,31649593,3,
62975,11326919,5915,31724108,3,
62571,11414387,5969,31682516,3,
60765,11390596,5370,31487738,3,
63365,11336902,5147,31605278,3,
65095,11520225,5340,32080640,3,
61064,11230709,6260,30973209,3,
57934,11073075,4732,31392353,3,
58499,11273366,5179,31155255,3,
59361,11374035,5025,31665499,3,
67784,11413836,5562,31434151,3,
62831,11400655,5484,31067174,3,
60762,11259181,5680,31580227,3,
64084,11445876,4763,31417077,3,
65347,11265869,5255,31057849,3,
64394,11263391,5678,31182161,3,
59572,11050202,5110,31448862,3,
60117,11416380,5586,31904920,3,
64557,11995860,6086,31802596,3,
67222,11724690,5946,31857816,3,
71240,11947320,6247,31813663,3,
67060,11709580,5648,31401502,3,
67480,11553534,5897,31235929,3,
67185,11691232,6178,31482208,3,
67354,11537284,6044,31568777,3,
71350,12182296,5603,32049557,3,
66623,11478327,5951,31525351,3,
65901,11532551,5962,32010816,3,
67639,11739418,6491,31120212,3,
66563,11592671,6339,31180014,3,
65927,11556222,5922,31301987,3,
81871,11398031,5910,31073209,3,
63525,11461589,5713,31334302,3,
67527,11857840,6415,31559547,3,
66486,11548096,5701,31189084,3,
64377,11656965,5350,31460436,3,
71290,11850606,6250,31647189,3,
65484,11623177,5944,31679541,3,
66899,11399999,5806,31179902,3,
64520,11684015,5675,31246364,3,
66287,11480704,6238,31155858,3,
66805,11690408,6203,31753484,3,
71612,12028281,6590,32381928,3,
67734,11689489,6098,31900665,3,
71022,12111424,6410,33392406,3,
115753,12361726,6914,32909015,3,
71638,12451172,6239,32683622,3,
72934,11514175,6010,31205846,3,
65534,11424665,5645,30871845,3,
66219,11577843,5716,31994980,3,
76401,12298954,6263,32929378,3,
73449,11756509,5915,32270352,3,
68974,11606884,5662,31798994,3,
67276,11381293,5598,30420023,3,
61545,11209316,6255,30626934,3,
63454,11127355,5687,30485818,3,
64534,11113582,5904,30322647,3,
66622,10903134,5275,29986693,3,
62435,11194402,5469,30878911,3,
59552,11265447,5819,30706472,3,
60694,11133479,4585,30631135,3,
62890,11128266,5903,29899616,3,
60115,11096696,5685,30392686,3,
58580,10878495,5282,30944045,3,
60679,11025707,5822,30589106,3,
60113,10850803,4907,30477669,3,
63925,10903380,5570,29904029,3,
63243,10753158,5066,29770416,3,
59460,10876979,5307,29969954,3,
59111,10689320,5099,30290869,3,
63316,11030295,5740,30120562,3,
66152,11071304,4777,30095790,3,
63047,10967363,4916,30719440,3,
64741,10764927,4812,30306666,3,
66958,11192501,5432,30632912,3,
64647,10964048,5932,30540540,3,
61695,10917312,5321,30250822,3,
58044,10848242,5255,30388820,3,
59023,10847317,5054,30133572,3,
58953,10748689,5002,30364737,3,
67041,11218190,5653,31129086,3,
63699,10956183,5910,30246938,3,
60451,11108335,5627,29893753,3,
60766,10952108,5046,29901446,3,
62480,11129755,5050,29679594,3,
63588,10873540,5802,29893768,3,
62933,10990419,5368,29992178,3,
60527,10721625,5595,30030550,3,
60130,11034451,5687,29931633,3,
59694,10782478,5280,30492525,3,
59512,10845376,5103,30232842,3,
59118,10731637,5048,29968773,3,
55735,11253327,6897,30377906,3,
67655,11010624,5715,29751412,3,
63650,10964417,5306,29995416,3,
61824,10852698,5580,31021080,3,
57953,10781301,5279,30873198,3,
62819,10951177,5386,30655870,3,
73745,10962332,5039,30331127,3,
63864,10978284,5708,29911076,3,
59209,10846636,4956,29942675,3,
57918,10527083,4882,29821919,3,
56780,10731323,4070,29739408,3,
58873,11042856,5296,30575163,3,
66417,11113810,5332,30558930,3,
62324,11051911,5416,30028392,3,
60547,11093742,5720,30185232,3,
59808,10859621,5076,30135129,3,
62038,10941094,5672,30654270,3,
66152,10875364,5277,30166912,3,
61679,10842302,4633,29862647,3,
60268,10568229,4969,30177318,3,
59857,10907195,5287,29783467,3,
58977,10486673,5274,29783470,3,
59200,10829722,4823,30436725,3,
73906,10849288,4755,30423146,3,
68754,10832338,5269,30105570,3,
59593,10774607,5224,30218861,3,
64828,10916293,4991,30271379,3,
62985,10827217,5438,30019902,3,
59392,10586893,5498,29881090,3,
63302,10625382,5387,29940927,3,
61308,10705900,5058,30140814,3,
65570,11011791,5222,30193196,3,
62891,10678904,4850,29506041,3,
57901,10648353,5197,29937434,3,
70615,11103026,6356,30114923,3,
66309,11011313,4812,30255141,3,
65708,10801809,5511,30214252,3,
63150,10565330,5207,29768015,3,
58525,10668464,5878,29742436,3,
59627,10736992,4913,29548085,3,
61311,10409052,5100,29753333,3,
60505,10673536,5099,30033226,3,
63621,10501635,5560,29375503,3,
58805,11017030,4680,29115327,3,
60316,10796297,4634,29337298,3,
60211,10357377,5234,29283005,3,
58536,10523288,4900,29413750,3,
57792,10576884,5127,29400908,3,
56768,10523372,5122,29362850,3,
60495,10660138,5894,29715356,3,
68152,10605070,5598,29821483,3,
62349,10804693,5503,29413931,3,
58919,10485607,5309,29470514,3,
61282,10654740,4502,29577944,3,
58842,10701464,4677,29617660,3,
64567,10746524,5369,29587677,3,
63477,10402386,4782,29023982,3,
58602,10338798,4919,29240875,3,
57552,10567519,5375,29592009,3,
60275,10459961,5373,29888384,3,
60832,10679531,5364,29937518,3,
99568,10515272,5116,29906987,3,
61035,10532883,5005,29424251,3,
59470,10545458,5170,30097838,3,
58364,10629526,5673,29461886,3,
58217,10903398,4725,29745728,3,
87552,10834829,4832,29288380,3,
62138,10556990,6316,29236954,3,
59140,10327875,4985,28972768,3,
57412,10365982,5017,28742253,3,
56273,10270341,4937,28748466,3,
55970,10252969,4934,29288768,3,
66220,10439890,4847,28984482,3,
58706,10304869,4590,29058127,3,
58515,10408311,4750,29925944,3,
66813,10659514,5028,29744307,3,
64553,10472229,5170,28934668,3,
59595,10482222,5120,29043619,3,
86439,10263376,4986,29116951,3,
57975,10317635,5487,28878966,3,
62946,10235133,5288,29469720,3,
61609,10422357,4995,29282914,3,
58573,10341552,4765,29179507,3,
60062,10285016,4345,28737621,3,
63257,10191913,5430,28678135,3,
63835,10218478,5105,29615153,3,
64879,10376049,5021,28379041,3,
61797,10291069,4629,28781064,3,
60645,10445588,5911,28879005,3,
58019,10491717,5081,29035719,3,
62788,10359174,5332,28770803,3,
62545,10640838,5402,28627625,3,
64431,10376806,4464,28775399,3,
60159,10253102,5479,28443761,3,
58372,10191632,18549,29011077,3,
60500,10200004,5075,28816600,3,
61657,10396458,5043,28782643,3,
61642,10278033,4990,28110073,3,
56686,10266068,4553,28932340,3,
57655,10595426,5135,28589906,3,
59229,10099958,5838,28547501,3,
62576,10405577,5007,28481610,3,
60611,10068799,4518,28600844,3,
58494,10220466,5158,28977696,3,
90482,10772498,5517,28795891,3,
59952,10270745,5306,29008056,3,
65695,10228191,5376,28577496,3,
60562,10058191,4679,28251244,3,
58003,10016671,4579,28335250,3,
58548,10600452,5004,28541717,3,
63829,10370450,5173,28792783,3,
62678,10244579,5329,29055674,3,
66547,10701057,4546,29031937,3,
65899,10904061,5922,28932998,3,
64722,10708386,5220,29533436,3,
70051,10900788,5776,29736953,3,
67529,10825420,5943,29869235,3,
66767,10709208,5642,28991863,3,
65392,10586558,5684,28842443,3,
64835,10809564,5401,29577563,3,
70435,10859560,6570,29944553,3,
66190,10546670,6546,28561167,3,
64606,10502592,5469,28781622,3,
63527,10492521,5999,28513197,3,
68423,10786403,5591,28970013,3,
65084,10646635,5576,29136360,3,
65543,10557071,5502,28806010,3,
64368,10567233,6005,28601484,3,
65634,10659228,5113,28878134,3,
81455,10676866,5756,29152802,3,
65690,10817588,6319,29484320,3,
67135,10606210,5164,28901087,3,
65268,10496603,5620,29004425,3,
65990,10614742,5353,28530063,3,
66299,10828437,5682,28553789,3,
64465,10541640,5335,29451660,3,
66772,10708332,5748,28862706,3,
66224,10692532,5898,28421270,3,
65001,10638559,6667,28635044,3,
71681,10758840,6267,28610321,3,
65672,10553623,6145,29466464,3,
68235,11230369,6743,29256356,3,
66987,10774733,5607,29348844,3,
68198,10932117,6491,28697079,3,
66020,10389901,5482,28131877,3,
64508,10101056,5634,28087457,3,
61436,10003121,4983,27700401,3,
58795,10001088,4876,27623513,3,
57863,9777938,5103,27734844,3,
59612,10050981,4622,28341824,3,
63269,10069730,4929,27934360,3,
61538,10520782,5277,28144412,3,
59980,10060531,5487,27645098,3,
59997,10012398,9554,27680261,3,
64147,9873958,4585,28288759,3,
62402,10022510,5305,27951802,3,
62931,10354883,4872,27669367,3,
58350,9944398,4382,27502403,3,
59206,9852925,5924,27258623,3,
58157,9900059,4761,27379914,3,
56632,10143404,5035,27622684,3,
91388,9918670,4992,28027676,3,
64733,9974989,5106,27552009,3,
62299,9936574,4815,28012938,3,
60884,10073275,5338,28086589,3,
64418,10171221,4920,28380417,3,
63436,10470998,5087,27894841,3,
61193,9962255,5353,27717740,3,
59645,9842215,4999,27567230,3,
58871,9843558,5672,27103050,3,
60339,9897708,4600,27609061,3,
65558,10039333,4877,28314373,3,
64791,10180681,5158,27891134,3,
64780,10323776,5671,27809008,3,
65216,10306368,5291,28139008,3,
65185,10310081,5880,29067271,3,
95074,10387732,5585,28592304,3,
65777,10426765,5785,28037184,3,
65497,10343767,5623,27758706,3,
64842,10342873,5772,28191403,3,
65247,10260372,5073,28526415,3,
69361,10604932,5170,28767105,3,
83253,10743845,6784,27521993,3,
72387,9789772,5492,27241063,3,
62788,9785686,5500,27670641,3,
58688,9903202,4781,27524856,3,
62215,9890187,5824,27267644,3,
64213,10031544,5085,27739289,3,
61232,9966199,4995,27709009,3,
59941,9705669,5312,27620604,3,
58051,9875165,5081,27471273,3,
60472,9768277,4968,27727834,3,
72814,10157846,5448,27523283,3,
61964,9793746,5217,27435196,3,
62296,9790469,5249,27384479,3,
89964,9776046,5089,27168266,3,
57364,9833275,5105,27634857,3,
64777,9800311,5744,27325183,3,
62732,9981763,4848,27240904,3,
59209,9784843,4495,27070969,3,
57814,9830183,5085,27076853,3,
57409,9649701,4108,27315349,3,
61228,10008673,5334,27236333,3,
60767,9795680,5120,27313511,3,
64122,9780645,5078,27164989,3,
61230,9688340,5600,27176671,3,
59599,9910874,4770,27593558,3,
61569,9901039,4805,27312369,3,
64006,10021071,4492,27434903,3,
70532,9641305,4649,27084384,3,
59168,9638043,4911,27001609,3,
57783,10643787,4574,47848045,2,
63056,14969998,4892,43719433,2,
80451,14811050,4897,41313631,2,
64612,14609179,4619,41752362,2,
65552,14665801,4537,41650703,2,
71370,15034837,4865,40896763,2,
65219,14493518,4793,40772199,2,
62214,14561557,5067,41344372,2,
62126,14887232,4719,41118861,2,
69725,14750602,4356,40892214,2,
