
fl_pl=,0
mode1:
set up=, 19705963
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
36841,7784438,9344,25196934,2,
44794,6295619,6940,18751253,2,
41912,6229632,6373,16861987,2,
38303,6169879,6809,16593385,2,
39794,6132460,7160,16505929,2,
42858,6205373,6214,16419681,2,
39495,6166607,6851,16504927,2,
54826,6180058,6522,16407584,2,
43130,6129986,5664,16317065,2,
41809,6126392,5873,16404235,2,
38922,6130248,6142,16744880,2,
42020,6110517,6266,16533065,2,
42911,6074868,6885,16001411,2,
37104,5908455,16980,15804827,2,
36643,6074261,5817,16127816,2,
42596,6109102,4662,16371175,2,
41830,6258551,5617,16405986,2,
39780,6058071,6923,16056203,2,
42719,6215585,6475,15859392,2,
41128,5667875,5432,15067235,2,
35135,5819572,6034,14829873,2,
33721,5744413,4621,14952977,2,
39492,5703783,5258,15166822,2,
36773,5550835,4360,14817340,2,
36053,5688863,6509,14933453,2,
42405,5786466,5408,14698250,2,
40245,5999145,5078,17160762,2,
36540,6347060,4950,16972694,2,
37681,6056110,5677,15683154,2,
40633,5985678,5270,15579914,2,
35726,5990242,6477,16359061,2,
35158,6104945,5621,16087838,2,
40781,6158008,4443,15601754,2,
43543,6194790,7972,15737236,2,
37778,6170338,5331,15586938,2,
31532,5895759,22099,15284183,2,
33155,5933123,5910,15047978,2,
33091,5750344,4890,15154289,2,
29366,5582920,6112,14897234,2,
29158,5520787,5524,14602801,2,
33245,5426731,6054,14297045,2,
30578,5402815,5686,14105324,2,
29745,5296892,5059,14241172,2,
35311,5379768,4891,14110453,2,
32817,5347716,5804,14129611,2,
27978,5301995,4915,14068956,2,
32164,5301906,6261,13988733,2,
31694,5333320,4780,13961960,2,
35475,5202237,4749,14013014,2,
27234,5212753,5605,13990397,2,
34542,5274081,5413,14013365,2,
32021,5192260,4537,14056165,2,
31761,5194768,5244,13934006,2,
34971,5254445,5872,14107141,2,
36754,5318810,5587,14045403,2,
31941,5238864,5717,14057901,2,
31874,5282795,4483,13960479,2,
35124,5331238,4975,13988069,2,
34419,5295561,5832,14387062,2,
31825,5217857,5130,13919674,2,
37775,5263401,6059,14107469,2,
36248,5336420,4987,13930347,2,
32807,5236439,4260,13846074,2,
33975,5299740,4399,13909366,2,
34933,5280763,6157,13839638,2,
32642,5316895,5256,13863906,2,
31359,5216394,5632,13899328,2,
39195,5367636,5676,13963486,2,
37445,5398919,5987,13912035,2,
32082,5310592,5680,13773196,2,
31595,5211589,4655,13735282,2,
34864,5266817,5084,13665608,2,
32109,5177523,5718,13676627,2,
30164,5177026,6052,13730993,2,
29792,5075801,4257,13616433,2,
29874,5054378,5970,13629034,2,
31053,5045124,4744,13611975,2,
31146,4996408,4729,13484397,2,
29431,4923266,6085,13527585,2,
29395,4972532,4803,13566883,2,
30158,4917516,5704,13485169,2,
30983,5015597,5674,13515484,2,
33154,4987894,6038,13523323,2,
32878,5016564,7153,13487255,2,
31644,4942130,6454,13405724,2,
30299,4834463,5721,13425937,2,
31426,4895017,5238,13375930,2,
32909,4972415,5120,13477139,2,
33670,4917429,4331,13370682,2,
31981,4898744,6366,13245845,2,
31656,4811495,5804,13358595,2,
32345,4939460,6245,13355519,2,
33831,4932904,5755,13331450,2,
32225,4835351,4221,13296264,2,
38070,4981945,5850,13317836,2,
33018,4911911,5134,13298769,2,
35625,4967711,5014,13340216,2,
34974,4988650,5587,13309128,2,
35706,5079601,5260,13590107,2,
35899,5174015,5546,13662780,2,
32908,5171860,5267,13665529,2,
34774,5104951,5674,13607116,2,
36012,5009128,5756,13314256,2,
35564,5054556,4583,13260344,2,
33197,5066897,4744,13257735,2,
34060,5003112,5537,13197138,2,
34474,5005825,4961,13181060,2,
35629,5042574,6155,13243622,2,
35505,5008819,5410,13170084,2,
34307,5079511,5215,13326939,2,
41743,5234801,4017,13256447,2,
34871,5205674,6642,16789331,2,
40027,7460722,5385,15429092,2,
33844,5204838,5149,13269191,2,
30460,5083146,5840,13321742,2,
31820,4965582,5357,13111038,2,
32719,4967019,5267,13390240,2,
34523,5203262,5027,13550922,2,
34719,5047765,4468,13248264,2,
33787,4939426,6117,12998529,2,
32843,4894508,4909,13029383,2,
33318,4913986,5265,12968679,2,
33442,4928633,5850,13005866,2,
34049,4978762,5476,13217015,2,
33316,5063662,6428,12983561,2,
34290,5009989,4096,12978857,2,
30737,4878876,4217,13299262,2,
39301,5180685,5556,13164855,2,
36020,5188616,4261,13345918,2,
36254,5217671,5356,12986603,2,
32186,5021716,5837,12896207,2,
32424,4956104,4299,13284752,2,
38510,5213500,5992,12968513,2,
33385,5025442,5666,12832025,2,
30091,4914670,5426,12824114,2,
35771,4905034,4411,12826594,2,
34120,4909916,5449,12830113,2,
31983,4849987,3955,12733247,2,
33605,4953654,5136,12875701,2,
37711,5000144,5484,12834566,2,
35944,5046888,5228,12828848,2,
30819,4908935,3800,12754485,2,
32209,4858592,6161,12648238,2,
31516,4794497,4815,12843190,2,
36269,4914948,5328,12714424,2,
34836,5039715,5689,13182293,2,
33891,4861582,4268,12800378,2,
34184,4906667,6163,12600841,2,
34531,4851439,5494,12651967,2,
34109,4789270,5357,12596094,2,
34035,4759702,3906,12602871,2,
33877,4824224,5358,12576453,2,
33153,4817929,4805,12544308,2,
35878,4802000,5434,12641557,2,
35463,4872894,4300,12613520,2,
34944,4888154,4172,12542140,2,
33200,4835523,6249,12518055,2,
31301,4743669,4500,12532592,2,
32839,4741176,4958,12520286,2,
30360,4785812,5203,12421513,2,
31802,4667119,5054,12530666,2,
35126,4780951,5049,12598293,2,
38485,4849952,5413,14116531,2,
37555,5287456,6623,15034982,2,
35835,5440749,6059,14090113,2,
33672,5021036,5870,13081341,2,
31650,4925499,5200,12857763,2,
40848,4921767,6514,12975910,2,
31298,4682841,4279,12642650,2,
30311,4658930,5471,12557634,2,
32010,4551452,5847,12333746,2,
31650,4519548,5377,12179248,2,
33648,4501699,5027,12176498,2,
32244,4460991,5660,12135678,2,
31438,4465050,5280,12086594,2,
30817,4403675,4329,12108707,2,
34065,4402464,4790,12076909,2,
32505,4415882,4085,12101494,2,
32438,4332649,4906,12051563,2,
31818,4345263,4468,11973941,2,
30581,4326044,5069,12014772,2,
34203,4360533,4032,11967011,2,
33758,4362027,5837,12040125,2,
31955,4368080,6694,12023097,2,
31881,4354788,4350,11936196,2,
31319,4317889,4770,12031589,2,
33443,4335946,4918,11956234,2,
31460,4257117,4234,11883410,2,
32395,4331311,4395,11900038,2,
31132,4248147,4527,11902760,2,
32827,4284039,3717,11977037,2,
32401,4290977,5233,11912987,2,
31572,4256542,5446,11879359,2,
33959,4307147,4305,11893487,2,
32455,4293439,5357,11882109,2,
34554,4335196,4922,11840036,2,
34174,4315878,5164,11823163,2,
30935,4288085,5891,11925746,2,
34337,4425993,4933,11831330,2,
32658,4331623,6856,11907255,2,
35896,4440143,4709,11892867,2,
33602,4396048,4854,11878108,2,
34544,4361318,4344,11828166,2,
32663,4365142,5296,11824644,2,
32357,4303481,5191,11746068,2,
33125,4291777,3750,11804162,2,
32486,4299153,4857,11879143,2,
33394,4401501,6004,11733601,2,
32953,4467174,4523,11714464,2,
34916,4379108,4751,11715547,2,
33209,4290579,4297,11695526,2,
31257,4266132,4776,11721103,2,
33994,4450943,5682,11722289,2,
33175,4334703,5348,11699640,2,
35737,4430530,5076,11685534,2,
32734,4333596,5800,11728709,2,
32793,4348198,5034,11648614,2,
34078,4345662,4504,11663599,2,
33379,4367544,5365,11662263,2,
34412,4343059,4938,11616786,2,
33156,4365442,5549,11683095,2,
32478,4323448,5000,11594087,2,
34282,4352158,4439,11583179,2,
34058,4408931,4986,11761705,2,
38720,4577751,5388,11802649,2,
37277,4650076,5044,11743481,2,
33822,4553323,4253,11631716,2,
32417,4499190,5100,12155528,2,
35774,4474531,4347,11519049,2,
33531,4452723,5276,11495493,2,
32369,4366750,4814,11525679,2,
33493,4391667,4463,11479766,2,
32839,4317799,4252,11522528,2,
35313,4380177,5931,11478945,2,
34814,4333808,4504,11541145,2,
31891,4277961,5389,11424672,2,
33496,4275506,3712,11374274,2,
31452,4203753,4097,11708297,2,
34883,4340382,7026,11715308,2,
32575,4436093,4087,11668719,2,
32594,4290638,5175,11653384,2,
32878,4316455,5802,11363845,2,
33718,4250343,6436,11337286,2,
35932,4320437,4345,11354053,2,
35888,4306850,4218,11350882,2,
33424,4323561,4808,11364970,2,
34607,4309352,5222,11240933,2,
33126,4247182,5071,11295750,2,
37176,4350439,4572,11376788,2,
40747,4550573,5751,11343227,2,
33595,4413181,5320,11329353,2,
33448,4471859,4548,11269395,2,
33263,4367548,5490,11205233,2,
31486,4328732,4524,11140644,2,
30330,4188046,5737,11169212,2,
30357,4212540,4949,11121644,2,
32307,4098377,5382,11067802,2,
31561,4113154,5706,11132344,2,
36547,4234565,5227,11128269,2,
33298,4131758,5169,11049397,2,
33124,4167163,4096,11075202,2,
33763,4133420,5915,11125267,2,
34124,4167600,4965,11022657,2,
33673,4077454,4640,11020687,2,
31530,4071267,9598,10992134,2,
31340,4018241,4212,11195697,2,
33420,4057784,4800,10994241,2,
31601,3983841,5108,10920701,2,
34279,3977261,5218,10871672,2,
30989,3977206,4527,10864022,2,
30991,3919962,4261,10860626,2,
32941,3955261,5090,10824605,2,
31562,3875176,4092,10806291,2,
35717,3919416,4475,10849216,2,
35735,4020823,4616,11249542,2,
33305,4074177,5702,11018589,2,
34945,4005730,5226,10782192,2,
34052,4079348,5841,10894653,2,
36460,4129389,4861,10894506,2,
34788,4138080,4242,11477276,2,
36254,4254060,4911,11281768,2,
38522,4435100,4486,11310321,2,
39428,4461154,6221,10951686,2,
33453,4273405,4384,10823485,2,
29179,4147493,4603,10759086,2,
28305,4089603,4466,10785119,2,
31481,4053105,3659,10741008,2,
33887,3997392,4057,10706335,2,
33029,4031349,5209,10689653,2,
32023,3974022,5029,10651637,2,
32232,3963379,4323,10835523,2,
34235,4004841,5177,10748119,2,
36140,4105616,4993,10690031,2,
33911,3999265,4953,11037779,2,
34182,4075615,5222,10655465,2,
31015,3906899,5813,10627460,2,
30511,3905920,4250,10573942,2,
30144,3870874,4741,10797045,2,
32476,3859390,5063,10865685,2,
34300,3998120,4591,10650554,2,
39314,4158203,5759,10614179,2,
32723,4060624,3684,10559326,2,
28900,3923756,3856,10456357,2,
27801,3844855,4660,10434511,2,
30428,3828366,5028,10437912,2,
31967,3780596,5196,10420733,2,
32841,3746721,4615,10443822,2,
30010,3727565,4687,10312650,2,
30309,3669439,4945,10295088,2,
30110,3657122,5345,10289848,2,
31525,3629295,4342,10350988,2,
32120,3690666,4690,10305110,2,
34035,3699792,4425,10311476,2,
31709,3728015,5663,10305859,2,
30308,3628935,3715,10270960,2,
30492,3632162,4905,10299360,2,
32363,3680423,4237,10241042,2,
33990,3726008,5109,10273443,2,
34084,3693806,6044,10200914,2,
32263,3694775,5389,10236277,2,
33180,3635115,5437,10249994,2,
33423,3827534,4826,10375990,2,
36164,3968188,4422,10367093,2,
35843,3934209,4120,10299285,2,
33161,3872965,4330,10205124,2,
31502,3800879,4350,10456831,2,
31654,3789742,3905,10184004,2,
30103,3712143,4346,10164991,2,
31390,3627242,3888,10138779,2,
32015,3669308,5091,10157069,2,
34480,3682722,5713,10081542,2,
33564,3697526,5506,10110873,2,
32860,3648269,4470,10045862,2,
31540,3631380,4334,10027445,2,
31620,3617580,3798,10055136,2,
31740,3665640,3590,10074281,2,
33456,3718365,3748,10106967,2,
34668,3659050,6071,10009254,2,
32484,3610899,5340,10003434,2,
30303,3573974,4413,9962490,2,
30756,3589276,3908,9964415,2,
31271,3573911,4997,9975781,2,
32262,3565147,5171,9993663,2,
35362,3674088,4416,9970590,2,
32617,3559885,4431,10000145,2,
31597,3606281,5407,9987948,2,
32120,3546486,5319,9901622,2,
30581,3511637,3937,9903591,2,
31053,3488278,4049,9867454,2,
31710,3506288,4704,9892049,2,
33106,3553217,5258,9826730,2,
31976,3570919,4895,9875719,2,
34678,3553960,3860,9808181,2,
31491,3492877,4034,9887083,2,
30982,3500566,5003,9787598,2,
30930,3447310,4230,9789645,2,
31927,3501238,4799,9784932,2,
33052,3501662,5140,9751542,2,
33383,3490367,4905,9770410,2,
31125,3465385,5487,9670019,2,
31450,3377315,4435,9676408,2,
30026,3434820,4810,9701163,2,
31340,3387467,3841,9665690,2,
31775,3457241,4481,9632808,2,
33613,3483746,6145,9745642,2,
31981,3429952,5081,9658971,2,
32253,3409340,4557,9724828,2,
30572,3397057,4170,9644329,2,
32891,3376192,4285,9636368,2,
31399,3424120,3339,9636807,2,
31199,3365152,4260,9625380,2,
31296,3397526,4677,9594582,2,
33113,3371411,5481,9592762,2,
32148,3372448,4693,9545689,2,
32290,3456581,3733,9508091,2,
30577,3389498,4046,9568548,2,
31860,3379758,5092,9519249,2,
30978,3383311,4488,9550088,2,
32703,3363566,3802,9487800,2,
33033,3328284,4239,9495552,2,
32129,3359682,4194,9461575,2,
32109,3360045,4165,9445766,2,
31763,3315655,4632,9433006,2,
31070,3303884,4326,9442873,2,
31444,3289775,4257,9428745,2,
32561,3367276,3664,9445939,2,
33419,3352217,4241,9386671,2,
31741,3358334,4064,9437416,2,
32252,3296909,4118,9305806,2,
30054,3266389,3730,9375969,2,
31415,3286238,5371,9366797,2,
31478,3288371,4778,9367899,2,
32206,3339434,4621,9332862,2,
32056,3370313,3748,9292020,2,
32412,3320803,3853,9316654,2,
31182,3290707,3989,9251676,2,
30972,3230706,4600,9286076,2,
30859,3269044,4911,9232700,2,
31624,3256189,3515,9282714,2,
30509,3238667,4378,9231742,2,
33374,3332157,4760,9261532,2,
33856,3316145,3980,9229840,2,
32483,3256059,3791,9187564,2,
30477,3227460,4643,9155732,2,
30484,3193270,3754,9196345,2,
30454,3173713,4655,9107710,2,
31513,3160011,3294,9114318,2,
29891,3160966,4690,9119757,2,
31972,3196858,4358,9109947,2,
32099,3134944,4640,9067341,2,
30790,3145481,5176,9075885,2,
30139,3108851,3467,9034227,2,
29996,3141286,5177,9028212,2,
30682,3120920,4804,9057846,2,
31152,3137723,4254,9018370,2,
31395,3156086,4364,8993694,2,
32203,3144651,3962,8993087,2,
31338,3138676,4627,8998601,2,
30334,3123293,5117,8951289,2,
30529,3116247,3988,8995830,2,
30832,3116818,3400,8947912,2,
30664,3123669,4598,8992561,2,
31528,3116199,4171,8965518,2,
32365,3104999,3612,8943928,2,
31924,3088485,4806,8936589,2,
30499,3044001,4679,8883428,2,
30370,3012372,4965,8854119,2,
29764,3019129,3987,8807223,2,
30198,3025537,4209,8817824,2,
29562,3033955,4223,8846651,2,
32013,3037279,3942,8800776,2,
31921,3038721,3193,8824941,2,
31473,3068964,3846,8766545,2,
29706,3015931,5701,8706046,2,
29086,2964410,3629,8748006,2,
29581,2962770,4540,8793632,2,
30906,2981178,3726,8802891,2,
30378,3004186,3895,8771290,2,
32737,3008382,4794,8737881,2,
30709,2995046,4216,8709960,2,
31392,3003412,5051,8715889,2,
29680,2928456,4304,8618328,2,
30709,2965974,4439,8690674,2,
29306,2953358,5161,8635858,2,
31042,2956662,4866,8706373,2,
30628,3016701,4087,8655888,2,
31958,3194929,4167,8864828,2,
31882,2967914,4162,8652753,2,
31006,3000999,4425,8704116,2,
33507,3128542,3659,8720955,2,
34175,3184777,4101,8703507,2,
34297,3257264,4239,8723270,2,
32272,3167170,4022,8694334,2,
32275,3185204,3558,8707121,2,
33021,3139920,3168,8632057,2,
31815,3117095,3519,8606256,2,
29586,3009787,3797,8560072,2,
27825,2984947,5723,8542721,2,
30493,2984475,3612,8551256,2,
29836,2974878,5068,8517175,2,
31657,2991674,4284,8536501,2,
31574,2994953,3722,8525373,2,
32186,3019138,3905,8540126,2,
33352,3091264,3820,8518797,2,
31468,3003860,3894,8494081,2,
29615,3007123,5013,8448159,2,
31275,3001721,4163,8540654,2,
30659,2960954,3816,8458127,2,
32025,3011182,3301,8439726,2,
32144,2996092,5399,8461466,2,
32069,2974473,3842,8419059,2,
31171,2949829,3361,8423226,2,
31288,2885816,4298,8328696,2,
29921,2896393,5316,8347420,2,
30033,2900703,3774,8360347,2,
31041,2876469,4638,8349197,2,
31275,2914932,3344,8400338,2,
31587,2923046,3809,8974837,2,
38956,3470152,5281,9192212,2,
33591,3414802,5615,9048069,2,
35078,3411997,4638,9034206,2,
32993,3308327,3335,8558152,2,
29552,3139682,3699,8302133,2,
26529,3039636,4069,8662926,2,
30460,3053926,4612,8343835,2,
32397,3057026,3794,8335080,2,
33699,3130935,4985,8315047,2,
32234,3085264,3508,8330524,2,
31724,3026277,3893,8368328,2,
29321,2976735,3713,8318245,2,
28135,2889223,4247,8184388,2,
26676,2836548,3702,8173493,2,
29232,2809722,3264,8152676,2,
29042,2795625,3726,8132898,2,
28944,2747143,4400,8095246,2,
28322,2721242,2999,8089514,2,
28369,2695008,4167,8079776,2,
27750,2677992,3694,8012474,2,
28741,2644919,3805,8098039,2,
28372,2648341,4741,8055630,2,
29328,2667410,3826,8028704,2,
29399,2665292,4480,7977491,2,
29085,2625746,3906,7977376,2,
29005,2648309,5086,7984104,2,
28993,2658033,3259,7987227,2,
27283,2615929,3843,7959558,2,
28106,2587757,4693,7952698,2,
27573,2595175,5159,7941820,2,
27910,2576143,3490,7884748,2,
29025,2585126,3695,7861513,2,
34093,2568209,3377,7839470,2,
28922,2556853,3427,7901615,2,
28908,2548597,3293,7865329,2,
28258,2515854,4313,7781173,2,
27811,2487134,3585,7812242,2,
27622,2449946,3521,7815649,2,
28497,2471179,3986,7784173,2,
30221,2523836,3021,7771192,2,
31203,2503498,3800,7753532,2,
28503,2498222,3565,7754989,2,
28857,2472142,3939,7746321,2,
27638,2469613,4193,7734019,2,
28588,2428444,3475,7676203,2,
27717,2440099,4294,7760079,2,
28829,2439682,5138,7722067,2,
27651,2414273,3532,7734818,2,
29400,2460804,3928,7652205,2,
29282,2438392,3472,7624167,2,
29197,2433566,3219,7662631,2,
28544,2576824,3697,7638879,2,
33396,3407297,4100,13533312,2,
33565,3846238,3551,11864190,2,
32556,3902409,4557,10946038,2,
32277,4514555,5956,12913417,2,
36712,5097742,5029,12381047,2,
35325,4537535,4482,11794459,2,
32691,4312301,4532,11302283,2,
30402,4118168,4576,11344445,2,
30521,4043837,3523,11268179,2,
30304,4079936,3773,11324812,2,
32064,4109852,3837,11248510,2,
32368,4055085,4651,10893256,2,
31539,3847993,3908,10624499,2,
30313,3817284,4601,10576112,2,
31499,3800896,4212,10503211,2,
31313,3808159,4270,10505176,2,
32660,3832488,3445,10615793,2,
32875,3826766,4337,10563696,2,
31801,3843151,3683,10510807,2,
30943,3779626,5252,10493273,2,
30996,3777081,4235,10442880,2,
30963,3746387,4070,10469036,2,
33225,3840919,3976,10458349,2,
33333,3834087,4409,10369749,2,
32761,3797612,4374,10455718,2,
30798,3800764,3967,10428690,2,
30741,3742201,5233,10469032,2,
30624,3758839,3274,10439543,2,
30855,3748597,5282,10380339,2,
32213,3758676,4416,10391194,2,
32639,3796337,4077,10397584,2,
31014,3755146,4733,10343732,2,
31665,3686026,3935,10327869,2,
29906,3682797,6104,10301229,2,
32241,3693721,4074,10268531,2,
32585,3718861,3733,10293784,2,
30347,3714930,5034,10360108,2,
29304,3668020,5611,10279931,2,
31037,3668188,4942,10233850,2,
29708,3647865,4038,10262428,2,
31302,3632429,4419,10204079,2,
29600,3624103,3975,10187005,2,
31252,3688993,4767,10231044,2,
32454,3656220,4812,10234382,2,
31297,3695183,4949,10164472,2,
30898,3674310,3932,10191448,2,
31526,3677576,4492,10402277,2,
31685,3689912,4826,10140857,2,
30608,3660609,4526,10149625,2,
31226,3659033,4679,10088921,2,
31975,3631044,4024,10120676,2,
31015,3677723,5412,10083158,2,
31542,3648466,3920,10129443,2,
33149,3808624,4087,10152821,2,
35006,3859171,4860,10156735,2,
34382,3930710,4934,10185257,2,
32383,3857627,4660,10116633,2,
28894,3805708,3237,10115603,2,
30511,3760118,4338,10025456,2,
30800,3754554,3718,10031891,2,
31427,3707808,4019,10024827,2,
30758,3683257,3952,9963793,2,
30420,3667914,4769,9928786,2,
29597,3624008,3719,9941327,2,
30518,3608820,4175,9882916,2,
30679,3586995,4046,9922194,2,
31059,3639487,3775,10171584,2,
31585,3650444,4601,10098934,2,
31872,3615097,4026,9968980,2,
31378,3603706,4272,9958784,2,
32446,3636125,4203,9971516,2,
30502,3651052,4618,9962567,2,
30869,3582711,4251,9939447,2,
30365,3594093,4119,9971349,2,
31473,3592719,5271,10346405,2,
32734,3615099,4882,9905051,2,
31961,3609116,3964,9925838,2,
31382,3623441,4999,9864467,2,
31520,3573095,4060,9866619,2,
31281,3589461,5079,9883614,2,
31288,3596235,4079,9869785,2,
30513,3548424,4822,9796118,2,
31746,3544126,3917,9880444,2,
31335,3600859,5061,10168597,2,
31939,3614067,3842,10058969,2,
31222,3640917,3819,9927222,2,
30891,3646335,4587,9921640,2,
31298,3606762,4958,9912487,2,
30580,3559597,4004,9882662,2,
30955,3591286,3851,9865207,2,
31063,3543780,4287,9920529,2,
31438,3595754,4161,9892604,2,
31167,3565284,4137,9802627,2,
29887,3500889,4697,9754583,2,
31262,3558461,4332,9822840,2,
31194,3537382,3893,9766944,2,
31269,3534495,4183,9718828,2,
29624,3545675,4217,9770841,2,
30876,3528972,4329,9755672,2,
29909,3540363,4174,9742387,2,
30234,3521506,4968,9703912,2,
31528,3497270,4355,9691749,2,
31386,3463243,3872,9684479,2,
30728,3457838,4573,9613857,2,
30812,3445470,4048,9612081,2,
30365,3483640,5128,9621939,2,
31404,3469736,4259,9555109,2,
30779,3436799,3904,9579050,2,
30645,3422615,3657,9586059,2,
31017,3473319,4174,9618487,2,
30731,3421362,3491,9633130,2,
31053,3487324,3689,9608534,2,
31075,3542872,4590,9546315,2,
31209,3422108,4304,9506412,2,
35868,3434050,4453,9580385,2,
31353,3412319,3789,9533627,2,
30793,3391147,4239,9472872,2,
30849,3392630,3123,9475572,2,
30723,3386081,4663,9626704,2,
30532,3368697,4971,9545125,2,
30555,3372436,4599,9471619,2,
30532,3368877,5022,9479717,2,
30584,3368395,4273,9463025,2,
29389,3353505,5041,9421080,2,
30809,3334435,4158,9476919,2,
29863,3378950,3766,9456762,2,
30277,3330577,3954,9505470,2,
30242,3338600,4789,9474315,2,
30412,3310422,3745,9372880,2,
30042,3288277,3278,9372154,2,
30975,3321638,3477,9422976,2,
30187,3303861,3440,9369976,2,
31061,3301135,3092,9337742,2,
30378,3333623,4986,9366966,2,
30853,3344981,4120,9369728,2,
30576,3350427,3935,9337092,2,
30961,3342844,4091,9312763,2,
29079,3287665,4378,9258084,2,
29389,3315898,4312,9233371,2,
29754,3278471,4646,9272940,2,
30339,3278102,3777,9275824,2,
29329,3265881,4934,9213471,2,
30121,3304129,3902,9201749,2,
29529,3264727,4226,9451493,2,
30615,3316172,4887,9353460,2,
32330,3403773,4406,9318546,2,
34140,3487723,4375,9320461,2,
33168,3490744,3625,9310809,2,
32613,3508140,4443,9269439,2,
29919,3438787,4494,9289397,2,
29106,3396937,8715,9181176,2,
28257,3364519,4850,9252694,2,
30552,3341982,4869,9251988,2,
30506,3329640,3962,9178347,2,
30739,3300167,4549,9113232,2,
29453,3313845,4058,9144346,2,
29320,3222127,4370,9047163,2,
27326,3166417,4030,9060399,2,
27317,3157185,3482,9012252,2,
28021,3155622,3962,9029912,2,
29227,3132714,4510,9043049,2,
27305,3093509,5181,8975738,2,
30022,3066083,4078,8948279,2,
29205,3121855,3518,9040453,2,
30185,3080242,3304,9012580,2,
29058,3112601,4375,8924017,2,
31211,3118785,4444,8975598,2,
30967,3177665,4253,9033762,2,
31780,3250473,3774,8972178,2,
30319,3167913,4239,8983192,2,
30552,3147458,4280,8925913,2,
29159,3114978,5036,8947885,2,
33000,3275762,4215,9001751,2,
33091,3368841,5751,8985580,2,
32222,3370993,3732,8963429,2,
29759,3253878,3773,8873511,2,
28422,3236942,4159,8806239,2,
27574,3147561,4661,8827227,2,
28678,3121019,4322,8808031,2,
27486,3059964,4056,8777901,2,
28600,3072687,3802,8779179,2,
27950,3032496,4278,8742018,2,
29127,3043034,4180,8738068,2,
29245,3039319,5163,8685544,2,
29980,3020773,4530,8748240,2,
28596,3042070,3896,8730513,2,
29591,3011827,4011,8710188,2,
28929,3012691,3531,8710616,2,
29244,2990935,3513,8676775,2,
29096,2994881,3282,8702637,2,
30104,2997768,3999,8772268,2,
28908,3004587,4571,8644078,2,
29818,2965663,4178,8610781,2,
28715,2962252,4274,8667291,2,
28885,2950062,4189,8622582,2,
27934,2950915,5121,8612690,2,
29000,2914601,3753,8619384,2,
28566,2918466,4495,8590696,2,
28644,2908959,4037,8599179,2,
29269,2891814,2839,8573105,2,
28793,2906682,3631,8602702,2,
28697,2918278,4098,8554691,2,
29732,2881208,4814,8577723,2,
30531,2917731,3607,8478343,2,
29883,2906627,4062,8479523,2,
28728,2916603,3530,8492732,2,
29300,2888599,4045,8512735,2,
29260,2870119,4258,8439912,2,
29784,2870524,3836,8454219,2,
28514,2868252,3931,8407796,2,
29785,2873094,3092,8400104,2,
28210,2857675,3887,8648808,2,
34047,3073685,3494,8522966,2,
29811,3022717,2951,8458409,2,
27718,2947756,5237,8443196,2,
27458,2913183,4113,8388648,2,
28136,2895738,4075,8411524,2,
28532,2901110,3832,8361724,2,
28787,2881105,5689,8341829,2,
27800,2842696,3807,8278579,2,
26909,2764836,4070,8451828,2,
26488,2768374,3956,8310911,2,
27377,2731545,4297,8264846,2,
27691,2762190,3546,8242183,2,
27646,2714389,3723,8221852,2,
27274,2711091,4013,8207849,2,
28395,2698505,4838,8195813,2,
27396,2683922,3489,8232873,2,
27842,2672692,3841,8184077,2,
27105,2688516,4241,8231993,2,
27516,2668446,4837,8236738,2,
31215,2878063,4669,8292304,2,
31609,2960006,4025,8267780,2,
30933,2930850,3560,8297252,2,
30000,2967866,4244,8232680,2,
29738,2961314,4081,8331409,2,
32240,3075092,3523,8385691,2,
30165,2957224,3946,8259060,2,
30860,2973884,4251,8277903,2,
30226,3016247,3949,8210017,2,
29930,2974399,4309,8343779,2,
29575,2959493,3854,8173858,2,
30023,2854322,4979,8154874,2,
26933,2790994,3757,8117991,2,
27956,2773430,3388,8194911,2,
30779,2852236,3222,8127197,2,
30362,2838906,3442,8108830,2,
29705,2792895,4312,8044362,2,
30880,2818436,3749,8112177,2,
29244,2819958,4904,8059331,2,
26737,2727682,3560,7989419,2,
24170,2660943,3279,7913684,2,
26308,2607180,3217,7920474,2,
26706,2783498,3303,8155862,2,
28495,2656438,4219,8098832,2,
28506,2662531,3221,8109103,2,
28870,2706152,3646,8097770,2,
27967,2723536,4548,8076892,2,
27260,2544210,3225,7847412,2,
25862,2510517,3499,7804877,2,
26322,2461080,3749,7797045,2,
25648,2446791,3660,7747016,2,
27248,2462173,4828,7764364,2,
25695,2417007,4292,7723377,2,
27076,2423193,3160,7702409,2,
26142,2420212,3783,7832976,2,
26794,2411271,3058,7723374,2,
25768,2416170,3644,7681301,2,
27834,2401887,3650,7676946,2,
26749,2440327,5047,7698273,2,
26881,2404436,3462,7626369,2,
25575,2400546,4028,7779662,2,
27269,2445129,3910,7668325,2,
26079,2414033,4529,7618766,2,
26314,2389025,2798,7654612,2,
26152,2395016,3784,7608199,2,
26176,2378978,3423,7603882,2,
25676,2363008,3280,7567312,2,
27094,2361184,3810,7575736,2,
25595,2346561,4580,7561095,2,
26592,2365696,4123,7626440,2,
27229,2386865,3148,7587927,2,
27556,2368700,3084,7546481,2,
25559,2350020,2750,7703463,2,
27350,2362683,3871,7532973,2,
26479,2343667,3049,7528236,2,
26127,2334785,4333,7514343,2,
25612,2336981,3921,7510924,2,
