
fl_pl=,1
mode1:
set up=, 143692611
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
5377243,6075623,6248,8315893,10,
340647,5315727,6305,8957178,10,
218047,5935868,5863,10858308,10,
222769,5982478,6310,8218658,10,
213566,5916493,5507,8226961,10,
206686,6043356,4641,8156120,10,
23417813,95306168,6946,8995620,10,
18436576,71223403,7450,9020009,10,
16838839,84665211,6713,8441796,10,
23529498,79403639,8093,9726135,10,
37440755,111597015,8341,9258390,10,
26105015,89757729,6797,9340047,10,
28525497,103665773,8205,13257695,10,
29320381,87081574,8002,9111414,10,
23204695,91325620,4153036,12048479,11,
27852038,165520937,4166969,20325861,11,
22889078,99783387,79284,11450565,11,
24495959,110530201,4143535,14720777,11,
17711827,77872673,36942,9436908,11,
322528,7101044,5819,9068886,11,
293783,6946892,8585,9059969,11,
296022,6818086,6027,8629175,10,
315228,38487696,9558,8656132,10,
317679,8208983,7829,8952879,10,
322757,16087699,4165307,8803699,10,
19983488,14474684,11057,8816064,10,
309867,7394816,8266,8964431,10,
320578,8230186,5043,8983492,10,
13986791,80194586,7610,8880040,10,
4620872,53514095,8192,8947559,10,
16776389,55750963,6928,8936693,10,
296304,7198086,7249,9052878,10,
16786359,10880941,4816,8823475,10,
306965,52468649,4175928,10872066,10,
312842,19325940,14763,8843798,10,
316788,6586833,5955,8774104,10,
309919,6523560,5634,8750337,10,
310105,36876658,4154371,8817478,10,
316493,6636891,6389,8743419,10,
27213443,83742486,6580,8611093,10,
304394,7414224,5027,8676338,10,
307629,70744975,8675,8659256,10,
300665,33865103,4134573,8804976,10,
305914,7043974,7201,8717419,10,
298753,6524259,6780,8682996,10,
310516,6676076,6635,8642831,10,
303567,6758195,6804,8572334,10,
308536,20930535,6522,8687924,10,
305958,6380400,7824,8547541,10,
17537626,12406648,6749,8501682,10,
319206,14880954,7182,8701351,10,
310812,6644446,6910,8520431,10,
318276,6338391,7489,8513794,10,
302758,4789010,8800,12625176,9,
245537,5545409,4158,10415931,9,
253187,6932670,4622,8254973,9,
20448971,65943046,4586,8114429,9,
17494601,62359988,8373116,8451896,10,
22345782,53887901,9443,8036927,9,
4473604,6109385,7727,8042560,9,
17524311,18545050,6085,7903080,9,
328162,5927077,6637,7934303,9,
323226,5700249,6614,7949401,9,
328390,4944572,6834,8243312,9,
16379352,18305194,5323,8039011,9,
21313973,78686951,4134972,7851380,9,
9627444,4828233,5563,9398071,9,
304163,4971900,5249,7751999,9,
321400,5045402,5720,7918905,9,
332216,24323733,5471,7850993,9,
250912,5236748,5451,12020245,9,
651051,5506138,7092,12547022,9,
5695959,4755218,5672,12262230,9,
230844,4756828,6172,8158700,9,
3972281,46910031,5941,8328095,9,
275733,5197413,4313,8170779,9,
18780858,18036392,4523,7883151,9,
255619,4984624,4083,7864945,9,
252420,4854724,4197,7807173,9,
239766,4847582,4286,7876649,9,
13010283,49564651,4157816,7585709,9,
344044,4865165,5390,7631302,9,
339195,5039497,5335,7698479,9,
319114,4820117,5374,7679302,9,
18873829,37380919,5587,7620065,9,
333057,5297497,5653,7680963,9,
329107,10080003,6234,7705843,9,
325802,10235422,5459,7661790,9,
17514725,52292246,4132998,7804597,9,
331432,13954674,5727,7716332,9,
2817921,13739820,5542,7661639,9,
312993,5054436,6374,7691889,9,
313487,4805621,5777,7617894,9,
321351,4823603,6647,7530022,9,
2997619,4722432,5424,7535022,9,
15874023,17917876,6467,7649693,9,
20760121,4809910,5565,7385285,9,
355224,4996725,6343,7387900,9,
332106,4729884,5014,9678419,9,
327650,4771974,6375,7442816,9,
3775787,47304085,5614,7323446,9,
355779,10356152,6663,7699126,9,
17918556,18207694,5790,7528908,9,
2418172,5032247,5287,7424372,9,
333988,6101452,5670,8614113,10,
16875250,18665101,5187,8100344,10,
1068165,6018141,6674,8048578,10,
314821,5741773,4599,8070091,10,
306099,5682035,4653,8034657,10,
309300,8770526,4785,7933915,10,
16939734,18511245,4768,7958989,10,
313467,8083509,5066,7972788,10,
510244,5615370,3774,8088333,10,
316836,6018954,4810,8058917,10,
308728,4773404,5148,8708442,9,
326547,4916189,5259,9274555,9,
2687475,4761396,5028,8378286,9,
10507479,5059948,4958,8337167,9,
332684,5371377,5552,8292282,9,
4528474,4952106,5319,8327294,9,
319429,30643192,5750,8652486,9,
249825,5357784,8091,8360336,9,
231697,5073483,7591,8400563,9,
273105,4785139,8124,8373071,9,
226135,9011936,7541,8383851,9,
237974,9157020,7676,8365448,9,
10565878,9821397,9136,8540776,9,
231247,5248732,8145,8299011,9,
9450412,4576380,5189,8570774,9,
229630,4559957,4528,8481355,9,
223574,5131206,4789,8488686,9,
233260,14789348,4860,8695624,9,
216628,4497733,4500,8492693,9,
224784,4609012,4456,8477173,9,
224289,4622888,4230,8547199,9,
226585,15758123,4203,8561637,9,
1166089,4724620,4607,8448306,9,
218135,4642799,4065,8405404,9,
230894,20363766,4829,8526757,9,
15447478,78939996,4186194,8500854,9,
9907594,4625490,4978,8395143,9,
224681,4372639,4266,8425498,9,
227539,4562145,4699,8350708,9,
215115,4625710,5006,8370871,9,
19431153,4492205,4168,8145132,9,
232095,4509954,5115,8155973,9,
225796,5014462,4520,8090541,9,
233474,12268560,5843,9554220,9,
11184217,5338653,4882,9627274,9,
233021,5329484,4779,8810259,9,
218877,5680045,4431,8639106,9,
356937,5455678,4886,8611785,9,
222463,5411706,4568,8541024,9,
225948,5484482,4837,8497763,9,
231206,5357846,4404,8332237,9,
217580,70718115,4149220,8486973,8,
10002531,5205717,4998,8469157,8,
10529266,5341689,5428,8487904,8,
255199,5756804,4923,8401893,8,
234398,5430132,5155,8377446,8,
231015,5707582,4943,8346676,8,
224046,5406018,4329,8489980,8,
227327,5668318,4327,8593339,8,
10320358,75891160,6625,8681793,8,
255397,10431941,4509,8519405,8,
2300331,5273498,4641,8484734,8,
9887911,8236840,4336,8480035,8,
225972,45137722,4274164,8750388,8,
318893,5406632,4416,8818785,8,
230652,5524062,4923,8638903,8,
241152,5409628,5324,8612688,8,
9908548,27665998,4569,8495369,8,
9907104,5297555,4498,8410759,8,
226077,20457894,5889,8321509,8,
348075,5455942,5149,8191189,8,
17653877,73765988,6065,8518840,8,
21887476,74469979,4167689,8569062,8,
26267528,5188917,6654,8271869,8,
9887459,7197879,5090,8262869,8,
240503,7182907,5387,8310062,8,
231410,16230380,4270611,8555516,8,
1809337,5429421,5226,8333702,8,
227858,5251100,4880,8330075,8,
231041,5229967,4454,8282187,8,
33726372,59668298,5730,8333570,8,
242503,5091614,4697,8327958,8,
227402,5271653,4765,8218396,8,
233218,22366021,4925,14387631,7,
19985332,6737554,3887,11507037,7,
244340,7359506,4768,9973589,7,
231029,6668385,197499,9859274,7,
226531,17885226,4298,10065381,7,
218668,6958044,4163,9874814,7,
227136,6816786,4121,9911112,7,
265537,7813024,3754,9776537,7,
319503,6745425,4020,10053411,7,
2764601,7666632,3948,9819424,7,
9507899,6658079,3556,9898941,7,
28835898,6693671,4705,9927297,7,
242363,7581728,4968,9913218,7,
9940476,6607072,4092,9727449,7,
239531,6803762,3854,9689453,7,
241821,7183294,3842,9702015,7,
224305,7187545,3877,9755258,7,
9776932,6776383,3922,9657916,7,
236981,6930251,3722,9672478,7,
229592,6522158,4094,9609605,7,
229930,10964664,4026,9679266,7,
9446761,11170448,6427,12167397,7,
19208282,6468558,5813,11926394,7,
251090,6509201,6033,11863596,7,
256042,6399642,5128,9929159,6,
242797,6450585,4529,9751589,6,
239330,6670435,5057,9616356,6,
551992,6539906,5277,9745706,6,
240641,6620425,4822,9510260,6,
247151,6454455,4645,9540159,6,
240204,6524445,5185,9479596,6,
236479,10677523,2068010,9638197,6,
237668,11968020,4708,9550099,6,
268166,6353737,4444,9827514,6,
38578794,27868399,6212,9367276,6,
934281,6767528,5213,9453539,6,
9564621,6521784,6336,9389897,6,
250210,6392366,4572,9434076,6,
246922,28885563,4277870,9591865,6,
239284,6354784,4583,9410200,6,
234892,6360576,4890,9375632,6,
250978,6317375,4960,9413276,6,
4833653,6374950,5094,10645578,6,
19318537,6341387,5334,11616727,6,
263520,6353821,6839,9258071,6,
239112,6327156,4745,9439904,6,
238741,6334188,4768,9358867,6,
405750,11760161,4562940,9496324,6,
12985601,6844081,4597,9287425,6,
9864467,6342089,5356,9325069,6,
241035,6357718,4485,9497028,6,
248007,6328930,291357,9404968,6,
9831651,6315554,4848,9392193,6,
237486,6369454,4793,9249424,6,
240416,6384408,5092,9224736,6,
257315,6273287,5379,9274143,6,
256123,6320196,5141,9225633,6,
36774340,43992339,4080221,9777961,6,
32999638,51342670,4152496,9870208,6,
19965923,57770552,4160958,10093889,6,
22768502,49897814,4173729,12120793,6,
1779797,6067855,7131,9665318,6,
30713196,58097834,1931276,9254186,6,
26089386,53572460,4158017,9532868,6,
23169527,108635331,1040998,9465625,6,
22926587,55078903,4255573,9885111,6,
28398144,25535593,6286,9416669,6,
38276304,8608595,5747,9581219,6,
38288840,7969376,5661,9593846,6,
33172809,58699159,4140068,10413958,6,
33835087,54201458,4942,11688370,6,
28676644,113275188,9609949,13067039,6,
22969459,56310069,4151840,12547700,6,
23937702,54231281,4160840,9875264,6,
25485643,49838733,4143595,9332231,6,
14320706,30496908,664843,9470291,6,
31162866,63588034,9157877,10003048,6,
18931357,57600999,4062819,9274121,6,
257234,6122319,5361,9038904,6,
254655,6228185,4699,9163854,6,
262001,6106270,6195,8991597,6,
248949,6066427,4958,8991042,6,
264048,5938244,4873,9104711,6,
245362,5996475,4800,9284235,6,
843349,6715394,5010,9157805,6,
248208,6675610,4567,8997288,6,
267944,6146112,4561,9017968,6,
9525845,6185309,6299,10174752,6,
16044872,23793324,62815,9000601,6,
242971,6338986,4679,9021643,6,
260064,6099156,4475,8892342,6,
246874,6229272,4833,8887672,6,
249963,4222876,5614,20855970,7,
9323261,8434419,5170,15035838,7,
259104,12132187,4917,20305979,7,
262326,5784281,4715,14417686,7,
252123,5663286,5475,14433476,7,
240079,5666166,5909,14278211,7,
246593,5930074,5654,14206456,7,
292921,5704686,5507,14148786,7,
249317,5720021,5884,14195852,7,
339635,5682244,5949,14030531,7,
20400357,5654676,5336,20235734,7,
352238,5672290,5291,13899506,7,
18020093,39769468,5516,14089546,7,
260707,5618172,5290,14271531,7,
15139138,5486793,5188,14138031,7,
256480,5617105,5598,14060238,7,
22913951,50219452,7284,20371447,7,
268044,8023363,4489,14082938,7,
252312,7777087,5316,13773977,7,
410656,7639449,4937,14158408,7,
5470341,5655927,5112,13852541,7,
248246,5584201,4785,14182241,7,
242664,5637111,5360,14156037,7,
24842313,6953209,4891,17092802,7,
343576,5542280,4805,13737032,7,
257748,5715990,5656,14171766,7,
261855,5495886,5013,13876454,7,
252621,5478860,5978,13914991,7,
310488,7330898,5505,14031398,7,
20384435,19767057,4907,13808298,7,
250138,6421920,5589,13836985,6,
21462323,6424174,7517,15192679,6,
259132,6621602,5240,14150270,6,
250346,6473655,5181,13847155,6,
254118,5399788,5246,13607446,7,
243993,11143206,5082,13746774,7,
2049517,5321394,5030,13577657,7,
2271970,5538657,5394,13597703,7,
241594,5489054,4550,13531821,7,
2764608,5367402,5545,13484481,7,
252367,6815742,5532,13825967,6,
374991,6537301,5283,13904228,6,
255540,6520807,5262,13696349,6,
257235,6544669,5526,13743290,6,
261369,10693285,8606007,13934637,6,
254855,6326707,5597,13781977,6,
2726888,6339903,5874,13878642,6,
311768,6380675,5667,13749559,6,
261126,6426338,5398,13807219,6,
264761,6494324,5214,13689256,6,
260379,8338814,5738,13473642,7,
234863,5319719,5419,13420184,7,
242538,5662919,5076,13240458,7,
244842,36664576,4263377,13400246,7,
245803,5117999,4593,13256870,7,
239130,5250575,4745,13334202,7,
512710,5166434,5188,13381560,7,
9375613,5183314,4483,13246569,7,
343145,5322166,5755,13058049,7,
260971,5150648,5038,13316487,7,
2279875,5153655,5043,13272414,7,
9385731,5267092,5996,13148379,7,
9327810,6163024,5136,13487602,6,
261462,6404111,5517,13526932,6,
312995,6046437,6062,13331275,5,
272062,12713667,4928,13364917,5,
268122,6180983,5079,13206380,5,
267878,6090240,5391,13107429,5,
256943,6107157,5754,13191432,5,
454479,4848748,5463,12954042,6,
257308,6140184,4628,12978699,6,
19113107,4964872,5537,12753391,6,
253056,5184056,5836,12856676,6,
254668,4861385,4940,12821054,6,
274973,53264152,4247232,12874091,6,
257503,4870691,4817,12821984,6,
256984,5080693,4549,12950321,6,
28778583,5440567,5467,13205462,6,
251971,6346018,5641,13094275,6,
253531,6394795,5684,13196873,6,
249066,8911569,5025,13084201,6,
239358,7137072,4711,12984184,6,
236140,6466279,4662,13027270,6,
239938,6368715,180490,13033931,6,
16511009,54962067,4156715,13108630,6,
308155,6531811,4682,13218796,6,
241925,5194157,4439,12138105,6,
250518,6290636,4968,14308227,6,
18057506,26018137,4725,9467830,6,
248336,5638993,4933,8972704,6,
320753,15074945,4936,10147371,6,
248173,6325558,4092,9060782,6,
256415,6184365,4852,8976599,6,
242621,5943541,5438,8982386,6,
246339,5519118,3939,9117903,6,
14892167,10207081,4578,8972911,6,
280760,5679568,3949,9032109,6,
232010,5676996,3929,8897101,6,
236319,5661980,4404,8907564,6,
236114,9865322,5162,9548448,5,
250622,7032886,4382,9657305,5,
9532043,37785162,5179,9518050,5,
242139,7088542,4762,9718515,5,
262664,21863993,4855,9707527,5,
246188,6764467,4648,9534819,5,
29270305,6814388,4757,9559411,5,
243673,6826435,7961,9496276,5,
259702,13399319,2263067,9659887,5,
2817323,5590702,4164,8810468,6,
236013,5560245,4719,8848764,6,
234212,5618134,5047,8776330,6,
300806,5532753,3994,8717511,6,
240383,5892603,5468,27151774,6,
423530,8574850,5937,23696042,6,
303278,8620994,6039,18897786,6,
259726,11246219,4977,18504582,6,
254908,40246925,4285111,18550385,6,
262791,8806124,5539,18300122,6,
9367427,8556329,5614,18357398,6,
19097056,8357758,5717,18221704,6,
253871,8522608,5578,18285843,6,
274001,48065856,2983458,18159364,6,
355583,12149287,7018,18208548,6,
244383,9001575,5739,17836245,6,
245992,8650186,5272,17880213,6,
245861,8257417,5457,17855195,6,
360024,8632069,7076,17525599,6,
10483942,8281403,6905,17624418,6,
263005,8676347,5370,17883120,6,
1394214,9643792,8014,18636343,5,
261897,9590953,5967,18444911,5,
275670,9535079,5678,18374813,5,
19122718,9646209,6060,18347571,5,
9397495,9423514,6311,18366469,5,
285886,8599164,5932,17833880,6,
