
fl_pl=,0
mode1:
set up=, 4986836
mode1_loop
nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node
2491,65065,265,197078,4,
2528,64694,255,201885,4,
2503,68436,271,202367,4,
2567,64489,265,193682,4,
2499,69180,271,199889,4,
2504,62942,273,188627,4,
2432,76122,287,238093,3,
2546,74267,299,227740,3,
2471,74601,293,221141,3,
2499,75037,282,228577,3,
2444,75441,305,236400,3,
2501,75055,283,219243,3,
2435,99612,329,369917,2,
2527,112725,326,394330,2,
2487,111595,337,377060,2,
2535,129096,320,363630,2,
2469,111753,336,363795,2,
2527,112205,318,348428,2,
2485,111605,345,344565,2,
2521,110562,327,342248,2,
2415,110588,329,343492,2,
2501,109969,318,355810,2,
2524,114189,329,339250,2,
2540,110314,333,345628,2,
2436,108118,336,325594,2,
2493,108379,335,326044,2,
2454,111825,357,442505,2,
2530,124947,375,440580,2,
2445,121800,346,376264,2,
2519,116662,347,367383,2,
2432,115858,332,356384,2,
2530,115943,346,362834,2,
2435,115704,348,355717,2,
2479,114558,361,351887,2,
2449,114238,354,346447,2,
2503,117509,341,363109,2,
2429,116403,357,354756,2,
2471,115487,349,354998,2,
2425,115648,337,358977,2,
2464,115151,346,362569,2,
2429,118219,366,358447,2,
2506,114928,349,346335,2,
2426,114592,346,344898,2,
2468,114196,347,344101,2,
2417,113738,332,340139,2,
2473,113063,335,339729,2,
2436,119256,328,338717,2,
2457,111769,345,343430,2,
2444,115444,334,336316,2,
2429,110344,341,343173,2,
2388,109432,342,336361,2,
2429,109988,324,333661,2,
2390,109139,297,332242,2,
2410,108510,311,340270,2,
2388,108152,333,330602,2,
2410,107833,325,328568,2,
2360,107368,304,335282,2,
2426,113356,344,337498,2,
2375,106783,353,329044,2,
2461,110584,325,324824,2,
2400,106025,339,321566,2,
2412,106005,317,321411,2,
2377,105082,335,321616,2,
2397,104287,351,325202,2,
2344,157155,394,993665,2,
2534,158294,377,642665,2,
2310,137415,358,428469,2,
2342,136555,382,437635,2,
2317,136410,376,418850,2,
2362,135440,367,418531,2,
2333,134480,359,520532,2,
1823,126648,367,402415,2,
1777,146404,377,397023,2,
1859,128737,376,403441,2,
1772,124888,352,396836,2,
1838,124192,356,393491,2,
1734,124783,356,392075,2,
1741,124332,356,409595,2,
1804,123167,374,387683,2,
1846,123182,357,383622,2,
1721,122830,359,387321,2,
1818,121920,365,383614,2,
1788,125122,374,385611,2,
1764,125144,374,382225,2,
1764,121072,349,377775,2,
1738,121095,336,385034,2,
1792,121015,342,374939,2,
1746,120077,348,375988,2,
1808,122835,355,380843,2,
1819,121594,358,376228,2,
1775,121096,356,376993,2,
1807,120103,371,375260,2,
1929,120655,359,374861,2,
2113,125558,387,377318,2,
2060,118868,361,396375,2,
2038,118969,353,395935,2,
2129,119097,406,375127,2,
2025,132567,355,375040,2,
2017,117529,369,395695,2,
2076,118460,338,367445,2,
1983,114499,371,367049,2,
1949,117365,336,375515,2,
1844,113439,445,356666,2,
1932,112461,423,366847,2,
1926,150887,342,364503,2,
1885,112177,324,354147,2,
1754,111792,333,349837,2,
1769,111659,354,352526,2,
1749,113391,345,348010,2,
1746,116452,340,348279,2,
1673,114426,350,349563,2,
1729,110774,325,343339,2,
1702,110473,352,342372,2,
1781,109030,343,341065,2,
1696,109178,336,340200,2,
1728,109561,357,337327,2,
1693,109503,338,351508,2,
1746,111543,327,348881,2,
1734,109290,327,343817,2,
1798,111633,319,335303,2,
1720,107005,316,344185,2,
1753,108774,341,365740,2,
1788,108587,333,335723,2,
1898,108202,352,332766,2,
1850,107650,342,334202,2,
1886,107100,320,331247,2,
1873,123603,344,352391,2,
1902,106938,334,329531,2,
1861,106436,328,326969,2,
1891,106033,345,341582,2,
1887,106093,348,354404,2,
1876,138745,351,330014,2,
1864,103846,329,319399,2,
1854,102872,319,317900,2,
1862,102804,307,330197,2,
1832,104262,311,314823,2,
1869,105490,322,324357,2,
1909,105734,315,334376,2,
1860,102435,337,333024,2,
1737,102511,315,316643,2,
1737,102415,318,317753,2,
1670,101743,299,313022,2,
1703,101712,326,311386,2,
1715,101381,306,315508,2,
1695,103702,337,308704,2,
1677,99904,289,317960,2,
1646,100404,311,310906,2,
1712,99011,304,307621,2,
1658,112552,433,360766,2,
1707,108077,350,344394,2,
1682,107794,340,341011,2,
1677,107455,332,338255,2,
1640,107306,327,345956,2,
3835,106646,335,336400,2,
1661,106879,336,337126,2,
1670,105972,323,334676,2,
1680,105763,332,332517,2,
1680,105085,334,331105,2,
1693,106927,342,332443,2,
1651,104122,335,328893,2,
1651,103133,323,330039,2,
1671,104010,335,340869,2,
1633,103524,317,330080,2,
1670,103535,327,325788,2,
1647,102555,335,323232,2,
1659,101828,316,321260,2,
1666,101318,319,320582,2,
1657,102495,334,322652,2,
1754,100795,317,317592,2,
1826,100514,316,320273,2,
1749,100831,330,371895,2,
1858,103055,326,353112,2,
1786,102625,324,317131,2,
1829,99364,316,312030,2,
1816,98469,321,311133,2,
1810,98480,355,309822,2,
1770,97982,320,307460,2,
1801,99105,321,310127,2,
1620,96591,352,304794,2,
1666,96042,316,313372,2,
1617,100865,312,306314,2,
1651,95410,305,301072,2,
1616,94948,325,304311,2,
1653,95134,329,299518,2,
1656,94018,322,297024,2,
1642,93928,304,300153,2,
1624,94163,309,294984,2,
1666,93898,314,299155,2,
1582,93898,325,295050,2,
1659,92953,309,326699,2,
1653,93141,302,293067,2,
1675,92033,309,292922,2,
1648,91731,295,294233,2,
1657,91253,300,288824,2,
1611,91087,318,286610,2,
1583,90652,309,286926,2,
1578,95391,317,285680,2,
1608,90459,291,285907,2,
1609,90130,304,287145,2,
1620,89755,303,295069,2,
1632,66162,0,0,1,-,

mode2; nds_td j iter
337702,246583,244881,236474,251422,224292,250714,222336,252391,220820,253402,216734,258138,622329,899004,522005,393364,351881,359987,334525,337365,319666,325211,322389,320492,318397,356938,327437,308764,310259,309155,310652,319799,343392,334060,342101,326994,318177,322026,327373,346029,307394,316665,303277,330135,325245,345032,328864,311616,300785,315262,299695,292108,321602,301540,332307,299039,283637,281397,298900,298486,303159,293919,290830,285538,305292,359619,276305,271799,305389,293121,267702,279454,264815,296774,270439,269224,263922,263357,262294,260153,270224,266625,256735,257747,256004,271589,292465,268946,258623,261722,254047,249929,269956,256383,262077,260148,250641,258026,243869,253890,253593,241650,239463,242396,256539,256253,261134,257290,256582,248726,237207,262136,252183,237342,229210,249100,226493,237056,226290,230002,233853,239894,231197,229091,229588,222742,225959,226020,251140,261398,221901,222811,214965,220621,218919,215900,221775,215560,243739,215797,235586,239247,230536,225631,222962,221576,221285,218205,220636,220058,216849,209309,223339,221695,224442,220294,231796,227417,226563,204571,197596,202426,197825,205809,201856,203334,216326,207445,215518,190171,218638,184638,197981,189241,198661,190733,192852,193504,201723,191187,197991,198108,192284,192406,191665,181119,192185,185770,189076,181427,190230,188512,184619,195386,182028,192369,175355,168685,183605,182716,162622,179846,175054,176124,167438,175097,171850,169422,168628,175986,168567,161145,175381,164830,161377,161584,162389,162386,160922,163415,157393,164941,164160,163816,167778,166812,166672,162796,161690,160178,152662,158670,152850,157488,157654,157238,150221,157080,154659,153195,151878,156671,152760,154108,154582,149018,146799,155143,152638,153324,149182,143022,145878,149621,144616,148872,142006,135419,130925,145136,140216,144485,145650,136234,131272,128812,137055,134535,139518,134992,134958,137272,129788,122065,116839,122122,121676,126267,119098,139571,121357,136873,121106,119582,116023,126309,121220,136591,113904,135907,133166,114938,111248,112101,110351,580729,432910,529671,396363,396448,422866,372789,392373,393333,366311,362348,359799,359711,367778,364356,353031,353154,349865,348973,347446,367922,352765,349192,343309,361787,341878,351073,341282,345965,338405,335696,339130,343833,333585,335934,334136,339413,336782,340571,330698,323484,319901,318717,319116,324236,361079,319377,321505,323554,311313,317551,374888,333803,310403,306779,305334,310316,329709,336621,310112,334109,300575,301175,302484,303544,295919,298460,298718,305161,297786,289515,288268,290028,320626,313788,289008,283890,282958,281854,280684,287003,291706,277763,277248,275886,275491,274722,287243,280793,283614,270988,272173,268475,267650,271104,271490,265080,263860,296300,268393,268043,265292,298552,258445,272158,268908,264398,254087,257909,261744,251511,255518,249655,248699,247947,246827,246879,259133,248150,243592,247466,247880,240915,240846,238855,237962,241399,238824,235145,234220,233557,232655,239075,230922,236679,232864,246709,244452,239424,242700,237519,236932,235802,234337,234007,241272,235267,231177,229780,229411,228154,237842,231561,225758,229359,228867,227035,232737,221586,221360,219570,218931,217816,217091,216498,215087,214319,213150,215932,220448,221376,215634,210372,209575,209331,207786,207291,207884,215027,209213,204488,212609,206293,208783,201070,199820,199262,198440,199397,195873,185611,184174,183824,182959,182259,181187,180756,186423,189164,188178,187803,187061,185894,184678,183921,183198,182382,181364,181029,182117,170791,169592,177145,176689,175888,174751,173819,172996,172793,172092,170749,169823,172154,171655,170831,179018,182110,171259,164524,175248,163008,162221,161497,167918,152902,151995,155617,150721,149866,149222,148498,147768,154048,151274,145608,145115,148552,143811,142964,142463,141590,141042,140296,139613,143138,147603,137563,136975,140746,135783,136592,134312,133915,133155,132336,131448,130989,133184,138816,131444,128606,132250,127070,126383,125970,125334,125265,124641,123480,122602,122148,121529,121403,120893,119630,119022,124549,122212,117263,116568,115990,119789,116196,114222,113178,112801,112041,111742,111527,110872,109966,108970,108352,107880,107052,106651,106163,105348,104808,104275,103484,103401,102477,101870,101289,100822,106392,105794,111239,98323,97894,97373,100916,96127,95371,94908,94321,93743,93374,92607,96766,95766,91248,94751,90380,89348,140747,139542,126766,125968,126238,128654,123751,122755,122537,121403,121008,120139,127757,127067,118529,117328,117157,123245,124940,121299,121437,121909,115676,115367,112921,111153,115560,109973,113553,126601,108642,107531,106926,106311,105623,105186,104457,103861,103133,104412,102056,101518,101067,100309,99758,98919,98434,97895,97773,96619,96369,95269,94987,94355,94039,93083,92390,94526,91127,90299,90167,91943,90644,88057,93946,87003,86579,85730,86865,89589,88191,88160,83370,82411,82224,82048,85328,80300,79892,79521,78834,82667,84487,77643,84452,75896,75535,74821,74512,73853,77716,72508,74542,71441,72408,71071,70299,70299,70001,68452,68079,67393,67072,66415,65895,65476,64787,64396,63771,63986,63106,62086,61722,61055,60654,60073,59526,59175,58652,58185,57617,57220,56606,56261,55609,61668,61716,59823,57444,56982,56476,56187,59247,54801,54194,53749,53176,52928,52223,51647,51223,50851,50329,52086,49517,51230,48455,48156,47591,47182,46702,46344,45769,45469,45074,44511,44391,43677,43254,42936,42574,42262,41563,41253,40895,40497,40029,39727,39263,38794,38680,38113,37768,37289,37036,36460,36109,35802,35355,35055,34620,34338,33997,33635,33285,32967,32833,32279,31929,31695,31284,30892,30506,30394,30008,29560,29253,28908,28620,28227,27968,27665,27323,26980,26657,26359,26060,25733,25445,25109,24835,24532,24229,23910,23720,23376,23014,22782,22507,22295,22024,21671,21373,21211,20952,20489,20270,20121,19953,19534,19247,18940,18743,18474,18320,18101,19153,16553,16273,16249,16084,15814,15509,

mode3; num_thr=,2
917787,
