,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
1270937,1305709,1319644,1301493,1336119,1301741,1329203,1323112,1539511,1284239,
1253457,1320084,1344416,1372845,1343275,1378626,1291191,1300402,1328517,1271221,
1250920,1321521,1320110,1313311,1293644,1289454,1358851,1419614,1331533,1302115,
1252121,1277593,1325087,1359984,1258842,1267082,1402444,1326820,1305582,1341591,
1371337,1298414,1388332,1330116,1408163,1253915,1387665,1333798,1278109,1294425,
1315078,1269910,1413142,1233920,1355479,1252476,1367176,1269764,1236150,1273323,
1287023,1382513,1425564,1234462,1339099,1248716,1287825,1256581,1323725,1276490,
1342614,1271746,1437976,1241649,1371630,1248721,1318648,1249221,1395803,1274131,
1319511,1289978,1334432,1232544,1311760,1244206,1394887,1286062,1359252,1271180,
1256761,1248841,1361684,1241749,1393713,1270513,1311991,1310425,1315940,1268971,
1263888,1238578,1331240,1316253,1278995,1288854,1279362,1276878,1290412,1310251,
1271498,1232270,1309665,1276105,1287036,1312900,1287945,1265888,1251467,1335903,
1243502,1273338,1296918,1236351,1317613,1366144,1282303,1249245,1249134,1347216,
1234364,1278271,1294239,1242990,1322423,1447182,1255622,1321104,1264772,1280300,
1223819,1246353,1235683,1288236,1257621,1291569,1310857,1272143,1244261,1260475,
1230139,1329464,1226309,1276464,1296605,1226319,1295598,1274035,1240000,1244168,
1251434,1252558,1261654,1296207,1262132,1227295,1327232,1328255,1228181,1235438,
1302760,1242289,1269557,1273737,1323871,1222617,1351772,1293991,1267548,1217324,
1316013,1236354,1284826,1267043,1285394,1215685,1413983,1273508,1279052,1209674,
1465683,1231453,1215837,1226128,1298305,1249751,1361126,1282107,1251078,1227819,
1408627,1216431,1307446,1266848,1311645,1231712,1348004,1250606,1228245,1214133,
1263433,1248380,1265078,1221148,1267244,1220875,1286648,1244527,1289341,1217860,
1251128,1222634,1286647,1234641,1221111,1241781,1277433,1278322,1286976,1220820,
1276926,1213978,1272695,1243379,1300066,1376705,1248439,1247158,1247358,1256453,
1231017,1214111,1271680,1214952,1267140,1278223,1277655,1224934,1282303,1303124,
1236496,1212503,1360513,1273741,1268327,1316782,1243228,1214533,1226001,1265664,
1202152,1202971,1332200,1331138,1223536,1285955,1219136,1274614,1227237,1179685,
1192269,1204883,1386880,1247373,1227026,1263555,1204438,1247938,1222316,1238509,
1226421,1284650,1222225,1195779,1240796,1222926,1359118,1239844,1283160,1280419,
1227779,1220165,1230744,1246713,1284147,1207980,1269415,1225311,1240906,1273628,
1374593,1213800,1212094,1226626,1244238,1202418,1265126,1213330,1259398,1258286,
1313662,1238058,1193616,1215746,1255903,1197898,1334578,1255413,1241031,1217573,
1253402,1231916,1211711,1174446,1255926,1176010,1314343,1307870,1206954,1191489,
1216915,1200338,1266176,1174283,1241465,1223390,1247782,1260964,1207611,1181677,
1318587,1190263,1247790,1165025,1295907,1186704,1237754,1216735,1236477,1201102,
1281669,1217573,1239014,1199503,1242909,1207689,1256504,1190030,1240201,1224496,
1200959,1188264,1200906,1185970,1249381,1213520,1204470,1202464,1225725,1203877,
1175786,1217528,1186386,1185762,1253992,1268379,1242828,1218018,1213829,1198096,
1236184,1186128,1168859,1215770,1225719,1232406,1202203,1182952,1200601,1230809,
1165054,1163925,1173454,1280965,1291957,1261642,1189243,1179273,1193593,1195330,
1177889,1240235,1192035,1212153,1279615,1234930,1200360,1242250,1182043,1241298,
1205895,1233654,1158850,1235175,1197742,1285916,1235093,1225707,1193443,1207503,
1208094,1263958,1196672,1157948,1193125,1234597,1262871,1225348,1173467,1183391,
1206560,1200016,1157104,1315608,1364938,1195209,1257390,1196997,1244131,1320740,
1271742,1214816,1151500,1276290,1319712,1172629,1252416,1182463,1207607,1250884,
1239469,1191524,1178282,1312561,1351950,1163877,1201295,1241436,1192116,1234179,
1181827,1164790,1194071,1408487,1331451,1197015,1232655,1189488,1170864,1214663,
1143651,1147358,1193046,1306626,1280170,1210608,1224534,1154144,1170207,1213096,
1203006,1170421,1213913,1214810,1267397,1168032,1230246,1142847,1198855,1217684,
1159182,1180999,1199719,1194190,1277419,1203112,1193135,1204803,1186195,1169380,
1139151,1138049,1159486,1198607,1291708,1204168,1170713,1174616,1208023,1173484,
1156864,1133407,1148131,1154562,1288648,1173942,1147540,1140702,1194759,1210394,
1270500,1170785,1205147,1161537,1275648,1192307,1141525,1134460,1181536,1178514,
1219499,1134000,1238507,1129427,1259096,1181860,1135937,1180030,1161912,1191652,
1233654,1128269,1176786,1168919,1245704,1201534,1136908,1225386,1156344,1155338,
1210818,1161380,1144104,1124393,1242532,1141680,1147573,1174672,1161466,1221162,
1166551,1122251,1205409,1256706,1270008,1176858,1157973,1168549,1162951,1187942,
1234885,1224184,1178724,1226124,1273904,1157602,1184316,1142658,1184309,1193148,
1198234,1148807,1152681,1182980,1251258,1158079,1234438,1117974,1174979,1229627,
1190843,1175824,1167600,1202011,1243260,1128743,1222619,1122065,1138237,1345052,
1153856,1134904,1190153,1184147,1258464,1115182,1217962,1142095,1166719,1274513,
1182973,1118321,1134045,1133364,1252073,1115998,1225806,1136282,1177023,1200896,
1210763,1141723,1184409,1185421,1240255,1107500,1204713,1166965,1130207,1182790,
1150317,1122786,1224887,1160807,1237765,1144185,1166869,1141155,1210067,1180823,
1126414,1108435,1228160,1143490,1234165,1112961,1182334,1136915,1176851,1146813,
1156459,1106325,1121691,1126041,1217475,1161097,1166551,1104945,1195323,1150993,
1156509,1109451,1132293,1157653,1220146,1164871,1152672,1102350,1154403,1112066,
1106721,1102515,1140104,1151138,1201299,1160628,1134459,1105145,1116149,1173741,
1132267,1100015,1147187,1117439,1199185,1136691,1161170,1124045,1129168,1182785,
1142344,1129789,1154514,1170458,1217177,1258634,1162769,1152063,1102920,1146526,
1101386,1116238,1109262,1280726,1230233,1151560,1149669,1144854,1183483,1194812,
1122016,1156562,1094373,1163168,1216508,1126224,1166555,1286899,1221076,1172886,
1208682,1148854,1105963,1116474,1223622,1091980,1178311,1303066,1153513,1128070,
1165681,1226402,1124655,1103984,1209012,1121645,1179475,1184255,1110003,1117731,
1115671,1282775,1157640,1108857,1201175,1086787,1191899,1234615,1093693,1111486,
1109754,1185702,1163013,1161864,1206842,1082289,1258615,1098769,1086175,1170066,
1121158,1133995,1194733,1175398,1210082,1082769,1220534,1123656,1078394,1151569,
1088066,1139110,1157987,1132411,1203058,1082516,1155077,1179208,1106538,1105739,
1080070,1168687,1139692,1147164,1181170,1108146,1109329,1089216,1121493,1124506,
1129495,1150999,1107396,1103728,1194273,1089294,1106544,1075401,1145278,1157462,
1082602,1156876,1170077,1140992,1200655,1117614,1098444,1078615,1212870,1143880,
1120344,1076770,1264330,1093770,1177074,1133048,1097320,1124467,1270962,1134099,
1163704,1072545,1173239,1083530,1184494,1242380,1133799,1118773,1212551,1126259,
1115426,1077007,1138753,1211781,1222774,1181353,1104183,1118769,1140159,1090090,
1135535,1067396,1080497,1152272,1231507,1116985,1117998,1096940,1109753,1087042,
1105748,1069076,1066759,1132936,1266105,1070238,1122751,1165519,1153840,1082550,
1124295,1142672,1084870,1165814,1260870,1060177,1101934,1078245,1082611,1171708,
1133867,1113069,1101279,1124199,1215652,1058027,1203565,1091611,1068684,1125894,
1147440,1091830,1110594,1094842,1178196,1063391,1208157,1082292,1060911,1107386,
1226195,1109189,1102556,1068687,1196949,1058488,1148594,1061241,1081897,1096952,
1161410,1067122,1147676,1063254,1195062,1083785,1082599,1057528,1059999,1098736,
1105158,1100814,1090484,1065233,1174800,1082820,1064439,1053688,1090994,1102207,
1077707,1086869,1062582,1104127,1186376,1051171,1094818,1104107,1139009,1078972,
1076290,1054284,1143233,1063435,1170889,1142320,1075538,1095314,1110594,1108210,
1071255,1094130,1209006,1065900,1154785,1054029,1071526,1057211,1100182,1090850,
1086673,1051159,1228002,1059477,1137724,1150412,1069328,1045766,1071837,1059954,
1057251,1044371,1117167,1057113,1133244,1099987,1107223,1063753,1072976,1047957,
1114099,1037805,1069553,1080716,1146669,1124844,1076945,1042572,1041212,1072370,
1058358,1040581,1070423,1066196,1147720,1083262,1094881,1077840,1046973,1041327,
1150402,1074695,1064867,1089693,1139011,1109821,1101074,1064796,1051650,1038700,
1095646,1046290,1086752,1111180,1084834,1148102,1088029,1079038,1080952,1064250,
1117578,1127728,1115264,1138517,1050809,1096253,1095954,1040915,1052007,1094940,
1161068,1114180,1099838,1159373,1047205,1183988,1111181,1033420,1061934,1207825,
1128051,1044893,1119449,1110128,1062696,1038793,1108554,1051253,1078300,1116824,
1124007,1037058,1089587,1056943,1055761,1040388,1118170,1031524,1052274,1101249,
1100897,1028113,1129325,1035809,1049436,1024253,1064246,1084070,1026789,1025614,
1101038,1026353,1084549,1105776,1047765,1057947,1093211,1028432,1024020,1008752,
1098677,1022366,1039212,1085560,1056780,1024991,1044803,1029747,1018224,1032259,
1039733,1049799,1087971,1075057,1052275,1021637,1038006,1016610,1063376,1098694,
1029564,1018953,1077910,1076292,1044167,1049020,1035260,1056700,1081444,1178233,
1015392,1017674,1094713,1035959,1039176,1020057,1036509,1029362,1031711,1103459,
1113347,1009982,1070248,1029371,1036585,1135058,1071072,1022275,1034000,1072449,
1044546,1008310,1140748,1025121,1056746,1079722,1038680,1040062,1057940,1034777,
1104868,1006318,1052460,1027290,1054053,1063747,1063007,1008726,1032332,1019455,
1066738,1008314,1022859,1088812,1030529,1077098,1083460,1067650,1004877,1037796,
1049996,1004436,1015876,1025174,1020657,1056902,1031225,1023535,1005982,1016852,
1036937,1002805,1060079,1071981,1026898,1013771,1084412,1013860,1001935,1063207,
1091209,1027215,1058039,1195108,1021817,1019265,1072495,1009146,997298,1064199,
1039853,1089509,1036640,1219106,1041158,1057987,1080762,1003804,1001517,1041173,
1110666,1136159,1054434,1135064,1044785,1087443,1071270,1000793,998559,1058427,
1043166,1030840,1086818,1101335,1038787,1008499,1028054,992450,995789,1015412,
1031532,1065811,1025857,1021493,1018423,1018823,1026643,1019371,988942,1025960,
1009521,995866,1012823,1008206,1041769,1026235,1043704,992529,990250,991800,
1065722,994413,1041969,1013004,1059092,995474,1012226,993925,987364,1048372,
991813,1016111,1111343,1023874,1045144,1018116,1017659,986194,1014782,1020080,
988153,1003644,1069564,1034348,1045156,1056859,1017326,982429,1011443,989518,
987545,1013258,1014880,997203,1031642,1054502,1040200,980671,1024451,984614,
1065050,983690,1008385,995542,1014540,1046814,1019981,983366,999040,1039983,
1034459,980932,998771,1024058,1010015,1013387,1004624,1046234,989398,1025700,
1017841,1014371,996537,1025364,1023589,1076646,1031953,980251,976231,985784,
1052949,983137,1002466,1035814,1054570,1005108,1005691,976448,981086,985014,
1007020,976476,1019877,1020799,1050067,990278,994502,1033589,1001809,1006580,
969287,1042153,991756,1056305,999298,974529,1048247,1020761,972683,1005189,
1064122,1145595,1034777,1124250,1000824,971935,1048167,1093036,974701,1056315,
1036696,1026334,1003108,1111082,1002737,1006248,1056945,1091478,987954,987686,
1033822,980973,988158,1032092,988148,1074412,1007546,987333,1042104,1038813,
976767,974677,979321,1013122,990512,1028777,1001354,958992,978900,1000271,
966338,1001815,978006,986012,985268,1004889,1030768,960148,966911,1010535,
964213,969544,977608,1004083,988684,997286,988563,995930,965452,979489,
960092,963257,1009945,1032814,1000786,964886,981826,968330,960526,964121,
957994,957415,977457,982804,1005331,957576,998946,958232,958930,977361,
957950,989020,1048583,1015149,999164,991162,1007161,953639,984208,984351,
956849,982965,1045154,1007802,975253,995001,1008154,1019203,1006412,961832,
983344,957362,1036189,1029353,976316,1120260,1006918,961044,969714,989292,
959607,949031,983508,985382,972578,993030,971078,956821,962507,972888,
1001954,1003544,959711,995657,969694,1028170,1000793,949547,983974,950462,
1000045,1083243,1014862,968735,993362,943286,996419,988453,949279,943761,
981026,971375,995819,991615,983017,994435,995805,962331,944777,944954,
946830,978906,1019293,1003162,969702,952273,1012804,1037782,946458,1009229,
943532,978779,982963,1047425,964691,981329,1003672,1011225,939176,988718,
1001799,938905,967101,999914,964915,1007230,1027561,1009556,934901,1029926,
1010700,1004040,1023783,1038593,960208,973825,1016431,986531,932648,953678,
1014735,944892,952483,981941,958112,944706,972148,933313,952739,973182,
1009183,940883,966902,958868,955539,1025858,994568,976333,933763,1050747,
953146,1013343,931678,949571,954308,941513,986336,1037059,931776,1042266,
992357,1087049,932093,1001629,960592,932658,977657,993284,931120,1090110,
940889,961152,964019,952620,1023851,928382,953208,1021982,928819,1004292,
945996,1037672,1041768,941496,991730,927543,976348,937952,924625,958757,
931429,955083,1076843,963558,954446,1048140,970695,957526,922821,948722,
930331,1054888,959240,940775,938559,1007324,947112,945330,947675,997851,
1000054,943140,976020,938480,939823,1002930,940469,923113,964320,937144,
932374,927457,920970,968640,937966,956353,972588,919624,969668,930057,
977373,1074718,953963,935220,942217,965599,950058,918532,955087,935390,
943780,921834,929255,930312,978057,919797,933610,915734,919489,935892,
926111,999113,955547,950960,976491,913808,944915,936767,912388,940041,
919016,926349,953949,980943,957379,993197,945103,954289,912565,931398,
938276,938371,919813,1002319,962892,923034,970534,918248,943106,926391,
1009877,998591,948941,948983,958040,1018571,963078,912225,922930,1027368,
996872,933745,952110,958730,928035,919407,984521,933892,911510,1004914,
967824,913813,938187,948138,935114,911467,934136,908806,937532,981897,
919289,944356,933325,919788,930354,909542,967890,902672,1048804,951136,
932948,918173,938711,926623,933476,902377,956623,907068,972439,943015,
904701,909150,961916,955882,921375,902121,995827,1011934,955098,991175,
901691,905137,932392,922378,925145,897950,982295,950046,948758,915312,
926700,927431,923929,947444,948564,917724,927357,909455,983097,967601,
895187,917936,995288,949734,945805,947984,919854,900729,1015985,917432,
955496,897577,949765,949778,914712,1033427,917063,922673,965062,956077,
927018,893133,991049,907378,911936,996558,930638,904430,968478,912968,
944832,897248,941333,944915,916742,966444,950015,903200,939376,917138,
897498,927211,905872,912834,921081,924159,917017,896625,914343,917119,
937394,894323,890790,925694,915519,1012592,905031,933472,904176,936444,
898991,882371,947041,925623,945929,1037507,902939,913288,902784,902761,
888773,881597,965410,927423,935639,996993,911374,964450,951020,899083,
947662,885144,940006,963624,909425,921360,946181,970630,932676,896190,
889406,917222,920260,959067,904246,921387,906423,899550,908495,932984,
974231,885357,931616,985996,900040,883868,905595,911998,895456,926112,
944542,945261,882426,1021354,914177,875547,911961,933636,909993,946199,
944415,886546,877509,976873,901746,878525,932465,881915,915301,953033,
949261,910020,900523,897063,897225,873764,897849,876098,892355,889097,
982795,878468,871548,884395,907432,869219,895561,925962,886870,911389,
934263,896092,904093,881248,899620,868270,885415,924770,888923,932881,
902374,871577,976213,880817,888320,868136,919019,916792,942476,869617,
955182,895768,947596,879176,894401,929203,883790,873862,886191,864223,
912978,867111,903590,878445,889864,882012,889090,865330,888222,926597,
900004,861068,908336,907466,886625,914564,881085,909899,931889,864206,
865180,859265,940311,904880,887685,894279,881569,898109,934346,905541,
906097,885367,865420,878020,888330,986429,907521,887244,891759,864026,
862184,863935,859072,873148,882876,919291,876167,856726,871249,890002,
925530,887270,886226,871865,883619,908894,871786,863924,885645,928464,
892519,855229,852174,870309,892892,942992,907474,884207,875221,883691,
867576,860132,891422,899288,889287,885333,922334,923595,900624,854442,
857751,891277,851821,938235,881238,892871,917079,935847,868281,843438,
881149,967161,885106,1015333,874643,993517,909844,874914,862794,854586,
877421,925953,851628,1021735,869362,876303,873042,872571,870227,894528,
877630,926206,841966,908854,880238,932549,912845,849914,907815,888915,
907282,876749,836810,869990,864998,848151,964425,847401,863546,940814,
890754,849897,840332,856307,875362,845917,961638,850943,857762,907952,
971242,845160,839687,899534,873799,846714,928612,840619,880786,925215,
862638,850979,840334,853329,866389,844552,976983,841580,867304,844612,
867123,899554,878894,860951,859302,877314,944546,840129,900184,888737,
877678,848403,845205,848730,864567,844706,868132,863607,858821,834464,
895367,837601,835499,867639,883321,842957,860004,838303,855469,887294,
888101,831664,885107,889821,869383,873406,845959,886492,847051,844749,
835169,854335,877787,904313,858479,866815,857992,895956,871866,833735,
831986,871286,862578,845379,845235,892563,879032,875190,854005,831654,
906673,836045,909941,841870,864390,840665,846199,883722,888606,831343,
862318,829916,878558,860569,861030,839688,844769,828320,850920,848581,
878602,825082,938572,843302,858506,876749,838827,855970,847217,849995,
864479,821680,930840,844694,845958,870471,909452,822446,879945,832959,
825860,820475,888140,833738,853968,825096,889341,823600,835463,820588,
842159,864136,853701,864027,850153,981661,859252,821536,835910,818042,
849950,944055,855099,923124,841541,837344,840172,855717,835259,857391,
821225,842487,817717,889039,842172,822468,929419,854956,829870,861920,
898365,821394,815409,853029,835717,866799,930521,817724,866536,843812,
858836,893883,818141,831661,834299,869930,837002,818531,832246,826281,
895550,822797,812554,828630,838962,817590,858702,812612,831519,838110,
836788,815932,889835,854371,833531,845251,855343,811507,831126,883670,
819048,889583,850767,819953,828615,813392,861467,835237,873241,839497,
829172,866692,863563,818974,847959,847268,855320,815371,839416,847513,
824505,823888,844396,816452,838481,804308,902283,804841,805276,862515,
842613,843323,813808,876702,842295,802630,874782,837531,802098,805399,
838638,811801,834922,815695,829353,829875,864883,802635,809305,812638,
804247,802747,826890,870085,823978,850877,875909,802519,843482,813980,
798267,798149,810736,812413,820967,854667,815832,796993,829959,795988,
823048,839784,806770,810091,819810,843782,819471,805928,829797,798913,
906331,837213,795962,808928,829527,815138,810532,794815,832396,816118,
809335,817907,826455,817496,817359,798299,808038,847115,792697,818679,
812068,791926,806659,838069,817848,838937,843844,833583,824940,795794,
803311,789153,795739,827123,826402,792364,841220,802920,791209,792867,
839801,810142,795594,803487,824339,789766,818873,789571,788445,791067,
797416,814606,789806,854167,823309,815558,809470,787923,784637,822250,
794604,815752,816230,892235,808083,788084,806320,786925,782685,789060,
785634,793337,786506,835763,815488,785267,906797,819673,814305,783796,
800435,812141,784391,823246,812085,782219,838277,786701,788972,842800,
849764,920111,782031,794028,805298,780481,801062,793747,776950,836844,
810363,873377,778453,793237,808228,786777,824714,785991,780838,865022,
800917,797597,784219,788232,802817,776231,826910,781923,816513,809402,
792339,779382,779288,786786,806688,776125,799208,778354,794073,807814,
789271,778549,782249,789818,794317,774793,792786,775522,775990,773088,
791868,801792,783036,788719,795118,861181,845826,775052,777056,863474,
782132,799304,784986,794814,791935,803111,824155,772360,773778,820136,
778779,800094,779655,810937,800805,779619,841653,799199,794335,863656,
776308,773272,775388,819232,805865,771626,826103,772482,818442,809727,
770029,768241,814970,821009,792506,827272,781817,767601,764738,782702,
769370,791955,782095,786711,785521,765860,779548,840940,791290,768519,
787317,763092,763472,797335,783258,762930,777614,783705,761527,810625,
806839,818353,821574,772839,782254,804637,808613,832215,790331,770828,
786043,764695,839166,776175,787210,765720,774353,766102,788974,758061,
765227,763477,776579,848722,783650,821419,776009,759547,768917,793347,
761354,776561,784563,781109,790134,761154,772818,756771,756071,862131,
795910,760869,759587,785227,800621,759056,771162,759990,753529,782737,
763926,753149,787939,795706,796868,789463,796848,759024,751010,772810,
754791,759832,760628,773566,781846,754287,839869,781632,749780,767597,
753247,751499,749950,805109,783075,782120,798872,761070,782793,803243,
793312,833663,748174,803878,798827,779434,776800,752690,756431,775469,
795531,821945,765362,805255,778726,781124,765854,810553,745091,820436,
755266,764254,780528,780570,777547,752616,822226,775412,773030,895986,
834217,748885,747701,756782,776205,745046,774664,756537,742386,882401,
753242,743123,792601,755562,783065,769900,892656,744637,783365,771866,
746773,765705,745799,753892,773299,741463,781423,742455,766956,781549,
780433,769817,796137,756691,775821,799295,763230,745411,746935,784214,
796677,742623,790941,752693,768676,778382,753125,743773,735422,754594,
750377,738721,776713,781195,775959,742632,750929,741400,740563,779260,
794370,736586,765329,751817,762546,764558,758634,738456,761933,753295,
748351,737371,775177,803860,779106,799826,748607,739052,733864,751003,
773590,741212,750510,778656,809585,748054,747589,737501,730919,779367,
748823,731983,735329,749309,747955,774703,747000,732160,730112,746125,
786579,729562,776167,746112,744247,747770,750899,730241,759360,743792,
734122,727806,774705,748128,744814,748768,780459,731703,729381,741799,
766149,728263,756619,747561,752015,797519,746360,729171,757381,742893,
763923,728746,726464,741173,803213,878070,775485,726198,752344,739757,
846278,726037,731497,768525,819900,739703,743895,724646,725776,772268,
785872,723124,748281,783969,756544,730594,742376,723569,721772,761585,
732361,720432,722776,746285,747450,774307,763474,727802,719077,733885,
718931,770238,718963,809975,763035,758162,779797,724686,723362,732075,
718493,732202,716496,747177,787150,722961,789589,745588,791660,765592,
801772,750695,714275,816709,775982,719557,735246,725595,734120,758270,
783783,742933,713050,744469,749168,719288,760543,723228,734117,739686,
766468,762996,740991,729794,742782,719210,764009,720875,726774,728199,
789944,755934,714001,732710,736572,716439,730286,735580,713767,723137,
805567,725257,736123,782338,764204,712766,727410,718932,759330,744197,
753656,752344,715757,754978,735310,710278,724816,801159,712941,743064,
766643,790562,709637,720485,766254,708663,724051,758611,732714,722541,
715355,730625,738635,766139,729885,707842,750216,804370,750256,729883,
727469,772698,708862,721730,759880,705995,722363,739484,711216,745641,
710639,742585,702457,736499,731597,711659,718490,733859,715661,720109,
738542,747741,752166,760825,725322,707843,719189,739591,708629,721087,
703734,713589,722836,812342,768102,727874,729332,717491,699071,744717,
699621,750383,725012,723126,737360,714149,721948,711854,700780,733268,
738632,699623,756955,709578,731273,698909,712374,708990,698458,713827,
700380,753543,771034,708331,826222,775074,719899,725804,720714,708006,
695449,742617,732004,705296,775943,736022,708657,703070,733440,707171,
758631,750549,695115,735397,773996,701011,707367,695289,705993,731818,
776143,703349,721557,766289,746656,736992,705640,694347,750336,730683,
742394,691980,722186,720068,722203,741956,707383,690465,776266,708672,
714500,718252,688632,748422,720231,724537,702155,707427,797018,705603,
689445,753156,686935,708012,716896,731158,701738,688450,712599,708640,
746184,731926,686253,797262,712440,711043,701770,687097,751799,721789,
810658,718737,685358,789551,745402,725843,786534,723999,701684,733540,
733508,683709,731542,706398,720741,690892,723947,688313,758184,736643,
688911,771130,698238,683322,728689,781776,749978,682691,704718,695079,
770100,688999,680310,731517,707512,716352,731367,706496,777925,721236,
709031,709622,677644,685197,739234,680873,753680,687193,703624,695177,
711429,712116,698920,723190,727083,678018,705231,679532,696939,697543,
683096,712103,677035,702882,704788,675252,774278,676673,701257,736038,
689851,678000,673490,687165,695508,677501,713090,674838,698548,706688,
682052,718289,706208,674321,692134,677356,712887,697470,692796,687815,
751288,687013,702852,672856,697482,701131,693353,680184,714976,683970,
715126,720733,699024,671544,716630,670466,688021,692923,688629,699503,
753924,674813,693501,742756,698797,673256,682183,698373,698876,706601,
686860,686359,705003,672051,690758,704937,685915,671725,715144,708183,
722044,669467,771981,669141,684822,680583,713870,668346,708428,704493,
700752,667382,760027,697347,699213,668508,679532,675327,697992,700586,
677698,664608,720283,665338,768979,737083,677245,665958,685151,704715,
696218,725661,671821,681358,703596,669546,677816,662669,682011,707962,
707395,662417,686529,694958,685153,662140,678059,688546,682750,737879,
698175,660813,659641,699787,735818,682991,680134,658645,676639,709368,
691106,675173,691909,690541,696004,661535,670001,657686,675406,674887,
672862,676438,656459,694572,695109,655060,670446,660508,672931,669978,
667359,657911,714117,752414,693037,687367,670947,658408,672513,665131,
684295,690833,658261,712228,674924,679714,674581,656196,667277,663359,
670280,657367,660174,716173,678529,658846,715671,654326,664990,695905,
685954,684625,680489,728018,681142,652302,691427,656870,665846,698524,
669297,654262,672513,673202,682694,651174,670196,689103,664695,684857,
664036,683289,648185,691195,682560,648227,687210,656993,663304,663319,
683314,695381,646199,666534,689823,649973,667480,652160,665893,659111,
711757,658737,645101,699205,686942,645271,682597,649189,660733,658574,
663247,645642,644155,684853,670648,645478,662302,684673,658245,677616,
656572,642857,645966,670123,666916,643499,664120,652267,691474,682992,
654809,641966,666194,653738,670897,641369,655912,644275,712563,653043,
683898,640820,662563,652226,662051,639761,652381,641838,692244,680707,
653964,638814,639454,651061,661093,663668,651378,656163,721438,648744,
685131,693229,641659,667571,653876,642740,648799,643962,655845,669273,
689807,640227,639535,666174,645733,636292,648471,637964,649332,671324,
654541,636864,639561,653837,654151,635445,650449,636099,645792,684836,
652583,634938,720471,644532,650540,683522,649316,683665,645394,646118,
675399,655987,652522,642844,639748,667672,648960,633613,646089,645136,
712452,633904,636114,641460,646020,639041,642301,650230,656102,651340,
648227,651896,629819,673969,642672,633944,641939,633885,645724,640956,
644125,633550,633876,640143,639976,703391,639370,628455,645723,680183,
688702,625935,631327,678683,646611,629162,638367,626860,642227,675821,
687561,626627,633133,641959,649035,625408,638339,667190,639191,638506,
659918,624261,647990,636318,645974,650391,637002,629892,638199,700481,
676113,631513,625614,666729,642838,648559,638525,646813,655556,635343,
665502,620580,626677,651623,635846,625516,637439,628970,639816,632555,
654413,641734,619129,638683,635171,619526,631259,679105,633876,659537,
647851,622679,618472,644204,623022,672244,629468,622225,633086,658621,
641009,617641,615379,647086,626041,631518,661359,642477,631027,633536,
634886,615975,645389,649552,629124,619538,625574,673516,630153,627782,
630811,614616,614176,647958,632209,618233,618941,640537,650443,625119,
631756,664332,616850,656086,636569,615536,656906,644270,626833,623217,
626377,641083,614985,629452,635730,611134,613025,636971,624618,652069,
624467,612941,614348,658006,631042,609468,638440,633306,623677,620228,
623787,609682,611463,621497,620255,608155,637109,610645,626152,618779,
620729,613180,666834,627889,619531,611549,608696,608412,623727,617809,
619175,612218,640670,617845,627865,610567,606292,615233,625759,625214,
623269,606648,607826,616794,631062,607213,605276,606670,637242,614752,
623180,604845,617186,644683,623343,604846,612727,618967,618463,615976,
616425,643196,647248,619770,632669,602117,602466,624395,616361,638085,
615027,600902,608640,626918,616231,601241,601437,604566,615008,632518,
613751,612549,599155,613367,616164,599203,627335,620524,613646,611993,
611730,597954,648114,611259,612656,615280,599124,603715,612310,608154,
610097,605652,653363,610557,610549,633462,625258,602495,628451,606640,
611728,633709,600664,622842,609237,602785,595759,622326,611312,604904,
607009,674961,597219,608847,624371,622754,598767,596152,605257,625977,
606528,640328,594469,638886,601389,617646,597759,597239,607912,607473,
613986,594528,593747,630094,597091,593982,594764,591569,602999,602558,
606327,591465,619219,601530,605092,591484,591598,590546,593284,600708,
601892,593657,604919,627037,614492,588774,589980,589471,591185,598866,
603916,592435,587459,599540,620269,612909,589087,590704,627459,601441,
599179,639846,586728,657616,598295,587200,587084,586960,588229,600556,
599651,591335,584063,605128,643597,585634,585665,616467,586805,646386,
597803,612809,582664,657323,613411,583987,627096,586447,584821,607045,
595498,617570,581153,677322,603333,602201,656174,585312,584027,592392,
599255,585997,592314,625371,587034,587147,593973,582945,585653,643805,
596170,583802,580134,593468,593186,581023,620930,582209,589336,652153,
607113,579030,579035,593976,607676,585855,579958,599813,581744,605774,
589772,600744,577820,590117,616959,582316,587465,582449,583939,649284,
589385,619913,576675,624343,590718,576550,603446,580497,582515,644626,
591754,582643,575137,593241,587673,575026,579781,604540,577258,606582,
590689,576171,582458,588386,582319,574012,580762,594534,574480,616530,
584807,573216,608792,585387,601421,572680,576319,634945,586238,638597,
583255,571684,576630,585640,602090,571795,576264,574556,606172,585219,
585142,570376,570131,590307,617416,594735,571081,591740,603523,595688,
580638,591265,568376,581883,579587,568561,568502,602171,570528,607579,
580261,631092,567226,590772,599387,568465,568413,570706,567997,580061,
578061,569130,566507,589303,570217,566624,566663,568342,566573,580397,
576904,593744,563974,595942,571831,564438,566456,566424,564277,580337,
575282,589778,586744,574656,597115,564135,589717,565112,574275,578967,
575482,567429,566578,583122,573246,566856,567206,572718,606066,574977,
572822,560989,560046,575828,582384,582221,594415,569741,589998,574989,
571659,587570,593276,590330,606861,565301,560543,565648,588136,571536,
571774,621985,566037,579367,673747,588115,559718,564337,620130,570226,
569541,559832,580506,592805,592332,562117,558278,557750,592855,569745,
